sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Mood,['indicative'],['indicative'],['indicative'],"``` 
{
  ""Properties"": [
    ""indicative""
  ],
  ""Explanation"": ""The example text uses the indicative mood to express a simple statement of fact or opinion.""
}
```",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text expresses a simple statement of fact or opinion, thus using the indicative mood.""
}",['indicative'],"{
  ""Properties"": [""indicative"", ""subjunctive""],
  ""Explanation"": ""The text uses the indicative mood to express a simple statement of fact or opinion ('I have read...'). It also uses the subjunctive mood to express a hypothetical situation ('I only find mention...').""
}","['indicative', 'subjunctive']",['indicative'],['indicative'],1,[],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text uses the indicative mood to express a simple statement of fact or opinion.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text expresses a simple statement of fact or opinion without any imagination, hypotheticals, emotions, commands, wishes, or questions.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text uses the indicative mood to express a simple statement of fact or opinion about the Cardinal's exposition.""
}",['indicative']
73,[0],"Meanwhile, according to a Breitbart report by Allum Bokhari, “By inserting negative search suggestions under the name of a candidate, search engines like Google can shift the opinions of undecided voters by up to 43.4 percent, according to new research by a team at the American Institute for Behavioral Research and Technology and reported exclusively by Breitbart News.”",Mood,['indicative'],['indicative'],['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text uses the indicative mood to express a simple statement of fact, presenting information as it is.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text expresses a simple statement of fact or opinion, without hypothetical or emotional elements.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text expresses a simple statement of fact or opinion, indicating that the information is being reported as true.""
}",['indicative'],['indicative'],['indicative'],1,[],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text is expressing a statement of fact rather than a hypothetical or imaginary scenario.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text is using the indicative mood to express a simple statement of fact or opinion about the findings of a research team.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text uses the indicative mood to express a simple statement of fact or opinion. It is delivering information and not expressing hypotheticals, desires, commands, or emotions."" 
}",['indicative']
80,[1],"Also, as this is an unprecedented moment in papal history, perhaps the unprecedented step of recalling Benedict XVI to the Chair of St. Peter should also be considered sooner rather than later, before this crisis gets any more out-of-control than it already is.",Mood,['indicative'],['indicative'],['indicative'],"{
  ""Properties"": [""optative"", ""subjunctive""],
  ""Explanation"": ""The use of 'perhaps' expresses a wish or hope, indicating the use of optative mood. The phrase 'should also be considered' expresses a hypothetical or possible action, indicating the use of subjunctive mood.""
}","['optative', 'subjunctive']","{
  ""Properties"": [""optative"", ""subjunctive""],
  ""Explanation"": ""The text expresses a wish for an unprecedented step to be considered (optative) and discusses a hypothetical situation of recalling Benedict XVI to the Chair of St. Peter (subjunctive).""
}","['optative', 'subjunctive']","{
  ""Properties"": [""indicative"", ""subjunctive"", ""imperative""],
  ""Explanation"": ""The text contains indicative mood to express facts, subjunctive mood to express hypothetical situations, and imperative mood to give a command or directive.""
}","['indicative', 'subjunctive', 'imperative']",['indicative'],"['optative', 'subjunctive']",-1,[],"{
  ""Properties"": [""subjunctive"", ""optative""],
  ""Explanation"": ""The use of 'perhaps' expresses a hypothetical situation, qualifying the statement as subjunctive. The phrase 'should also be considered sooner rather than later' expresses a wish or hope, making it optative.""
}","['subjunctive', 'optative']","{
  ""Properties"": [""subjunctive"", ""exclamatory""],
  ""Explanation"": ""The use of 'perhaps', 'should', 'before' and the expression 'before this crisis gets any more out-of-control than it already is' indicate a hypothetical or possible scenario, suggesting the use of the subjunctive mood. Additionally, the expression 'perhaps the unprecedented step' expresses a sense of surprise or strong emotion, suggesting the use of the exclamatory mood.""
}","['subjunctive', 'exclamatory']","{
  ""Properties"": [""subjunctive"", ""imperative""],
  ""Explanation"": ""The use of 'should' and 'before' indicate a subjunctive mood expressing a hypothetical or possible action. The phrase 'should also be considered' is an imperative mood indicating a directive or suggestion.""
}","['subjunctive', 'imperative']"
83,[1],"A dark, impenetrable and “irreversible” winter of persecution of the faithful by their own shepherds will fall.",Mood,['indicative'],['exclamatory'],[],"{
  ""Properties"": [""indicative"", ""exclamatory""],
  ""Explanation"": ""The example text expresses a simple statement of a fact or opinion and also conveys strong emotion, qualifying it as both indicative and exclamatory.""
}","['indicative', 'exclamatory']","{
  ""Properties"": [""indicative"", ""optative""],
  ""Explanation"": ""The text expresses a statement of fact (indicative) and also expresses a wish (optative) for the situation to be different.""
}","['indicative', 'optative']","{
  ""Properties"": [""exclamatory""],
  ""Explanation"": ""The example text contains an exclamation, expressing strong emotion and foreboding.""
}",['exclamatory'],['indicative'],"['indicative', 'exclamatory']",0,[],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence expresses a simple statement of a fact or opinion about a future event, indicating the use of indicative mood.""
}",['indicative'],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'will fall' expresses what is imagined or hypothetical, indicating a mood of possibility, making it subjunctive.""
}",['subjunctive'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence expresses a statement of fact regarding the future persecution of the faithful, using the indicative mood.""
}",['indicative']
117,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Mood,['indicative'],['indicative'],['indicative'],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains a directive or command, urging May to issue an official ban on Donald Trump from entering the UK.""
}",['imperative'],"{
  ""Properties"": [""imperative"", ""optative""],
  ""Explanation"": ""The text contains a directive urging May to issue an official ban on Donald Trump, which is an imperative mood. It also expresses a wish for the ban to be issued, indicating an optative mood.""
}","['imperative', 'optative']","{
  ""Properties"": [""subjunctive"", ""imperative""],
  ""Explanation"": ""The text contains a subjunctive mood expressing a hypothetical situation ('urging her to go further, and issue an official ban on Donald Trump'). It also contains an imperative mood with a command or directive ('urging her to go further').""
}","['subjunctive', 'imperative']",['indicative'],['imperative'],-1,[],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text expresses a simple statement of fact or opinion, without any hypothetical or imagined scenarios, making use of indicative mood.""
}",['indicative'],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'urging' and 'is' implies a suggestion or recommendation, indicating the use of the subjunctive mood.""
}",['subjunctive'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence expresses a simple statement of fact about Chris Bryant's actions and the statement made by a senior Labour MP.""
}",['indicative']
118,[1],"In any case, note well: the letter to me from the UK Home Office said that I was banned for saying that “[Islam] is a religion and is a belief system that mandates warfare against unbelievers…”",Mood,['indicative'],['indicative'],['indicative'],"```{
  ""Properties"": [""indicative"", ""subjunctive""],
  ""Explanation"": ""The example text contains both indicative mood, as it expresses a simple statement of fact, and subjunctive mood, as it expresses a hypothetical scenario.""
}```","['indicative', 'subjunctive']","```JSON
        {
            ""Properties"": [""indicative"", ""exclamatory""],
            ""Explanation"": ""The text contains a statement of fact ('the letter to me from the UK Home Office said...') and also expresses strong emotion ('note well:').""
        }
```","['indicative', 'exclamatory']","{
  ""Properties"": [""indicative"", ""exclamatory"", ""interrogative""],
  ""Explanation"": ""The example text contains indicative mood to make a simple statement of fact, exclamatory mood to express strong emotion, and interrogative mood to ask a question.""
}","['indicative', 'exclamatory', 'interrogative']",['indicative'],"['indicative', 'subjunctive']",0,[],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text is expressing a simple statement of fact or opinion about the content of a letter from the UK Home Office.""
}",['indicative'],"{
  ""Properties"": [""indicative"", ""exclamatory""],
  ""Explanation"": ""The text uses the indicative mood to state a fact about the content of the letter. Additionally, it includes an exclamatory element to express strong emotion or emphasis.""
}","['indicative', 'exclamatory']","{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text expresses a simple statement of fact or opinion, indicating what the UK Home Office's letter said about the ban.""
}",['indicative']
127,[1],"I have seen a veritable chorus of Catholics on social media declaring that if Paul VI is canonised, their loss of faith in the Church as an institution will be complete.",Mood,['indicative'],['indicative'],[],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text expresses a simple statement of fact or opinion, indicating the use of the indicative mood.""
}",['indicative'],"{
  ""Properties"": [
    ""indicative""
  ],
  ""Explanation"": ""The example text uses the indicative mood to express a simple statement of fact or opinion.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text expresses a simple statement of fact or opinion, therefore it uses the indicative mood.""
}",['indicative'],['indicative'],['indicative'],1,[],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example uses the indicative mood to express a simple statement of fact or opinion.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The text is expressing a simple statement of fact or opinion about the beliefs of some Catholics on social media.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text uses the indicative mood to express a simple statement of fact or opinion.""
}",['indicative']
143,[9 1 8],"Sagacious gun owners have always known that the ultimate goal of gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al., has always been gun confiscation.",Mood,['indicative'],['indicative'],['indicative'],"{
  ""Properties"": [
    ""indicative"",
    ""imperative""
  ],
  ""Explanation"": ""The text uses the indicative mood to express a simple statement of fact ('has always been gun confiscation'). It also uses the imperative mood to give a directive ('dont focus on me').""
}","['indicative', 'imperative']","{
  ""Properties"": [""indicative"", ""imperative""],
  ""Explanation"": ""The text expresses a simple statement of fact (indicative) and includes a directive or command (imperative) to Theresa May.""
}","['indicative', 'imperative']","{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text expresses a simple statement of fact or opinion about the ultimate goal of gun control extremists."" 
}",['indicative'],['indicative'],"['indicative', 'imperative']",0,[],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example uses indicative mood to express a simple statement of fact or opinion, indicating what gun owners have always known about the ultimate goal of gun control extremists.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence expresses a simple statement of fact about the beliefs of gun control extremists, without any imagination, hypotheticals, emotion, questions, commands, or wishes."" 
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence expresses a simple statement of fact or opinion about the ultimate goal of gun control extremists.""
}",['indicative']
159,[1],This is a very real threat – one that is largely immune to attack from the air.,Mood,['indicative'],['indicative'],['indicative'],"``` 
{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text expresses a simple statement of fact about a threat, so it uses the indicative mood.""
}
```",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text uses the indicative mood to express a simple statement of fact.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text expresses a simple statement of fact.""
}",['indicative'],['indicative'],['indicative'],1,[],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence is expressing a simple statement of fact or opinion about the threat, using the indicative mood.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence expresses a simple statement of fact or opinion about a real threat, using indicative mood.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The sentence expresses a simple statement of fact or opinion about the threat, indicating the mood of the verb 'is'."" 
}",['indicative']
188,[1],They would be immediate targets should the US and South Korea attack the north.,Mood,['subjunctive'],['indicative'],['indicative'],"```json
        {
            ""Properties"": [""subjunctive""],
            ""Explanation"": ""The example text expresses a hypothetical or possible situation, using 'should' to indicate the subjunctive mood.""
        }
```",['subjunctive'],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'should' indicates the subjunctive mood expressing a hypothetical or possible situation.""
}",['subjunctive'],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'should' indicates a hypothetical or possible situation, fitting the definition of the subjunctive mood.""
}",['subjunctive'],['indicative'],['subjunctive'],-1,[],"{
  ""Properties"": [
    ""subjunctive""
  ],
  ""Explanation"": ""The sentence expresses a hypothetical or possible situation, making use of the subjunctive mood to convey imagined consequences of a potential action.""
}",['subjunctive'],"{
  ""Properties"": [""subjunctive"", ""indicative""],
  ""Explanation"": ""The sentence contains both the subjunctive mood ('should') expressing a hypothetical scenario and the indicative mood ('would be') expressing a statement of fact.""
}","['subjunctive', 'indicative']","{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'should' indicates a hypothetical or possible scenario, expressing a condition or suggestion.""
}",['subjunctive']
194,[9 1],"Think of this, the meekest man alive was sent to the face of the Pharaoh to tell him to obey or else.",Mood,['indicative'],['indicative'],['indicative'],"{
    ""Properties"": [""indicative"", ""imperative""],
    ""Explanation"": ""The example text uses the indicative mood to express a simple statement of fact ('the meekest man alive was sent') and the imperative mood to give a command ('to obey or else').""
}","['indicative', 'imperative']",timeout,[],"{
  ""Properties"": [""imperative"", ""indicative""],
  ""Explanation"": ""The text contains an imperative mood in the phrase 'to obey' and indicative mood in the phrase 'the meekest man alive was sent'.""
}","['imperative', 'indicative']",['indicative'],"['indicative', 'imperative']",0,[],"{
  ""Properties"": [""indicative"", ""imperative""],
  ""Explanation"": ""The sentence expresses a simple statement of a fact (indicative) and includes a directive or command to obey (imperative).""
}","['indicative', 'imperative']","{
  ""Properties"": [""indicative"", ""imperative""],
  ""Explanation"": ""The sentence expresses a simple statement of fact or opinion ('the meekest man alive was sent to the face of the Pharaoh') and also contains a command or directive ('to tell him to obey or else').""
}","['indicative', 'imperative']","{
  ""Properties"": [""indicative"", ""imperative""],
  ""Explanation"": ""The sentence uses the indicative mood to express a simple statement of fact, and the imperative mood to give a command.""
}","['indicative', 'imperative']"
