sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res2_x,gpt_props2_x,res3_x,gpt_props3_x,res1_x,gpt_props1_x,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y
405,[5 4 8 8 9],"So, according to Faggioli, the same Pope who sacks conservative bishops and cardinals according to his pleasure and has just removed a cardinal from the College of Cardinals in an unprecedented disciplinary act under fire from the media, is somehow powerless to dismiss Modernist bishops who have created an obscene “gay culture” in the Church and replace them with orthodox, normal heterosexual males.",Modifying_phrases,['multiplying_and_embedding_modifiers'],"['multiplying_and_embedding_modifiers', 'prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",,[],,[],,[],['multiplying_and_embedding_modifiers'],"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']",0,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers"", ""multiplying and embedding modifiers""],
  ""Explanation"": ""The sentence contains prepositional phrases modifying the subject, verb, and adjective, single word modifiers such as 'unprecedented' and 'obscene', and a multiplying and embedding modifiers with the use of multiple modifying phrases within a single sentence.""
}","['prepositional_phrases', 'single_word_modifiers', 'multiplying_and_embedding_modifiers']","{
  ""Properties"": [
    ""single word modifiers"",
    ""multiplying and embedding modifiers""
  ],
  ""Explanation"": ""The sentence uses single-word modifiers such as 'conservative', 'unprecedented', 'obscene', 'normal', 'orthodox', 'heterosexual', and 'male', and also includes multiple modifying phrases, such as 'who sacks conservative bishops and cardinals according to his pleasure' and 'who have created an obscene 'gay culture' in the Church and replace them with orthodox, normal heterosexual males'.""
}","['single_word_modifiers', 'multiplying_and_embedding_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The text contains prepositional phrases such as 'according to Faggioli' and 'in an unprecedented disciplinary act', which modify the surrounding elements. It also includes single word modifiers like 'same', 'conservative', 'unprecedented', 'obscene', and 'normal', which function as adjectives and provide additional information.""
}","['prepositional_phrases', 'single_word_modifiers']"
407,[4 8],Faggioli has no answer because what he is really arguing—the final beachhead of the neo-Catholic defense of their disintegrating regime—is that homosexuals in the hierarchy must remain in authority as an indispensable seawall against a “neo-traditionalist” storm surge.,Modifying_phrases,"['multiplying_and_embedding_modifiers', 'prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",,[],,[],,[],"['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']",0,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""single word modifiers"", ""multiplying and embedding modifiers""],
  ""Explanation"": ""The text contains single word modifiers such as 'neo-Catholic', 'disintegrating', 'indispensable', and 'neo-traditionalist'. Additionally, it includes multiplying and embedding modifiers with phrases like 'of the neo-Catholic defense of their disintegrating regime' and 'against a “neo-traditionalist” storm surge'.""
}","['single_word_modifiers', 'multiplying_and_embedding_modifiers']","{
  ""Properties"": [
    ""prepositional phrases"",
    ""single word modifiers"",
    ""multiplying and embedding modifiers""
  ],
  ""Explanation"": ""The text contains prepositional phrases modifying the subject ('homosexuals in the hierarchy'), single word modifiers ('indispensable', 'neo-traditionalist'), and multiplying and embedding modifiers ('neo-Catholic defense of their disintegrating regime').""
}","['prepositional_phrases', 'single_word_modifiers', 'multiplying_and_embedding_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers"", ""multiplying and embedding modifiers""],
  ""Explanation"": ""The text contains prepositional phrases modifying the subject ('of the neo-Catholic defense'), the adjective ('indispensable seawall'), and the verb ('remain in authority'). Single word modifiers are present in the form of adjectives ('final,' 'disintegrating,' 'indispensable') and adverbs ('really'). There are also multiplying and embedding modifiers with the use of multiple modifying phrases within a single sentence.""
}","['prepositional_phrases', 'single_word_modifiers', 'multiplying_and_embedding_modifiers']"
417,[4],That’s why they had shots fired from the front and placed Oswald in the rear.,Modifying_phrases,['prepositional_phrases'],"['prepositional_phrases', 'single_word_modifiers']",['prepositional_phrases'],,[],,[],,[],['prepositional_phrases'],"['single_word_modifiers', 'prepositional_phrases']",0,"['single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains the prepositional phrases 'from the front' and 'in the rear', which modify the action of 'shots fired' and the placement of 'Oswald', respectively.""
}",['prepositional_phrases'],"{
  ""Properties"": [""prepositional phrases""]
}",['prepositional_phrases'],"{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains prepositional phrases 'from the front' and 'in the rear' which modify the verbs 'had...fired' and 'placed', respectively.""
}",['prepositional_phrases']
430,[4 9 9 6],This is clearly the testimony of an honest man who has only the good of the Church in his heart—a modern-day Athanasius standing against something so much worse than Liberius.,Modifying_phrases,"['multiplying_and_embedding_modifiers', 'prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers', 'multiplying_and_embedding_modifiers']","['prepositional_phrases', 'single_word_modifiers']",,[],,[],,[],"['multiplying_and_embedding_modifiers', 'prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']",0,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""single word modifiers"", ""prepositional phrases""],
  ""Explanation"": ""The text contains single word modifiers such as 'honest' and 'modern-day' as well as prepositional phrases like 'of an honest man' and 'of the Church'. These modifiers serve to provide additional information and context.""
}","['single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""single word modifiers"", ""multiplying and embedding modifiers""],
  ""Explanation"": ""The text contains single word modifiers such as 'clearly', 'honest', 'good', 'modern-day', 'so much', and 'worse', as well as multiplying and embedding modifiers like 'of an honest man who has only the good of the Church in his heart' within the sentence.""
}","['single_word_modifiers', 'multiplying_and_embedding_modifiers']","{
  ""Properties"": [""single word modifiers""]
}",['single_word_modifiers']
446,[4],"To eradicate these, Muslims are required to wage war until there exists none of it in the world, and the only religion is that of Allah.",Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']",['prepositional_phrases'],"['prepositional_phrases', 'single_word_modifiers']",,[],,[],,[],"['prepositional_phrases', 'single_word_modifiers']","['single_word_modifiers', 'prepositional_phrases']",0,"['single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The prepositional phrase 'to eradicate these' modifies the verb 'are required to wage'.""
}",['prepositional_phrases'],"{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The prepositional phrase 'to eradicate these' modifies the verb 'are required to wage war'.""
}",['prepositional_phrases'],"{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains a prepositional phrase 'to eradicate these' which modifies the verb 'are required to wage'.""
}",['prepositional_phrases']
474,[4 9],This leftwing witch hunt has been ongoing since day one of Trump’s presidency in order to impair and impede his ability to get the job done.,Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",,[],,[],,[],"['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']",0,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""single word modifiers"", ""multiplying and embedding modifiers""],
  ""Explanation"": ""The sentence contains single word modifiers (leftwing, ongoing) and multiplying and embedding modifiers ('since day one of Trump’s presidency' modifies 'ongoing', 'in order to impair and impede his ability' modifies 'witch hunt').""
}","['single_word_modifiers', 'multiplying_and_embedding_modifiers']","{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The sentence contains the single word modifiers 'leftwing' and 'ongoing' which function as adjectives to modify 'witch hunt' and 'since day one' respectively.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers"", ""prepositional phrases""],
  ""Explanation"": ""The sentence contains single word modifiers 'leftwing' and 'ongoing', as well as prepositional phrases 'of Trump’s presidency' and 'to impair and impede his ability'. These modify the subject, adjective, and verb in the sentence.""
}","['single_word_modifiers', 'prepositional_phrases']"
476,[4],The former recognizes that an armed populace is a threat to any tyrant and pushes for gun control out of self-preservation.,Modifying_phrases,['multiplying_and_embedding_modifiers'],"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",,[],,[],,[],"['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']",0,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [
    ""prepositional phrases"",
    ""single word modifiers""
  ],
  ""Explanation"": ""The sentence contains prepositional phrases such as 'of any tyrant' and 'out of self-preservation' which modify the verb 'pushes' and the adjective 'former' respectively. It also includes single word modifiers like 'former', 'armed', and 'any'.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [
    ""prepositional phrases"",
    ""single word modifiers"",
    ""multiplying and embedding modifiers""
  ],
  ""Explanation"": ""The sentence contains prepositional phrases 'of any tyrant' and 'for gun control', single word modifiers 'former' and 'armed', and multiplying and embedding modifiers 'an armed populace' and 'out of self-preservation'.""
}","['prepositional_phrases', 'single_word_modifiers', 'multiplying_and_embedding_modifiers']","{
  ""Properties"": [
    ""prepositional phrases"",
    ""single word modifiers""
  ],
  ""Explanation"": ""The sentence contains prepositional phrase 'out of self-preservation' which modifies the verb 'pushes for gun control', and a single word modifier 'former' which modifies the subject 'The former'.""
}","['prepositional_phrases', 'single_word_modifiers']"
514,[5 7],"Instead of preaching out against sin, they advocate for that which God clearly condemns, thereby making war against God (Micah 3:5), which at length destroys our government, our country and our families.",Modifying_phrases,['multiplying_and_embedding_modifiers'],"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",,[],,[],,[],"['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']",0,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The text contains prepositional phrases ('against sin', 'for that which God clearly condemns', 'against God', 'at length', 'of government, of country, and of families') which modify the subject, verb, or adjective. It also includes single word modifiers such as 'clearly' and 'which'.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The sentence contains prepositional phrases 'against sin', 'for that which God clearly condemns', and 'at length' which modify the verb and adjective. It also includes the single word modifiers 'clearly', 'our' and 'our' serving as adverbs and adjectives.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [
    ""prepositional phrases"",
    ""single word modifiers""
  ],
  ""Explanation"": ""The example includes prepositional phrases like 'against sin', 'for that which God clearly condemns', and 'against God'. It also uses single word modifiers such as 'clearly' and 'thereby'.""
}","['prepositional_phrases', 'single_word_modifiers']"
515,[5 8 4],"Wicked men in the sight of God are those who have the knowledge of what to do when it comes to the right, but over and over again, they turn their shoulders and choose the wrong, through tolerance and apathy Americans are bringing upon themselves destruction (Deuteronomy 30:19) that will not be reversed, which leaves no alternative as to why God judges and is judging America today (Deuteronomy 28:63).",Modifying_phrases,['multiplying_and_embedding_modifiers'],"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",,[],,[],,[],"['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']",0,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers"", ""multiplying and embedding modifiers""],
  ""Explanation"": ""The text contains prepositional phrases such as 'in the sight of God' and 'over and over again', single word modifiers like 'wicked', 'right', 'wrong', 'tolerance', 'apathy', and 'destructive'. Additionally, it uses multiplying and embedding modifiers through the use of multiple prepositional phrases and single word modifiers within a single sentence.""
}","['prepositional_phrases', 'single_word_modifiers', 'multiplying_and_embedding_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The text contains prepositional phrases like 'in the sight of God,' 'of what to do,' 'through tolerance and apathy,' and 'upon themselves destruction,' which modify the subject, verb, or adjective. It also includes single word modifiers like 'wicked,' 'right,' 'wrong,' 'over and over again,' 'destructive,' and 'apathy.'""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers"", ""multiplying and embedding modifiers""],
  ""Explanation"": ""The example text contains prepositional phrases such as 'in the sight of God' and 'of what to do' which modify the subject and verb. It also uses single word modifiers like 'right', 'wrong', 'tolerance', and 'apathy'. Furthermore, the text employs multiplying and embedding modifiers by using multiple modification words and phrases within a single sentence to emphasize the contrast between right and wrong actions.""
}","['prepositional_phrases', 'single_word_modifiers', 'multiplying_and_embedding_modifiers']"
532,[5 8],"While we may never know what actually happened during the Las Vegas Massacre, the fact remains that the official story has been proven, time and time again, to be absolutely false and in fact nothing more than a pathetic attempt at a cover-up.",Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",,[],,[],,[],"['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']",0,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""single word modifiers"", ""prepositional phrases""],
  ""Explanation"": ""The sentence contains single word modifiers such as 'official,' 'proven,' 'false,' and 'pathetic,' as well as prepositional phrases like 'during the Las Vegas Massacre' and 'of a cover-up.' These modifiers serve to provide additional information and description within the sentence.""
}","['single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [
    ""single word modifiers"",
    ""prepositional phrases""
  ],
  ""Explanation"": ""The text uses adjectives and adverbs such as 'official', 'absolutely', and 'pathetic' as single word modifiers, as well as prepositional phrases like 'during the Las Vegas Massacre' and 'of a cover-up' to modify subjects, verbs, or adjectives.""
}","['single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The sentence contains a prepositional phrase 'during the Las Vegas Massacre' modifying the verb 'happened', and a single word modifier 'absolutely' modifying the adjective 'false'.""
}","['prepositional_phrases', 'single_word_modifiers']"
576,[5 9],So seriously that J Street can't decide what to do about a politician who defends a Hitler-lover and raises the Jewish Question.,Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",,[],,[],,[],"['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']",0,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adverbs 'seriously' and 'just' modify the verb 'decide' and 'can't', respectively.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adverbs 'seriously' and 'seriously' modify the verb 'decide' to convey the extent of the action.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adverbs 'seriously' and 'seriously' modify the verb 'can't decide', indicating the manner in which J Street is affected by the situation.""
}",['single_word_modifiers']
595,[9 5],The four page email begins with Murillo claiming she and others at Google were engaged in non-partisan activities not designed to help any one candidate or another—only to undercut her own commentary in later passages in the emails by openly admitting the entire effort to boost Latino turnout using Google products with official company resources was to elect Clinton over Trump.,Modifying_phrases,['multiplying_and_embedding_modifiers'],"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",,[],,[],,[],"['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']",0,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The text includes prepositional phrases such as 'at Google' and 'using Google products with official company resources' which modify the subject and the verb.""
}",['prepositional_phrases'],"{
  ""Properties"": [""single word modifiers"", ""multiplying and embedding modifiers""],
  ""Explanation"": ""The text contains single word modifiers such as 'non-partisan', 'entire', and 'official', as well as multiplying and embedding modifiers with phrases like 'in later passages in the emails' and 'using Google products with official company resources'.""
}","['single_word_modifiers', 'multiplying_and_embedding_modifiers']","{
  ""Properties"": [
    ""prepositional phrases""
  ],
  ""Explanation"": ""The example includes prepositional phrases like 'in the emails' and 'using Google products with official company resources', which modify the actions and methods detailed in the passage.""
}",['prepositional_phrases']
650,[5 8],She offered no evidence — nor was asked for any — to back her grave allegations.,Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']",['single_word_modifiers'],"['prepositional_phrases', 'single_word_modifiers']",,[],,[],,[],"['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']",0,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'grave' and 'no' are used to modify the noun 'allegations' and the adverb 'back' is used to modify the verb 'was asked'.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'grave' and 'her' are used to modify the noun 'allegations' and the possessive pronoun 'her' respectively.""
}",['single_word_modifiers'],"{
  ""Properties"": [
    ""prepositional phrases""
  ],
  ""Explanation"": ""The prepositional phrase 'for any' modifies the verb 'asked' by indicating the lack of evidence being asked for.""
}",['prepositional_phrases']
659,[5],"“Under these circumstances, we did not have confidence that Strzok’s decision to prioritize the Russia investigation over following up on the Midyear-related investigative lead discovered on the Weiner laptop was free from bias,” the report said.",Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",,[],,[],,[],"['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']",0,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The prepositional phrase 'Under these circumstances' modifies the context in which the action took place.""
}",['prepositional_phrases'],"{
  ""Properties"": [
    ""prepositional phrases""
  ],
  ""Explanation"": ""The prepositional phrase 'Under these circumstances' modifies the verb 'did not have confidence' by providing information about the circumstances in which the lack of confidence existed.""
}",['prepositional_phrases'],"{
  ""Properties"": [
    ""prepositional phrases""
  ],
  ""Explanation"": ""The prepositional phrase 'to prioritize the Russia investigation over following up on the Midyear-related investigative lead discovered on the Weiner laptop' modifies the noun 'decision.'""
}",['prepositional_phrases']
747,[9 5],"And finally, in a bizarre tweet, Greenwald opined, “I hope the story [maligning Assange] turns out true” – apparently because maintenance of the Guardian’s reputation is more important than Assange’s fate and the right of journalists to dig up embarrassing secrets without fear of being imprisoned.",Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'prepositional_phrases', 'single_word_modifiers']",['prepositional_phrases'],,[],,[],,[],"['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']",0,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers"", ""multiplying and embedding modifiers""],
  ""Explanation"": ""The sentence contains prepositional phrases modifying the verb 'opined' (in a bizarre tweet), and the noun phrases 'the story [maligning Assange]' and 'the Guardian’s reputation', as well as single word modifiers ('bizarre', 'more', 'important', 'embarrassing'). There are also multiplying and embedding modifiers in the form of the complex noun phrase 'the right of journalists to dig up embarrassing secrets without fear of being imprisoned'.""
}","['prepositional_phrases', 'single_word_modifiers', 'multiplying_and_embedding_modifiers']","{
  ""Properties"": [
    ""prepositional phrases"",
    ""single word modifiers""
  ],
  ""Explanation"": ""The sentence includes prepositional phrases 'in a bizarre tweet' and 'of journalists to dig up embarrassing secrets without fear of being imprisoned', as well as single word modifiers such as 'bizarre', 'true', 'important', and 'embarrassing'.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The sentence contains prepositional phrases ('in a bizarre tweet', 'of journalists', 'without fear of being imprisoned') which modify the verb and the noun. It also includes single word modifiers such as 'bizarre', 'true', 'important', and 'embarrassing'.""
}","['prepositional_phrases', 'single_word_modifiers']"
748,[5 9],"Rather than being the reason for the Guardian violating basic journalistic standards and ethics, the paper’s hatred of Assange is a symptom of a deeper malaise in the Guardian and the wider corporate media.",Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",,[],,[],,[],"['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']",0,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""prepositional phrases""]
}",['prepositional_phrases'],"{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The text contains prepositional phrases ('for the Guardian', 'of a deeper malaise') which modify the verb and noun, as well as single word modifiers ('deeper', 'wider') which function as adjectives.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [
    ""prepositional phrases""
  ],
  ""Explanation"": ""The sentence contains a prepositional phrase 'of a deeper malaise in the Guardian and the wider corporate media' which modifies the noun 'symptom'.""
}",['prepositional_phrases']
751,[5 9],"The Guardian has painted social media chiefly as a platform overrun by Russian trolls, arguing that this should justify ever-tighter restrictions that have so far curbed critical voices of the dissident left more than the right.",Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",['prepositional_phrases'],,[],,[],,[],"['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']",0,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [
    ""prepositional phrases"",
    ""single word modifiers""
  ],
  ""Explanation"": ""The sentence contains prepositional phrases 'of the dissident left' and 'more than the right', which modify the noun 'voices'. Additionally, the adjectives 'Russian' and 'ever-tighter' function as single word modifiers.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains prepositional phrases such as 'by Russian trolls', 'of the dissident left', and 'more than the right', which modify the subject, verb, or adjective.""
}",['prepositional_phrases'],"{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The sentence contains prepositional phrases such as 'by Russian trolls' and 'of the dissident left', which modify the nouns 'platform' and 'voices' respectively. It also includes the single word modifiers 'chiefly' and 'so far', which modify the verbs 'painted' and 'curbed'.""
}","['prepositional_phrases', 'single_word_modifiers']"
804,[5],"Las Vegas police said Friday that the gunman who opened fire on a country music festival far below his hotel suite did not shoot a security guard six minutes before that rampage, contradicting a timeline they had offered earlier this week….",Modifying_phrases,['prepositional_phrases'],"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",,[],,[],,[],"['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']",0,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains the prepositional phrase 'far below his hotel suite' which modifies the location of the country music festival in relation to the gunman's hotel suite.""
}",['prepositional_phrases'],"{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains the prepositional phrase 'far below his hotel suite', which modifies the location of the country music festival in relation to the gunman's hotel suite.""
}",['prepositional_phrases'],"{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The text contains prepositional phrases such as 'on a country music festival' and 'far below his hotel suite' that modify the verb and the adjective respectively. Additionally, single word modifiers like 'Friday', 'country', and 'six' are used in the text.""
}","['prepositional_phrases', 'single_word_modifiers']"
812,[5],This Guardian Fake News Story Proves That The Media Can't Be Trusted,Modifying_phrases,['single_word_modifiers'],['single_word_modifiers'],[],,[],,[],,[],['single_word_modifiers'],"['single_word_modifiers', 'prepositional_phrases']",0,"['single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The single word modifiers 'fake' and 'trusted' are used in the headline to emphasize the discrediting of the news story and the lack of trust in the media.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The text contains single word modifiers in the form of the adjectives 'Guardian', 'Fake', and 'Trustworthy'. These modifiers provide additional information and opinion about the subject and the media.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The text uses the single word modifiers 'Fake' and 'Can't' to modify the nouns 'News Story' and 'Media', respectively.""
}",['single_word_modifiers']
848,[5],Judge: I don’t understand why the witness is having such trouble with the question.,Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",,[],,[],,[],"['prepositional_phrases', 'single_word_modifiers']","['single_word_modifiers', 'prepositional_phrases']",0,"['single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [
    ""prepositional phrases"",
    ""single word modifiers""
  ],
  ""Explanation"": ""The sentence contains a prepositional phrase 'with the question' which modifies the verb 'having.' Additionally, the word 'such' is a single word modifier that modifies the adjective 'trouble.'""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains the prepositional phrase 'with the question', which modifies the verb 'having', indicating the specific trouble the witness is experiencing.""
}",['prepositional_phrases'],"{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The statement contains a prepositional phrase 'with the question' modifying the verb 'having trouble', and the adverb 'such' modifying the adjective 'trouble'.""
}","['prepositional_phrases', 'single_word_modifiers']"
