sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y
243,[2 6],Women everywhere should be furious.,Modifying_clauses,[],[],[],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any modifying clauses with the specified properties.""
}",[],"{
  ""Properties"": [""adjective"", ""noun""],
  ""Explanation"": ""The modifying clause 'everywhere' functions as an adjective, providing more detail about the women being referred to. The clause 'that should be furious' functions as a noun, incorporating detail about the anger of women.""
}","['adjective', 'noun']","{
  ""Properties"": [""adjective"", ""noun""],
  ""Explanation"": ""The example text contains a relative clause using 'everywhere' as an adjective and a noun clause, 'Women should be furious', used for indirect speech.""
}","['adjective', 'noun']",[],"['adjective', 'noun']",-1,[],"{
  ""Properties"": [""adjective""]
}

  											
  	
 	
 											
 	   
       
       
    
  
  ",['adjective'],"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not contain any modifying clauses."" 
}",[],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence contains an adjective clause 'everywhere' that describes the location of women who should be furious.""
}",['adjective']
244,[2],"Why not, one could say, since the Church is ready to bless nearly everything on the earth?",Modifying_clauses,['subordinate'],['subordinate'],['subordinate'],"{
  ""Properties"": [""adjective"", ""subordinate""],
  ""Explanation"": ""The use of 'since' suggests a causal connection, making it a subordinate clause. Additionally, the relative clause 'since the Church is ready to bless nearly everything on the earth' modifies the noun 'one', making it an adjective clause.""
}","['adjective', 'subordinate']","{
    ""Properties"": [""subordinate""],
    ""Explanation"": ""The example text uses a subordinating conjunction 'since' to suggest a causal connection.""
}",['subordinate'],"{
    ""Properties"": [""adjective"", ""subordinate""],
    ""Explanation"": ""The clause 'since the Church is ready to bless nearly everything on the earth' is a subordinate clause, indicating a causal connection. It also includes the relative pronoun 'since', making it an adjective clause.""
}","['adjective', 'subordinate']",['subordinate'],"['adjective', 'subordinate']",0,[],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause ('since the Church is ready to bless nearly everything on the earth') which suggests a causal connection between the Church's readiness to bless nearly everything and the idea being presented in the main clause.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause ('since the Church...on the earth') which suggests a causal connection.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause 'since the Church is ready to bless nearly everything on the earth', indicating a causal relationship between the Church's readiness to bless and the preceding statement.""
}",['subordinate']
245,[2],"I am sure there are many many others, too, who think alike, but whom I do not know.",Modifying_clauses,['adjective'],['adjective'],['adjective'],"{
  ""Properties"": [""adjective"", ""subordinate""],
  ""Explanation"": ""The clause 'who think alike' is a relative clause using 'who' as a relative pronoun, and the entire clause 'who think alike' is functioning as an adjective modifying the noun 'others'. Additionally, the clause 'whom I do not know' suggests a causal connection with the subordinating conjunction 'whom'.""
}","['adjective', 'subordinate']","{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The example text contains a relative clause using 'whom'.""
}",['adjective'],"{
  ""Properties"": [
    ""adjective"",
    ""noun""
  ],
  ""Explanation"": ""The example contains a relative clause using 'whom' (adjective) and a clause used for indirect speech with 'that' (noun).""
}","['adjective', 'noun']",['adjective'],"['adjective', 'subordinate']",0,[],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence contains a relative clause 'who think alike' modifying the noun 'others'.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The use of 'whom' introduces a relative clause, making it an adjective modifying the noun 'others'.""
}",['adjective'],"{
  ""Properties"": [""adjective""]
}",['adjective']
247,[13  2],"“But it is extremely dangerous as the head of the Catholic Church — you know, the last appeal — that this is the kind of behavior that is going to be mimicked around the world by bishops, [who will say] ‘Well if the Pope is not going to intervene and impose zero tolerance, why should I?’”",Modifying_clauses,"['conditional', 'adjective']","['conditional', 'adjective']",['comparitive'],"{
  ""Properties"": [
    ""adjective"",
    ""subordinate""
  ],
  ""Explanation"": ""The text contains an adjective clause ('who will say') and a subordinate clause ('if the Pope is not going to intervene and impose zero tolerance').""
}","['adjective', 'subordinate']","{
  ""Properties"": [""adjective"", ""noun""],
  ""Explanation"": ""The example text contains a relative clause using 'who' and a noun clause for indirect speech.""
}","['adjective', 'noun']","{
  ""Properties"": [""comparative"", ""adjective"", ""noun""],
  ""Explanation"": ""The example text contains comparative clauses using 'as', relative clauses using 'who', and noun clauses to incorporate indirect speech.""
}","['comparitive', 'adjective', 'noun']","['conditional', 'adjective']","['adjective', 'subordinate']",0,[],"{
  ""Properties"": [""comparative"", ""noun""],
  ""Explanation"": ""The clause 'as the head of the Catholic Church' uses a comparative conjunction 'as', and the clause 'that this is the kind of behavior' is a noun clause used for indirect speech.""
}","['comparative', 'noun']","{
  ""Properties"": [
    ""comparitive""
  ],
  ""Explanation"": ""The sentence contains a comparitive clause using the conjunction 'as' to show a comparison between the behavior of bishops and the behavior of the head of the Catholic Church.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'as' to compare the behavior of bishops to that of the Pope.""
}",['comparitive']
249,[2],"Although the claims are intriguing, it is important to remember that after virtually every terror attack and mass shooting, friends and neighbors express shock that the culprit would be capable of carrying out such horrors, with some outright denying it to be possible.",Modifying_clauses,"['subordinate', 'adjective']","['subordinate', 'adjective']",['subordinate'],"```{
  ""Properties"": [
    ""subordinate"",
    ""comparitive"",
    ""noun""
  ],
  ""Explanation"": ""The text contains a subordinating conjunction 'Although', a comparative conjunction 'as', and a noun clause 'that the culprit would be capable of carrying out such horrors'.""
}```","['subordinate', 'comparitive', 'noun']","``` 

{
  ""Properties"": [""subordinate"", ""comparitive""],
  ""Explanation"": ""The text contains a subordinate clause ('although the claims are intriguing') and a comparitive clause ('after virtually every terror attack').""
}
```","['subordinate', 'comparitive']",timeout,[],"['subordinate', 'adjective']","['subordinate', 'comparitive', 'noun']",0,[],"{
  ""Properties"": [""subordinate""]
}",['subordinate'],"{
  ""Properties"": [
    ""subordinate""
  ],
  ""Explanation"": ""The presence of the subordinating conjunction 'after' introduces a subordinate clause suggesting a causal connection between the expressions of shock and denial after terror attacks and mass shootings.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause ('Although the claims are intriguing') which suggests a causal connection between the intriguing claims and the subsequent statement.""
}",['subordinate']
253,[3 8],Either that or they can go whine to the New York Times some more because the Jewish community won't let them burn crosses on their lawn.,Modifying_clauses,['subordinate'],['subordinate'],['subordinate'],"{
  ""Properties"": [""adjective"", ""noun""],
  ""Explanation"": ""The example text contains a relative clause using 'that' and indirect speech using 'that'.""
}","['adjective', 'noun']",timeout,[],"``` 
{
  ""Properties"": [""conditional"", ""adjective""],
  ""Explanation"": ""The example text contains a conditional clause with 'or' and an adjective relative clause with 'that'.""
}
```","['conditional', 'adjective']",['subordinate'],"['adjective', 'noun']",-1,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause 'if the Jewish community won't let them burn crosses on their lawn.'""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The example contains a conditional clause starting with 'if': 'if they can go whine to the New York Times...'""
}",['conditional'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The use of 'or' in the sentence sets up a comparison between two options, making it a comparative clause.""
}",['comparitive']
258,[3 7],"The American Medical Association (AMA) should seriously consider changing their names since they are about as anti-American as it comes in their new demands for gun confiscation measures, which include guns and ammunition confiscation, as well as universal gun registration.",Modifying_clauses,"['subordinate', 'adjective']","['subordinate', 'adjective']",['subordinate'],"``` 
{
  ""Properties"": [""comparitive"", ""adjective"", ""noun""],
  ""Explanation"": ""The example text contains a comparitive clause ('as anti-American as it comes'), an adjective clause ('which include guns and ammunition confiscation, as well as universal gun registration'), and a noun clause ('their new demands for gun confiscation measures').""
}
```","['comparitive', 'adjective', 'noun']","{
  ""Properties"": [
    ""comparitive"",
    ""adjective"",
    ""noun""
  ],
  ""Explanation"": ""The example text contains a comparative clause using 'as', an adjective clause using 'which', and a noun clause used for indirect speech.""
}","['comparitive', 'adjective', 'noun']","{
  ""Properties"": [""comparitive"", ""adjective"", ""noun""],
  ""Explanation"": ""The example text contains a comparative clause using 'as', an adjective clause using 'which', and a noun clause indicating indirect speech.""
}","['comparitive', 'adjective', 'noun']","['subordinate', 'adjective']","['comparitive', 'adjective', 'noun']",0,[],"{
  ""Properties"": [""comparative""],
  ""Explanation"": ""The example contains a comparative clause using 'as...as' to compare the American Medical Association's stance to being 'anti-American'.""
}",['comparative'],"{
  ""Properties"": [""comparative""],
  ""Explanation"": ""The text contains a comparative clause using the conjunction 'as' to compare the anti-American nature of the American Medical Association's new demands for gun confiscation measures to something else.""
}",['comparative'],"{
  ""Properties"": [""comparitive"", ""adjective""]
  ,
  ""Explanation"": ""The sentence contains a comparative clause using 'as' to compare the AMA to being 'about as anti-American as it comes'. It also includes an adjective clause using 'which' to add detail to the demands for gun confiscation measures.""
}","['comparitive', 'adjective']"
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Modifying_clauses,['subordinate'],[],['subordinate'],"``` 
{
  ""Properties"": [
    ""comparitive""
  ],
  ""Explanation"": ""The example text contains a comparative clause using the conjunction 'while' to compare the actions of Obama and Trump.""
}
```",['comparitive'],"```{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The use of 'while' creates a comparative clause contrasting the actions of Obama and Trump.""
}```",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The example text contains a comparative clause ('while...and') that compares the actions of Obama and Trump.""
}",['comparitive'],['subordinate'],['comparitive'],-1,[],"{
  ""Properties"": [""comparitive""]
  ,
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'while' to show a comparison between the actions of Obama and Trump.""
}",['comparitive'],"{
  ""Properties"": [
    ""comparative""
  ],
  ""Explanation"": ""The sentence contains a comparative clause comparing the actions of Obama and Trump."" 
}",['comparative'],"{
  ""Properties"": [""comparitive""]
  }
  
 			",['comparitive']
265,[3],"No Catholic, whether or not he consults a priest, can declare for himself that his marriage in the Church was invalid, especially when—indeed because—he lacks canonical proof of invalidity.",Modifying_clauses,['subordinate'],['subordinate'],['subordinate'],,[],,[],,[],['subordinate'],"['subordinate', 'adjective']",0,"['subordinate', 'adjective']","{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause ('especially when—indeed because—') that suggests a causal connection.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause starting with 'especially when' which suggests a causal connection.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The clause 'when—indeed because—he lacks canonical proof of invalidity' suggests a causal connection using the subordinating conjunction 'because'. This makes it a subordinate clause.""
}",['subordinate']
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Modifying_clauses,['adjective'],['adjective'],['adjective'],,[],,[],,[],['adjective'],['adjective'],1,['adjective'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The clause 'which are not explicitly ordained for hunting or for legitimate self-defense' suggests a causal explanation for why certain things cannot be consecrated or blessed.""
}",['subordinate'],"{
  ""Properties"": [""conditional""]
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause beginning with 'if' ('if...one could not consecrate a brothel'), indicating a conditional relationship.""
}",['conditional']
275,[3],"You believe any woman who goes against a Republican and you don't believe any woman who goes against a Democrat.""",Modifying_clauses,['adjective'],['adjective'],['adjective'],,[],,[],,[],['adjective'],['adjective'],1,['adjective'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'. It compares women who go against a Republican to women who go against a Democrat.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""]
}",['comparitive'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence includes a relative clause 'who goes against a Republican' and 'who goes against a Democrat', making use of adjective clauses.""
}",['adjective']
282,[3 9],"And if Trumpism is not the future of the GOP, it is hard to see what a promising GOP agenda might look like.",Modifying_clauses,['conditional'],['conditional'],['conditional'],,[],,[],,[],['conditional'],"['noun', 'conditional']",0,"['noun', 'conditional']","{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause 'if Trumpism is not the future of the GOP,' which suggests a hypothetical condition.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause beginning with 'if', suggesting a hypothetical condition and its potential outcome.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause beginning with 'if'.""
}",['conditional']
296,[3],"There is only one Magisterium, he said, and bishops' conferences can only decide about pastoral questions.",Modifying_clauses,[],['noun'],['noun'],,[],,[],,[],['noun'],['noun'],1,['noun'],"{
  ""Properties"": [""adjective"", ""subordinate""],
  ""Explanation"": ""The statement 'he said' is an adjective modifying 'Magisterium', and the clause 'bishops' conferences can only decide about pastoral questions' suggests a causal connection to the previous statement.""
}","['adjective', 'subordinate']","{
  ""Properties"": [""adjective"", ""noun""],
  ""Explanation"": ""The example contains a noun modifying clause 'he said' which is used for indirect speech, and an adjective modifying clause 'who said' which provides additional detail about 'Magisterium'.""
}","['adjective', 'noun']","{
  ""Properties"": [""adjective""]
}

         

         
        ",['adjective']
300,[3],"You do not like to beat around the bush, and neither do we, so allow us to say frankly that we do not understand your teaching about Islam, as we read in paragraphs 252 and 253 of Evangelii Gaudium, because it does not account for the fact that Islam came AFTER Christ, and so is, and can only be, an Antichrist (see 1 Jn 2.22), and one of the most dangerous because it presents itself as the fulfillment of Revelation (of which Jesus would have been only a prophet).",Modifying_clauses,['subordinate'],"['subordinate', 'adjective']",['subordinate'],,[],,[],,[],['subordinate'],"['subordinate', 'adjective', 'comparitive']",0,"['subordinate', 'adjective', 'comparitive']","{
  ""Properties"": [""subordinate"", ""conditional""],
  ""Explanation"": ""The text contains a subordinate clause with the conjunction 'because' ('because it does not account for the fact that Islam came AFTER Christ') and a conditional clause with the conjunction 'if' ('if we do not call out hate speech, we perpetuate it').""
}","['subordinate', 'conditional']","{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The text contains a subordinate clause with the subordinating conjunction 'because', which suggests a causal connection by explaining the reason for not understanding the teaching about Islam.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The text contains a subordinate clause with the subordinating conjunction 'because' indicating a causal connection.""
}",['subordinate']
307,[3],"Either you stand with BDS, Hamas, blood libels and those who want to destroy Israel or with Jews.",Modifying_clauses,['adjective'],['adjective'],[],,[],,[],,[],['adjective'],[],-1,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The example contains a comparative clause using the conjunction 'or...or', which indicates a comparison between standing with one group and standing with another group.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or with' to compare standing with BDS, Hamas, and those who want to destroy Israel, with standing with Jews.""
}",['comparitive'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional word 'if' in the clause 'if you stand with BDS, Hamas, blood libels and those who want to destroy Israel' indicates a conditional relationship.""
}",['conditional']
311,[3],"The Vatican presents a choice: the world, or Christ.",Modifying_clauses,[],[],[],"```json
{
    ""Properties"": [""subordinate"", ""comparitive""],
    ""Explanation"": ""The example text contains a comparative clause ('or Christ') and a subordinate clause ('presents a choice: the world').""
}
```","['subordinate', 'comparitive']","{
  ""Properties"": [""adjective"", ""noun""],
  ""Explanation"": ""The example text contains a relative clause using 'The Vatican' and a noun clause 'the world, or Christ' used for indirect speech or incorporating detail.""
}","['adjective', 'noun']","{
  ""Properties"": [""adjective"", ""noun""],
  ""Explanation"": ""The example text contains a noun modifying clause 'the world, or Christ' used for presenting the options, and an adjective modifying clause 'that' for indirect speech 'The president said that he would consider the matter.'""
}","['adjective', 'noun']",[],"['adjective', 'noun']",-1,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'or', comparing 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The statement uses a comparative clause with the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive']
313,[3],"“The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.”",Modifying_clauses,['comparitive'],['comparitive'],['subordinate'],,[],,[],,[],['comparitive'],"['subordinate', 'comparitive']",0,"['subordinate', 'comparitive']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'as' to compare 'the world' and 'Our Lord'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The use of 'as' in the clause 'as mutually exclusive alternatives' indicates a comparative relationship, making this a comparative modifying clause.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the use of 'as' to compare two alternatives, 'the world' and 'Our Lord'.""
}",['comparitive']
319,[3],It’s not coming back.,Modifying_clauses,[],[],[],"{
  ""Properties"": [""adjective"", ""noun""],
  ""Explanation"": ""The example text contains a relative clause using 'that' (adjective) and a clause used for indirect speech ('The president said that...') (noun).""
}","['adjective', 'noun']","{
  ""Properties"": [""adjective"", ""noun""],
  ""Explanation"": ""The example text contains a relative clause using 'that' (adjective) and a noun clause used for indirect speech ('that he would consider the matter').""
}","['adjective', 'noun']","{
    ""Properties"": [""noun""],
    ""Explanation"": ""The example contains a modifying clause 'that he would consider the matter' used for indirect speech.""
}",['noun'],[],"['adjective', 'noun']",-1,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'than'.""
}",['comparitive'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with 'if' implied: 'If it's not coming back, then...'""
}",['conditional'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The clause 'It's not coming back' is a noun clause, used for indirect speech, paraphrasing, or incorporating detail.""
}",['noun']
320,[ 3 16],There will be no turning back.,Modifying_clauses,[],[],[],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The example text contains a modifying clause that is used for indirect speech or paraphrasing - 'There will be no turning back.'""
}",['noun'],"{
  ""Properties"": [""subordinate"", ""adjective""],
  ""Explanation"": ""The example text contains a subordinate clause 'as Richard Neustadt said' and an adjective clause 'that man who just came in is drunk.'""
}","['subordinate', 'adjective']","{
  ""Properties"": [""subordinate"", ""adjective""],
  ""Explanation"": ""The example text contains a subordinating conjunction 'no turning back', suggesting a causal connection. It also includes a relative clause 'that he would consider the matter' used for indirect speech.""
}","['subordinate', 'adjective']",[],"['subordinate', 'adjective']",-1,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The statement 'There will be no turning back' suggests a conditional clause with the implied condition 'if we take this action'.""
}",['conditional'],"{
  ""Properties"": [],
  ""Explanation"": ""The example does not contain any modifying clauses. It is a standalone sentence without any subordinating, conditional, comparative, adjective, or noun clauses.""
}",[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'will' and 'be' indicates a conditional clause suggesting a consequence depending on a particular condition, in this case, the absence of turning back.""
}",['conditional']
325,[3],A caller to the Michael Savage radio show who says he was neighbors with Las Vegas gunman Stephen Paddock asserts that Paddock could not have carried out the massacre and that it was actually a “set-up”.,Modifying_clauses,['adjective'],['adjective'],['adjective'],,[],,[],,[],['adjective'],"['noun', 'adjective']",0,"['noun', 'adjective']","{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'if' in the clause 'if he was neighbors with Las Vegas gunman Stephen Paddock' indicates a conditional relationship, as the caller's assertion is dependent on this condition being true.""
}",['conditional'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'who says he was neighbors with Las Vegas gunman Stephen Paddock' is an adjective clause modifying 'a caller to the Michael Savage radio show'. It provides additional detail about the caller's connection to the Las Vegas gunman.""
}",['adjective'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'who says he was neighbors with Las Vegas gunman Stephen Paddock' is a relative clause using the relative pronoun 'who'. It provides additional information about the caller and is modifying the noun 'a caller'.""
}",['adjective']
349,[4],"Recently, a video clip of anti-Semitic pastor Steve Anderson – making the claim that Jews have experienced such abuse because they have somehow been cursed – wound up on the personal Facebook page of South Florida Muslim leader Sofian Zakkout.",Modifying_clauses,"['subordinate', 'adjective']",['adjective'],['adjective'],,[],,[],,[],['adjective'],"['subordinate', 'adjective']",0,"['subordinate', 'adjective']","{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence contains an adjective clause 'making the claim that Jews have experienced such abuse because they have somehow been cursed' which provides additional detail about the video clip of anti-Semitic pastor Steve Anderson.""
}",['adjective'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence includes a subordinate clause using the subordinating conjunction 'because', suggesting a causal connection between the actions of Steve Anderson and the presence of the video on Sofian Zakkout's Facebook page.""
}",['subordinate'],"{
  ""Properties"": [""subordinate"", ""adjective""],
  ""Explanation"": ""The sentence contains a subordinate clause with the subordinating conjunction 'because', suggesting a causal connection. Additionally, it includes an adjective clause 'making the claim that Jews have experienced such abuse' which provides additional detail about the pastor's actions.""
}","['subordinate', 'adjective']"
363,[4 9],Murdering infidels thus doesn’t contradict the spirit of Ramadan; it embodies it.,Modifying_clauses,[],[],[],timeout,[],"{
    ""Properties"": [""comparitive"", ""adjective""],
    ""Explanation"": ""The example text contains a comparitive clause ('doesn't contradict...; it embodies it') and an adjective clause ('Murdering infidels').""
}","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The use of 'than' in the clause 'it embodies it' makes it a comparative clause.""
}",['comparitive'],[],"['comparitive', 'adjective']",-1,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparitive clause using the conjunction 'as' to make a comparison between 'murdering infidels' and the spirit of Ramadan.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The use of 'as' in the clause 'it embodies it' creates a comparative relationship, suggesting that murdering infidels is equivalent to embodying the spirit of Ramadan.""
}",['comparitive'],"{
  ""Properties"": [""comparative""],
  ""Explanation"": ""The presence of 'it embodies it' indicates a comparative clause using the conjunction 'it.'"" 
}",['comparative']
365,[6 4],"""What you want to do is destroy this guy's life, hold this seat open, and hope you win in 2020,"" Graham blasted Democrat Senators on the committee.",Modifying_clauses,[],['noun'],[],,[],,[],,[],[],['noun'],-1,['noun'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The clause 'What you want to do' is a relative clause using 'what' as a relative pronoun to modify the noun 'destroy this guy's life'.""
}",['adjective'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The subordinate clause 'Graham blasted Democrat Senators on the committee' is a noun clause, functioning as the object of the verb 'is' and incorporating detail about the action of 'destroy this guy's life, hold this seat open, and hope you win in 2020.'""
}",['noun'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The clause 'Graham blasted Democrat Senators on the committee' functions as a noun clause, incorporating detail about what Graham said.""
}",['noun']
369,[4 3],"To bless always means that something shall flourish, because only then when there is a blessing upon a cause or a project, will something good come out of it.",Modifying_clauses,"['subordinate', 'adjective']",['subordinate'],['subordinate'],,[],,[],,[],['subordinate'],"['subordinate', 'adjective']",0,"['subordinate', 'adjective']","{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause with the subordinating conjunction 'because', indicating a causal connection.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause 'only then when there is a blessing upon a cause or a project,' which suggests a causal connection.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The sentence contains a subordinate clause with the subordinating conjunction 'because', suggesting a causal connection.""
}",['subordinate']
370,[4],"If one considers and weighs this matter, one knows: one may not bless a union of two homosexual men or of lesbian women.",Modifying_clauses,['conditional'],['conditional'],['conditional'],,[],,[],,[],['conditional'],"['noun', 'conditional']",0,"['noun', 'conditional']","{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of 'if' at the beginning of the clause indicates that it is a conditional clause.""
}",['conditional'],"{
  ""Properties"": [""conditional"", ""adjective""],
  ""Explanation"": ""The sentence includes a conditional clause with 'if one considers and weighs this matter' and an adjective clause with 'one knows: one may not bless a union of two homosexual men or of lesbian women.'""
}","['conditional', 'adjective']","{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The presence of the conditional subordinating conjunction 'if' indicates a conditional clause in the sentence.""
}",['conditional']
375,[4],"Despite the fact that it was instituted by God Himself, growing numbers of Catholics actually consider it immoral.",Modifying_clauses,['subordinate'],['adjective'],['subordinate'],,[],,[],,[],['subordinate'],['subordinate'],1,['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The example contains a subordinate clause ('despite the fact that it was instituted by God Himself') which suggests a causal connection between the religious origin of the practice and the attitude of Catholics.""
}",['subordinate'],"{
  ""Properties"": [
    ""subordinate""
  ],
  ""Explanation"": ""The sentence contains a subordinate clause ('Despite the fact that it was instituted by God Himself') suggesting a causal connection between the clause and the main statement.""
}",['subordinate'],"{
  ""Properties"": [""subordinate""]
}",['subordinate']
387,[4],"On the one hand, it could refuse to grant Trump what he wanted and let the records be released, which it knew would point to the CIA’s guilt in the assassination.",Modifying_clauses,['adjective'],['adjective'],"['subordinate', 'adjective']",,[],,[],,[],['adjective'],"['subordinate', 'adjective']",0,"['subordinate', 'adjective']","{
  ""Properties"": [
    ""conditional""
  ],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'if' ('it could refuse to grant Trump what he wanted...')""
}",['conditional'],"{
  ""Properties"": [
    ""conditional""
  ],
  ""Explanation"": ""The sentence contains a conditional clause that begins with 'if' ('...it could refuse to grant Trump what he wanted...')""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'if' ('if it could refuse to grant Trump what he wanted').""
}",['conditional']
392,[ 9 13  4],"“Their only defense was that the activities they described were either non-partisan or were not officially taken by the company,” Carlson said Monday night, describing Google’s official response to his requests for comment, before challenging the company’s response: “But of course they were both.",Modifying_clauses,[],['adjective'],['adjective'],,[],,[],,[],['adjective'],"['noun', 'subordinate', 'adjective']",0,"['noun', 'subordinate', 'adjective']","{
  ""Properties"": [
    ""subordinate"",
    ""noun""
  ],
  ""Explanation"": ""The sentence contains a subordinate clause introduced by 'describing' and a noun clause introduced by 'that the activities they described'.""
}","['subordinate', 'noun']","{
  ""Properties"": [""noun"", ""conditional""],
  ""Explanation"": ""The sentence contains a noun clause 'that the activities they described were either non-partisan or were not officially taken by the company' used for incorporating detail. Additionally, it contains a conditional clause 'if they were both' expressing a hypothetical situation.""
}","['noun', 'conditional']","{
  ""Properties"": [""adjective"", ""subordinate""],
  ""Explanation"": ""The example contains an adjective relative clause 'that the activities they described were either non-partisan or were not officially taken by the company' and a subordinate clause 'describing Google’s official response to his requests for comment'.""
}","['adjective', 'subordinate']"
