sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,property_gpt3.5,res_gpt3.5_0.0_V3_2,property_gpt3.5_0.0_V3_2
2629,[ 8 13],ADVANTAGE AMERICANS,Mood,['indicative'],['indicative'],['exclamatory'],FALSE,[],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains an imperative mood as it is giving a command or directive to 'ADVANTAGE AMERICANS'.""
}",['imperative'],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains an imperative mood as it presents a command or directive to 'AMERICANS' without expressing any suggestion, hypothetical situation, doubt, emotions, or questions.""
}",['imperative'],"{
  ""Properties"": [""exclamatory""],
  ""Explanation"": ""The text is expressing a strong emotion of support or admiration for Americans, indicating an exclamatory mood.""
}",['exclamatory'],FALSE,"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains an imperative mood as it is giving a directive or command to 'ADVANTAGE AMERICANS'.""
}",['imperative'],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains an imperative mood as it is giving a command or directive to 'ADVANTAGE AMERICANS'.""
}",['imperative'],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains an imperative mood as it is giving a directive or command to 'ADVANTAGE AMERICANS'.""
}",['imperative'],1,['imperative'],0,0,,[],,interrogative,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'ADVANTAGE AMERICANS' does not utilize the interrogative mood. The interrogative mood is used to form questions, and the given sentence does not express a question. Instead, it appears to be a statement or a command, lacking the characteristic structure of an interrogative sentence."" 
}",[]
2629,[ 8 13],ADVANTAGE AMERICANS,Mood,['indicative'],['indicative'],['exclamatory'],FALSE,[],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains an imperative mood as it is giving a command or directive to 'ADVANTAGE AMERICANS'.""
}",['imperative'],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains an imperative mood as it presents a command or directive to 'AMERICANS' without expressing any suggestion, hypothetical situation, doubt, emotions, or questions.""
}",['imperative'],"{
  ""Properties"": [""exclamatory""],
  ""Explanation"": ""The text is expressing a strong emotion of support or admiration for Americans, indicating an exclamatory mood.""
}",['exclamatory'],FALSE,"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains an imperative mood as it is giving a directive or command to 'ADVANTAGE AMERICANS'.""
}",['imperative'],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains an imperative mood as it is giving a command or directive to 'ADVANTAGE AMERICANS'.""
}",['imperative'],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains an imperative mood as it is giving a directive or command to 'ADVANTAGE AMERICANS'.""
}",['imperative'],1,['imperative'],0,0,,[],,imperative,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence 'ADVANTAGE AMERICANS' utilizes the imperative mood. The imperative mood is used for giving commands or directives, and in this sentence, 'ADVANTAGE' is a verb expressing a command or directive to 'AMERICANS'. Therefore, it fits the definition of the imperative mood.""
}",['imperative']
2629,[ 8 13],ADVANTAGE AMERICANS,Mood,['indicative'],['indicative'],['exclamatory'],FALSE,[],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains an imperative mood as it is giving a command or directive to 'ADVANTAGE AMERICANS'.""
}",['imperative'],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains an imperative mood as it presents a command or directive to 'AMERICANS' without expressing any suggestion, hypothetical situation, doubt, emotions, or questions.""
}",['imperative'],"{
  ""Properties"": [""exclamatory""],
  ""Explanation"": ""The text is expressing a strong emotion of support or admiration for Americans, indicating an exclamatory mood.""
}",['exclamatory'],FALSE,"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains an imperative mood as it is giving a directive or command to 'ADVANTAGE AMERICANS'.""
}",['imperative'],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains an imperative mood as it is giving a command or directive to 'ADVANTAGE AMERICANS'.""
}",['imperative'],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains an imperative mood as it is giving a directive or command to 'ADVANTAGE AMERICANS'.""
}",['imperative'],1,['imperative'],0,0,,[],,optative,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'ADVANTAGE AMERICANS' does not utilize the optative mood. The optative mood is used to express wishes or desires, typically in the form of a wish or hope. The sentence provided does not express a wish or desire; rather, it seems to be a directive or a statement of action, lacking the characteristics of the optative mood."" 
}",[]
3060,[9 9],"And Abraham drew near, and said, Wilt thou also destroy the righteous with the wicked?",Mood,['interrogative'],"['interrogative', 'indicative']",['interrogative'],FALSE,"['interrogative', 'indicative']","{
  ""Properties"": [
    ""interrogative""
  ],
  ""Explanation"": ""The sentence contains an interrogative mood as it is asking a question.""
}",['interrogative'],"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The sentence is asking a question.""
}",['interrogative'],"{
  ""Properties"": [
    ""interrogative"",
    ""subjunctive""
  ],
  ""Explanation"": ""The text contains an interrogative mood as it is asking a question ('Wilt thou also destroy the righteous with the wicked?'). Additionally, the subjunctive mood is used to express a hypothetical scenario ('destroy the righteous with the wicked').""
}","['interrogative', 'subjunctive']",FALSE,"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The sentence is asking a question, making use of the interrogative mood.""
}",['interrogative'],"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The text contains an interrogative mood, as it is asking a question.""
}",['interrogative'],"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The text contains an interrogative mood, as it is asking a question.""
}",['interrogative'],1,['interrogative'],1,1,,['interrogative'],,indicative,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""Yes, the sentence utilizes the indicative mood. The verb 'drew' expresses a simple statement of a fact, indicating an action that occurred in the past. The sentence is not expressing a hypothetical situation, command, wish, or uncertainty, which are characteristics of other moods such as subjunctive or imperative."" 
}",['indicative']
3060,[9 9],"And Abraham drew near, and said, Wilt thou also destroy the righteous with the wicked?",Mood,['interrogative'],"['interrogative', 'indicative']",['interrogative'],FALSE,"['interrogative', 'indicative']","{
  ""Properties"": [
    ""interrogative""
  ],
  ""Explanation"": ""The sentence contains an interrogative mood as it is asking a question.""
}",['interrogative'],"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The sentence is asking a question.""
}",['interrogative'],"{
  ""Properties"": [
    ""interrogative"",
    ""subjunctive""
  ],
  ""Explanation"": ""The text contains an interrogative mood as it is asking a question ('Wilt thou also destroy the righteous with the wicked?'). Additionally, the subjunctive mood is used to express a hypothetical scenario ('destroy the righteous with the wicked').""
}","['interrogative', 'subjunctive']",FALSE,"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The sentence is asking a question, making use of the interrogative mood.""
}",['interrogative'],"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The text contains an interrogative mood, as it is asking a question.""
}",['interrogative'],"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The text contains an interrogative mood, as it is asking a question.""
}",['interrogative'],1,['interrogative'],1,1,,['interrogative'],,subjunctive,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""Yes, the sentence utilizes the subjunctive mood. The use of 'Wilt thou' in the sentence is in the subjunctive mood, expressing a hypothetical or imagined situation, as Abraham is questioning the possibility of destroying the righteous along with the wicked.""
}",['subjunctive']
3060,[9 9],"And Abraham drew near, and said, Wilt thou also destroy the righteous with the wicked?",Mood,['interrogative'],"['interrogative', 'indicative']",['interrogative'],FALSE,"['interrogative', 'indicative']","{
  ""Properties"": [
    ""interrogative""
  ],
  ""Explanation"": ""The sentence contains an interrogative mood as it is asking a question.""
}",['interrogative'],"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The sentence is asking a question.""
}",['interrogative'],"{
  ""Properties"": [
    ""interrogative"",
    ""subjunctive""
  ],
  ""Explanation"": ""The text contains an interrogative mood as it is asking a question ('Wilt thou also destroy the righteous with the wicked?'). Additionally, the subjunctive mood is used to express a hypothetical scenario ('destroy the righteous with the wicked').""
}","['interrogative', 'subjunctive']",FALSE,"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The sentence is asking a question, making use of the interrogative mood.""
}",['interrogative'],"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The text contains an interrogative mood, as it is asking a question.""
}",['interrogative'],"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The text contains an interrogative mood, as it is asking a question.""
}",['interrogative'],1,['interrogative'],1,1,,['interrogative'],,exclamatory,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence 'And Abraham drew near, and said, Wilt thou also destroy the righteous with the wicked?' utilizes the exclamatory mood as it expresses a strong emotion and a sense of surprise regarding the potential destruction of the righteous along with the wicked.""
}",['exclamatory']
3060,[9 9],"And Abraham drew near, and said, Wilt thou also destroy the righteous with the wicked?",Mood,['interrogative'],"['interrogative', 'indicative']",['interrogative'],FALSE,"['interrogative', 'indicative']","{
  ""Properties"": [
    ""interrogative""
  ],
  ""Explanation"": ""The sentence contains an interrogative mood as it is asking a question.""
}",['interrogative'],"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The sentence is asking a question.""
}",['interrogative'],"{
  ""Properties"": [
    ""interrogative"",
    ""subjunctive""
  ],
  ""Explanation"": ""The text contains an interrogative mood as it is asking a question ('Wilt thou also destroy the righteous with the wicked?'). Additionally, the subjunctive mood is used to express a hypothetical scenario ('destroy the righteous with the wicked').""
}","['interrogative', 'subjunctive']",FALSE,"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The sentence is asking a question, making use of the interrogative mood.""
}",['interrogative'],"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The text contains an interrogative mood, as it is asking a question.""
}",['interrogative'],"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The text contains an interrogative mood, as it is asking a question.""
}",['interrogative'],1,['interrogative'],1,1,,['interrogative'],,interrogative,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""Yes, the given sentence utilizes the interrogative mood. The verb 'Wilt' expresses a question, indicating that the sentence is in the interrogative mood, as it is used to ask a question.""
}",['interrogative']
3060,[9 9],"And Abraham drew near, and said, Wilt thou also destroy the righteous with the wicked?",Mood,['interrogative'],"['interrogative', 'indicative']",['interrogative'],FALSE,"['interrogative', 'indicative']","{
  ""Properties"": [
    ""interrogative""
  ],
  ""Explanation"": ""The sentence contains an interrogative mood as it is asking a question.""
}",['interrogative'],"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The sentence is asking a question.""
}",['interrogative'],"{
  ""Properties"": [
    ""interrogative"",
    ""subjunctive""
  ],
  ""Explanation"": ""The text contains an interrogative mood as it is asking a question ('Wilt thou also destroy the righteous with the wicked?'). Additionally, the subjunctive mood is used to express a hypothetical scenario ('destroy the righteous with the wicked').""
}","['interrogative', 'subjunctive']",FALSE,"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The sentence is asking a question, making use of the interrogative mood.""
}",['interrogative'],"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The text contains an interrogative mood, as it is asking a question.""
}",['interrogative'],"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The text contains an interrogative mood, as it is asking a question.""
}",['interrogative'],1,['interrogative'],1,1,,['interrogative'],,imperative,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence does not utilize the imperative mood. The sentence is a question posed by Abraham, expressing inquiry and not a direct command or directive. Therefore, it does not fall under the category of imperative mood.""
}",[]
3060,[9 9],"And Abraham drew near, and said, Wilt thou also destroy the righteous with the wicked?",Mood,['interrogative'],"['interrogative', 'indicative']",['interrogative'],FALSE,"['interrogative', 'indicative']","{
  ""Properties"": [
    ""interrogative""
  ],
  ""Explanation"": ""The sentence contains an interrogative mood as it is asking a question.""
}",['interrogative'],"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The sentence is asking a question.""
}",['interrogative'],"{
  ""Properties"": [
    ""interrogative"",
    ""subjunctive""
  ],
  ""Explanation"": ""The text contains an interrogative mood as it is asking a question ('Wilt thou also destroy the righteous with the wicked?'). Additionally, the subjunctive mood is used to express a hypothetical scenario ('destroy the righteous with the wicked').""
}","['interrogative', 'subjunctive']",FALSE,"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The sentence is asking a question, making use of the interrogative mood.""
}",['interrogative'],"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The text contains an interrogative mood, as it is asking a question.""
}",['interrogative'],"{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The text contains an interrogative mood, as it is asking a question.""
}",['interrogative'],1,['interrogative'],1,1,,['interrogative'],,optative,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""Yes, the sentence utilizes the optative mood. The use of 'Wilt thou' expresses a wish or desire, indicating the optative mood, which is used for expressing hopes, wishes, or desires.""
}",['optative']
3062,[ 9  9 13  9  9],"That be far from thee to do after this manner, to slay the righteous with the wicked: and that the righteous should be as the wicked, that be far from thee: Shall not the Judge of all the earth do right?",Mood,"['interrogative', 'indicative']","['interrogative', 'indicative']",['interrogative'],FALSE,"['interrogative', 'indicative', 'subjunctive']","{
    ""Properties"": [""subjunctive"", ""imperative"", ""optative""],
    ""Explanation"": ""The passage contains subjunctive mood in expressing hypothetical or imagined situations, imperative mood in the form of a command, and optative mood in expressing a wish.""
}","['subjunctive', 'imperative', 'optative']","{
  ""Properties"": [""subjunctive"", ""optative""],
  ""Explanation"": ""The text contains the subjunctive mood in the expression of hypothetical or imagined situations ('That be far from thee to do after this manner, to slay the righteous with the wicked'). It also contains the optative mood in the expression of wishes ('Shall not the Judge of all the earth do right?').""
}","['subjunctive', 'optative']","{
  ""Properties"": [""subjunctive"", ""optative"", ""imperative""],
  ""Explanation"": ""The passage uses the subjunctive mood to express what is imagined or hypothetical ('That be far from thee to do after this manner') and a wish ('that be far from thee'). It also includes an imperative mood with the command 'Shall not the Judge of all the earth do right?'""
}","['subjunctive', 'optative', 'imperative']",FALSE,"{
  ""Properties"": [""subjunctive"", ""exclamatory""],
  ""Explanation"": ""The use of 'that be far from thee' expresses a hypothetical or imagined situation, indicating the use of the subjunctive mood. Additionally, the exclamation 'Shall not the Judge of all the earth do right?' conveys strong emotion, indicating the use of the exclamatory mood.""
}","['subjunctive', 'exclamatory']","{
  ""Properties"": [""optative"", ""subjunctive""],
  ""Explanation"": ""The text contains the optative mood, expressing a wish ('that be far from thee') and the subjunctive mood, expressing a hypothetical or imagined situation ('Shall not the Judge of all the earth do right?').""
}","['optative', 'subjunctive']","{
  ""Properties"": [""optative"", ""subjunctive"", ""interrogative""],
  ""Explanation"": ""The text contains an optative expression 'that be far from thee' expressing a wish, a subjunctive mood 'to do after this manner' expressing a hypothetical situation, and an interrogative mood 'Shall not the Judge of all the earth do right?' asking a question.""
}","['optative', 'subjunctive', 'interrogative']",0,"['subjunctive', 'exclamatory']",1,0,,"['interrogative', 'indicative']",,indicative,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not utilize the indicative mood. The use of 'be' in 'That be far from thee' and 'that the righteous should be as the wicked' suggests the subjunctive mood, which is used to express hypothetical or unreal situations, contrary to the indicative mood that expresses simple statements of fact.""
}",[]
3062,[ 9  9 13  9  9],"That be far from thee to do after this manner, to slay the righteous with the wicked: and that the righteous should be as the wicked, that be far from thee: Shall not the Judge of all the earth do right?",Mood,"['interrogative', 'indicative']","['interrogative', 'indicative']",['interrogative'],FALSE,"['interrogative', 'indicative', 'subjunctive']","{
    ""Properties"": [""subjunctive"", ""imperative"", ""optative""],
    ""Explanation"": ""The passage contains subjunctive mood in expressing hypothetical or imagined situations, imperative mood in the form of a command, and optative mood in expressing a wish.""
}","['subjunctive', 'imperative', 'optative']","{
  ""Properties"": [""subjunctive"", ""optative""],
  ""Explanation"": ""The text contains the subjunctive mood in the expression of hypothetical or imagined situations ('That be far from thee to do after this manner, to slay the righteous with the wicked'). It also contains the optative mood in the expression of wishes ('Shall not the Judge of all the earth do right?').""
}","['subjunctive', 'optative']","{
  ""Properties"": [""subjunctive"", ""optative"", ""imperative""],
  ""Explanation"": ""The passage uses the subjunctive mood to express what is imagined or hypothetical ('That be far from thee to do after this manner') and a wish ('that be far from thee'). It also includes an imperative mood with the command 'Shall not the Judge of all the earth do right?'""
}","['subjunctive', 'optative', 'imperative']",FALSE,"{
  ""Properties"": [""subjunctive"", ""exclamatory""],
  ""Explanation"": ""The use of 'that be far from thee' expresses a hypothetical or imagined situation, indicating the use of the subjunctive mood. Additionally, the exclamation 'Shall not the Judge of all the earth do right?' conveys strong emotion, indicating the use of the exclamatory mood.""
}","['subjunctive', 'exclamatory']","{
  ""Properties"": [""optative"", ""subjunctive""],
  ""Explanation"": ""The text contains the optative mood, expressing a wish ('that be far from thee') and the subjunctive mood, expressing a hypothetical or imagined situation ('Shall not the Judge of all the earth do right?').""
}","['optative', 'subjunctive']","{
  ""Properties"": [""optative"", ""subjunctive"", ""interrogative""],
  ""Explanation"": ""The text contains an optative expression 'that be far from thee' expressing a wish, a subjunctive mood 'to do after this manner' expressing a hypothetical situation, and an interrogative mood 'Shall not the Judge of all the earth do right?' asking a question.""
}","['optative', 'subjunctive', 'interrogative']",0,"['subjunctive', 'exclamatory']",1,0,,"['interrogative', 'indicative']",,subjunctive,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence utilizes the subjunctive mood. The use of 'that be far from thee' and 'that the righteous should be as the wicked' expresses a sense of what is imagined or hypothetical, which aligns with the characteristics of the subjunctive mood."" 
}",['subjunctive']
3062,[ 9  9 13  9  9],"That be far from thee to do after this manner, to slay the righteous with the wicked: and that the righteous should be as the wicked, that be far from thee: Shall not the Judge of all the earth do right?",Mood,"['interrogative', 'indicative']","['interrogative', 'indicative']",['interrogative'],FALSE,"['interrogative', 'indicative', 'subjunctive']","{
    ""Properties"": [""subjunctive"", ""imperative"", ""optative""],
    ""Explanation"": ""The passage contains subjunctive mood in expressing hypothetical or imagined situations, imperative mood in the form of a command, and optative mood in expressing a wish.""
}","['subjunctive', 'imperative', 'optative']","{
  ""Properties"": [""subjunctive"", ""optative""],
  ""Explanation"": ""The text contains the subjunctive mood in the expression of hypothetical or imagined situations ('That be far from thee to do after this manner, to slay the righteous with the wicked'). It also contains the optative mood in the expression of wishes ('Shall not the Judge of all the earth do right?').""
}","['subjunctive', 'optative']","{
  ""Properties"": [""subjunctive"", ""optative"", ""imperative""],
  ""Explanation"": ""The passage uses the subjunctive mood to express what is imagined or hypothetical ('That be far from thee to do after this manner') and a wish ('that be far from thee'). It also includes an imperative mood with the command 'Shall not the Judge of all the earth do right?'""
}","['subjunctive', 'optative', 'imperative']",FALSE,"{
  ""Properties"": [""subjunctive"", ""exclamatory""],
  ""Explanation"": ""The use of 'that be far from thee' expresses a hypothetical or imagined situation, indicating the use of the subjunctive mood. Additionally, the exclamation 'Shall not the Judge of all the earth do right?' conveys strong emotion, indicating the use of the exclamatory mood.""
}","['subjunctive', 'exclamatory']","{
  ""Properties"": [""optative"", ""subjunctive""],
  ""Explanation"": ""The text contains the optative mood, expressing a wish ('that be far from thee') and the subjunctive mood, expressing a hypothetical or imagined situation ('Shall not the Judge of all the earth do right?').""
}","['optative', 'subjunctive']","{
  ""Properties"": [""optative"", ""subjunctive"", ""interrogative""],
  ""Explanation"": ""The text contains an optative expression 'that be far from thee' expressing a wish, a subjunctive mood 'to do after this manner' expressing a hypothetical situation, and an interrogative mood 'Shall not the Judge of all the earth do right?' asking a question.""
}","['optative', 'subjunctive', 'interrogative']",0,"['subjunctive', 'exclamatory']",1,0,,"['interrogative', 'indicative']",,exclamatory,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""Yes, the given sentence utilizes the exclamatory mood. The sentence expresses strong emotion and surprise, as indicated by the use of exclamation marks and the emotional content of the words. The speaker is expressing a strong sentiment of disbelief and shock, which aligns with the characteristics of the exclamatory mood."" 
}",['exclamatory']
3062,[ 9  9 13  9  9],"That be far from thee to do after this manner, to slay the righteous with the wicked: and that the righteous should be as the wicked, that be far from thee: Shall not the Judge of all the earth do right?",Mood,"['interrogative', 'indicative']","['interrogative', 'indicative']",['interrogative'],FALSE,"['interrogative', 'indicative', 'subjunctive']","{
    ""Properties"": [""subjunctive"", ""imperative"", ""optative""],
    ""Explanation"": ""The passage contains subjunctive mood in expressing hypothetical or imagined situations, imperative mood in the form of a command, and optative mood in expressing a wish.""
}","['subjunctive', 'imperative', 'optative']","{
  ""Properties"": [""subjunctive"", ""optative""],
  ""Explanation"": ""The text contains the subjunctive mood in the expression of hypothetical or imagined situations ('That be far from thee to do after this manner, to slay the righteous with the wicked'). It also contains the optative mood in the expression of wishes ('Shall not the Judge of all the earth do right?').""
}","['subjunctive', 'optative']","{
  ""Properties"": [""subjunctive"", ""optative"", ""imperative""],
  ""Explanation"": ""The passage uses the subjunctive mood to express what is imagined or hypothetical ('That be far from thee to do after this manner') and a wish ('that be far from thee'). It also includes an imperative mood with the command 'Shall not the Judge of all the earth do right?'""
}","['subjunctive', 'optative', 'imperative']",FALSE,"{
  ""Properties"": [""subjunctive"", ""exclamatory""],
  ""Explanation"": ""The use of 'that be far from thee' expresses a hypothetical or imagined situation, indicating the use of the subjunctive mood. Additionally, the exclamation 'Shall not the Judge of all the earth do right?' conveys strong emotion, indicating the use of the exclamatory mood.""
}","['subjunctive', 'exclamatory']","{
  ""Properties"": [""optative"", ""subjunctive""],
  ""Explanation"": ""The text contains the optative mood, expressing a wish ('that be far from thee') and the subjunctive mood, expressing a hypothetical or imagined situation ('Shall not the Judge of all the earth do right?').""
}","['optative', 'subjunctive']","{
  ""Properties"": [""optative"", ""subjunctive"", ""interrogative""],
  ""Explanation"": ""The text contains an optative expression 'that be far from thee' expressing a wish, a subjunctive mood 'to do after this manner' expressing a hypothetical situation, and an interrogative mood 'Shall not the Judge of all the earth do right?' asking a question.""
}","['optative', 'subjunctive', 'interrogative']",0,"['subjunctive', 'exclamatory']",1,0,,"['interrogative', 'indicative']",,interrogative,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""Yes, the given sentence utilizes the interrogative mood. It expresses a question, as indicated by the use of 'Shall not' at the beginning of the sentence, which is a clear marker of interrogative mood in English."" 
}",['interrogative']
3062,[ 9  9 13  9  9],"That be far from thee to do after this manner, to slay the righteous with the wicked: and that the righteous should be as the wicked, that be far from thee: Shall not the Judge of all the earth do right?",Mood,"['interrogative', 'indicative']","['interrogative', 'indicative']",['interrogative'],FALSE,"['interrogative', 'indicative', 'subjunctive']","{
    ""Properties"": [""subjunctive"", ""imperative"", ""optative""],
    ""Explanation"": ""The passage contains subjunctive mood in expressing hypothetical or imagined situations, imperative mood in the form of a command, and optative mood in expressing a wish.""
}","['subjunctive', 'imperative', 'optative']","{
  ""Properties"": [""subjunctive"", ""optative""],
  ""Explanation"": ""The text contains the subjunctive mood in the expression of hypothetical or imagined situations ('That be far from thee to do after this manner, to slay the righteous with the wicked'). It also contains the optative mood in the expression of wishes ('Shall not the Judge of all the earth do right?').""
}","['subjunctive', 'optative']","{
  ""Properties"": [""subjunctive"", ""optative"", ""imperative""],
  ""Explanation"": ""The passage uses the subjunctive mood to express what is imagined or hypothetical ('That be far from thee to do after this manner') and a wish ('that be far from thee'). It also includes an imperative mood with the command 'Shall not the Judge of all the earth do right?'""
}","['subjunctive', 'optative', 'imperative']",FALSE,"{
  ""Properties"": [""subjunctive"", ""exclamatory""],
  ""Explanation"": ""The use of 'that be far from thee' expresses a hypothetical or imagined situation, indicating the use of the subjunctive mood. Additionally, the exclamation 'Shall not the Judge of all the earth do right?' conveys strong emotion, indicating the use of the exclamatory mood.""
}","['subjunctive', 'exclamatory']","{
  ""Properties"": [""optative"", ""subjunctive""],
  ""Explanation"": ""The text contains the optative mood, expressing a wish ('that be far from thee') and the subjunctive mood, expressing a hypothetical or imagined situation ('Shall not the Judge of all the earth do right?').""
}","['optative', 'subjunctive']","{
  ""Properties"": [""optative"", ""subjunctive"", ""interrogative""],
  ""Explanation"": ""The text contains an optative expression 'that be far from thee' expressing a wish, a subjunctive mood 'to do after this manner' expressing a hypothetical situation, and an interrogative mood 'Shall not the Judge of all the earth do right?' asking a question.""
}","['optative', 'subjunctive', 'interrogative']",0,"['subjunctive', 'exclamatory']",1,0,,"['interrogative', 'indicative']",,imperative,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The given sentence utilizes the imperative mood. The speaker is expressing a command or directive, specifically in the form of a request or plea to a higher authority, using phrases like 'that be far from thee' and 'Shall not the Judge of all the earth do right?' These phrases express a strong sense of urging or commanding, which aligns with the characteristics of the imperative mood.""
}",['imperative']
3062,[ 9  9 13  9  9],"That be far from thee to do after this manner, to slay the righteous with the wicked: and that the righteous should be as the wicked, that be far from thee: Shall not the Judge of all the earth do right?",Mood,"['interrogative', 'indicative']","['interrogative', 'indicative']",['interrogative'],FALSE,"['interrogative', 'indicative', 'subjunctive']","{
    ""Properties"": [""subjunctive"", ""imperative"", ""optative""],
    ""Explanation"": ""The passage contains subjunctive mood in expressing hypothetical or imagined situations, imperative mood in the form of a command, and optative mood in expressing a wish.""
}","['subjunctive', 'imperative', 'optative']","{
  ""Properties"": [""subjunctive"", ""optative""],
  ""Explanation"": ""The text contains the subjunctive mood in the expression of hypothetical or imagined situations ('That be far from thee to do after this manner, to slay the righteous with the wicked'). It also contains the optative mood in the expression of wishes ('Shall not the Judge of all the earth do right?').""
}","['subjunctive', 'optative']","{
  ""Properties"": [""subjunctive"", ""optative"", ""imperative""],
  ""Explanation"": ""The passage uses the subjunctive mood to express what is imagined or hypothetical ('That be far from thee to do after this manner') and a wish ('that be far from thee'). It also includes an imperative mood with the command 'Shall not the Judge of all the earth do right?'""
}","['subjunctive', 'optative', 'imperative']",FALSE,"{
  ""Properties"": [""subjunctive"", ""exclamatory""],
  ""Explanation"": ""The use of 'that be far from thee' expresses a hypothetical or imagined situation, indicating the use of the subjunctive mood. Additionally, the exclamation 'Shall not the Judge of all the earth do right?' conveys strong emotion, indicating the use of the exclamatory mood.""
}","['subjunctive', 'exclamatory']","{
  ""Properties"": [""optative"", ""subjunctive""],
  ""Explanation"": ""The text contains the optative mood, expressing a wish ('that be far from thee') and the subjunctive mood, expressing a hypothetical or imagined situation ('Shall not the Judge of all the earth do right?').""
}","['optative', 'subjunctive']","{
  ""Properties"": [""optative"", ""subjunctive"", ""interrogative""],
  ""Explanation"": ""The text contains an optative expression 'that be far from thee' expressing a wish, a subjunctive mood 'to do after this manner' expressing a hypothetical situation, and an interrogative mood 'Shall not the Judge of all the earth do right?' asking a question.""
}","['optative', 'subjunctive', 'interrogative']",0,"['subjunctive', 'exclamatory']",1,0,,"['interrogative', 'indicative']",,optative,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""Yes, the given sentence utilizes the optative mood. The use of 'that be far from thee' and 'Shall not the Judge of all the earth do right?' expresses wishes or desires, which aligns with the function of the optative mood in expressing hopes, wishes, or desires.""
}",['optative']
