sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,property_gpt3.5,res_gpt3.5_0.0_V3_2,property_gpt3.5_0.0_V3_2
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Modifying_clauses,['adjective'],['adjective'],['adjective'],True,['adjective'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The clause 'which are not explicitly ordained for hunting or for legitimate self-defense' suggests a causal explanation for why certain things cannot be consecrated or blessed.""
}",['subordinate'],"{
  ""Properties"": [""conditional""]
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause beginning with 'if' ('if...one could not consecrate a brothel'), indicating a conditional relationship.""
}",['conditional'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause beginning with 'one could not' and 'which are not explicitly ordained'.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'one could not' followed by 'unless' which suggests a condition for consecrating a brothel, blessing a concentration camp, or weapons not explicitly ordained for certain purposes.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'one could not' indicating a hypothetical situation.""
}",['conditional'],1,['conditional'],0.0,0.0,gpt finding things which aren't there,"['noun','adjective']","noun: that is to say.., adjective: whichÉ",noun,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence does not contain any noun clauses. A noun clause functions as a noun within a sentence, typically as the subject or object of a verb. In the provided sentence, there are no clauses serving as nouns. Instead, the sentence consists of a series of statements expressing opinions and prohibitions, but none of these function as a noun clause."" 
}",[]
275,[3],"You believe any woman who goes against a Republican and you don't believe any woman who goes against a Democrat.""",Modifying_clauses,['adjective'],['adjective'],['adjective'],True,['adjective'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'. It compares women who go against a Republican to women who go against a Democrat.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""]
}",['comparitive'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence includes a relative clause 'who goes against a Republican' and 'who goes against a Democrat', making use of adjective clauses.""
}",['adjective'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt is just completely wrong. It's made a soup of the sentence and property definitions,['adjective'],,subordinate,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The given sentence contains two subordinate clauses. The first subordinate clause is 'who goes against a Republican', which suggests a conditional relationship. The second subordinate clause is 'who goes against a Democrat', also suggesting a conditional relationship. Both of these clauses are introduced by the relative pronoun 'who' and indicate a condition or circumstance related to the antecedent 'woman'.""
}",['subordinate']
275,[3],"You believe any woman who goes against a Republican and you don't believe any woman who goes against a Democrat.""",Modifying_clauses,['adjective'],['adjective'],['adjective'],True,['adjective'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'. It compares women who go against a Republican to women who go against a Democrat.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""]
}",['comparitive'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence includes a relative clause 'who goes against a Republican' and 'who goes against a Democrat', making use of adjective clauses.""
}",['adjective'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt is just completely wrong. It's made a soup of the sentence and property definitions,['adjective'],,conditional,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any conditional clauses. It consists of two independent clauses connected by 'and'. Each clause expresses a belief without setting up a condition using 'if'.""
}",[]
275,[3],"You believe any woman who goes against a Republican and you don't believe any woman who goes against a Democrat.""",Modifying_clauses,['adjective'],['adjective'],['adjective'],True,['adjective'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'. It compares women who go against a Republican to women who go against a Democrat.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""]
}",['comparitive'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence includes a relative clause 'who goes against a Republican' and 'who goes against a Democrat', making use of adjective clauses.""
}",['adjective'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt is just completely wrong. It's made a soup of the sentence and property definitions,['adjective'],,comparitive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence does not contain any comparative clauses. It consists of two independent clauses connected by the coordinating conjunction 'and'. There are no clauses using comparative conjunctions such as 'as' or 'than' to make a comparison between two elements."" 
}",[]
275,[3],"You believe any woman who goes against a Republican and you don't believe any woman who goes against a Democrat.""",Modifying_clauses,['adjective'],['adjective'],['adjective'],True,['adjective'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'. It compares women who go against a Republican to women who go against a Democrat.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""]
}",['comparitive'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence includes a relative clause 'who goes against a Republican' and 'who goes against a Democrat', making use of adjective clauses.""
}",['adjective'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt is just completely wrong. It's made a soup of the sentence and property definitions,['adjective'],,adjective,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The given sentence contains adjective clauses. The phrases 'who goes against a Republican' and 'who goes against a Democrat' are both relative clauses using 'who' to modify the nouns 'woman'. Therefore, they function as adjective clauses within the sentence.""
}",['adjective']
275,[3],"You believe any woman who goes against a Republican and you don't believe any woman who goes against a Democrat.""",Modifying_clauses,['adjective'],['adjective'],['adjective'],True,['adjective'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'. It compares women who go against a Republican to women who go against a Democrat.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""]
}",['comparitive'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence includes a relative clause 'who goes against a Republican' and 'who goes against a Democrat', making use of adjective clauses.""
}",['adjective'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt is just completely wrong. It's made a soup of the sentence and property definitions,['adjective'],,noun,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence contains two noun clauses. 'who goes against a Republican' and 'who goes against a Democrat' are both noun clauses used to provide additional information about the women being referred to in the sentence. These clauses function as the direct objects of the verbs 'believe' and 'don't believe'."" 
}",['noun']
311,[3],"The Vatican presents a choice: the world, or Christ.",Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'or', comparing 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The statement uses a comparative clause with the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],True,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or', which presents a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt misinterprets the property,[],,subordinate,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence does not contain any subordinate clauses. It consists of an independent clause ('The Vatican presents a choice') followed by a colon and another independent clause ('the world, or Christ'). There are no subordinating conjunctions or dependent clauses that suggest a causal or dependent relationship between the clauses."" 
}",[]
311,[3],"The Vatican presents a choice: the world, or Christ.",Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'or', comparing 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The statement uses a comparative clause with the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],True,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or', which presents a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt misinterprets the property,[],,conditional,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'The Vatican presents a choice: the world, or Christ.' does not contain any conditional clauses. A conditional clause typically begins with 'if' and presents a condition that must be met for the main clause to take effect. In the given sentence, there is no 'if' statement or condition presented, so it does not contain any conditional clauses.""
}",[]
311,[3],"The Vatican presents a choice: the world, or Christ.",Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'or', comparing 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The statement uses a comparative clause with the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],True,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or', which presents a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt misinterprets the property,[],,comparitive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence does not contain any comparative clauses. Comparative clauses typically involve a comparison between two or more elements using words like 'as' or 'than'. In the provided sentence, there is no comparison being made using such conjunctions. Instead, it presents a choice between two options without making a direct comparison in the form of a comparative clause."" 
}",[]
311,[3],"The Vatican presents a choice: the world, or Christ.",Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'or', comparing 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The statement uses a comparative clause with the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],True,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or', which presents a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt misinterprets the property,[],,adjective,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence 'The Vatican presents a choice: the world, or Christ.' does not contain any adjective clauses. An adjective clause provides more information about a noun or pronoun in the sentence. In the given sentence, there are no relative pronouns such as 'who', 'whom', 'that', or 'which' introducing a clause that modifies a noun. Therefore, there are no adjective clauses in this sentence.""
}",[]
311,[3],"The Vatican presents a choice: the world, or Christ.",Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'or', comparing 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The statement uses a comparative clause with the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],True,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or', which presents a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt misinterprets the property,[],,noun,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence does not contain any noun clauses. A noun clause functions as a noun within a sentence, typically as the subject or object of a verb. In the provided sentence, 'the world' and 'Christ' are both noun phrases, not clauses. They are used as objects of the verb 'presents' and do not function as independent clauses within the sentence.""
}",[]
319,[3],Itâ€™s not coming back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'than'.""
}",['comparitive'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with 'if' implied: 'If it's not coming back, then...'""
}",['conditional'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The clause 'It's not coming back' is a noun clause, used for indirect speech, paraphrasing, or incorporating detail.""
}",['noun'],False,"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' suggests a causal connection or subordination to a previous event or situation, indicating that something will not return as a result of something else.""
}",['subordinate'],1,['subordinate'],1.0,0.0,gpt misaligned between property it assigns and explanation it gives.,[],,subordinate,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'It’s not coming back' does not contain any subordinate clauses. It is a simple declarative sentence without any subordinating conjunctions or dependent clauses. Therefore, it does not contain any subordinate clauses."" 
}",[]
319,[3],Itâ€™s not coming back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'than'.""
}",['comparitive'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with 'if' implied: 'If it's not coming back, then...'""
}",['conditional'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The clause 'It's not coming back' is a noun clause, used for indirect speech, paraphrasing, or incorporating detail.""
}",['noun'],False,"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' suggests a causal connection or subordination to a previous event or situation, indicating that something will not return as a result of something else.""
}",['subordinate'],1,['subordinate'],1.0,0.0,gpt misaligned between property it assigns and explanation it gives.,[],,conditional,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'It’s not coming back' does not contain any conditional clauses. A conditional clause typically begins with 'if,' introducing a condition that must be met for the main clause to take effect. In this case, the sentence does not start with 'if' or present any conditional scenario, so it does not contain a conditional clause.""
}",[]
319,[3],Itâ€™s not coming back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'than'.""
}",['comparitive'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with 'if' implied: 'If it's not coming back, then...'""
}",['conditional'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The clause 'It's not coming back' is a noun clause, used for indirect speech, paraphrasing, or incorporating detail.""
}",['noun'],False,"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' suggests a causal connection or subordination to a previous event or situation, indicating that something will not return as a result of something else.""
}",['subordinate'],1,['subordinate'],1.0,0.0,gpt misaligned between property it assigns and explanation it gives.,[],,comparitive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'It’s not coming back' does not contain any comparative clauses. Comparative clauses typically involve a comparison between two or more items, using words like 'as' or 'than' to show similarities or differences. The given sentence does not include any such comparison, so it does not contain any comparative clauses.""
}",[]
319,[3],Itâ€™s not coming back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'than'.""
}",['comparitive'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with 'if' implied: 'If it's not coming back, then...'""
}",['conditional'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The clause 'It's not coming back' is a noun clause, used for indirect speech, paraphrasing, or incorporating detail.""
}",['noun'],False,"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' suggests a causal connection or subordination to a previous event or situation, indicating that something will not return as a result of something else.""
}",['subordinate'],1,['subordinate'],1.0,0.0,gpt misaligned between property it assigns and explanation it gives.,[],,adjective,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'It’s not coming back' does not contain any adjective clauses. Adjective clauses provide additional information about a noun or pronoun in the sentence, typically using relative pronouns like 'who', 'whom', 'that', or 'which'. In the given sentence, there is no such clause modifying a noun or pronoun, so it does not contain any adjective clauses.""
}",[]
319,[3],Itâ€™s not coming back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'than'.""
}",['comparitive'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with 'if' implied: 'If it's not coming back, then...'""
}",['conditional'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The clause 'It's not coming back' is a noun clause, used for indirect speech, paraphrasing, or incorporating detail.""
}",['noun'],False,"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' suggests a causal connection or subordination to a previous event or situation, indicating that something will not return as a result of something else.""
}",['subordinate'],1,['subordinate'],1.0,0.0,gpt misaligned between property it assigns and explanation it gives.,[],,noun,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'It’s not coming back' does not contain a noun clause. A noun clause functions as a noun within a sentence, typically serving as the subject or object of a verb. In the given sentence, 'It’s not coming back,' there are no clauses used for indirect speech, paraphrasing, or incorporating detail. Instead, the sentence is a simple statement without a subordinate clause acting as a noun."" 
}",[]
320,[ 3 16],There will be no turning back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The statement 'There will be no turning back' suggests a conditional clause with the implied condition 'if we take this action'.""
}",['conditional'],"{
  ""Properties"": [],
  ""Explanation"": ""The example does not contain any modifying clauses. It is a standalone sentence without any subordinating, conditional, comparative, adjective, or noun clauses.""
}",[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'will' and 'be' indicates a conditional clause suggesting a consequence depending on a particular condition, in this case, the absence of turning back.""
}",['conditional'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back' indicating a potential condition and its consequence.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,subordinate,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'There will be no turning back' does not contain any subordinate clauses. It is a simple declarative sentence without any subordinating conjunctions or dependent clauses. Therefore, it does not contain any subordinate clauses."" 
}",[]
320,[ 3 16],There will be no turning back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The statement 'There will be no turning back' suggests a conditional clause with the implied condition 'if we take this action'.""
}",['conditional'],"{
  ""Properties"": [],
  ""Explanation"": ""The example does not contain any modifying clauses. It is a standalone sentence without any subordinating, conditional, comparative, adjective, or noun clauses.""
}",[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'will' and 'be' indicates a conditional clause suggesting a consequence depending on a particular condition, in this case, the absence of turning back.""
}",['conditional'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back' indicating a potential condition and its consequence.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,conditional,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'There will be no turning back' does not contain any conditional clauses. A conditional clause typically begins with 'if' and presents a condition upon which the rest of the sentence depends. In this case, the sentence does not start with 'if' or present a condition, so it does not contain a conditional clause.""
}",[]
320,[ 3 16],There will be no turning back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The statement 'There will be no turning back' suggests a conditional clause with the implied condition 'if we take this action'.""
}",['conditional'],"{
  ""Properties"": [],
  ""Explanation"": ""The example does not contain any modifying clauses. It is a standalone sentence without any subordinating, conditional, comparative, adjective, or noun clauses.""
}",[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'will' and 'be' indicates a conditional clause suggesting a consequence depending on a particular condition, in this case, the absence of turning back.""
}",['conditional'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back' indicating a potential condition and its consequence.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,comparitive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'There will be no turning back' does not contain any comparative clauses. Comparative clauses involve a comparison between two or more items, typically using words like 'as' or 'than' to show similarity or difference. The given sentence does not contain any such comparison, so it does not include any comparative clauses.""
}",[]
320,[ 3 16],There will be no turning back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The statement 'There will be no turning back' suggests a conditional clause with the implied condition 'if we take this action'.""
}",['conditional'],"{
  ""Properties"": [],
  ""Explanation"": ""The example does not contain any modifying clauses. It is a standalone sentence without any subordinating, conditional, comparative, adjective, or noun clauses.""
}",[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'will' and 'be' indicates a conditional clause suggesting a consequence depending on a particular condition, in this case, the absence of turning back.""
}",['conditional'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back' indicating a potential condition and its consequence.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,adjective,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'There will be no turning back' does not contain any adjective clauses. An adjective clause, also known as a relative clause, provides more information about a noun or pronoun in the sentence. In the given sentence, 'no turning back' is a noun phrase, but it does not contain a relative pronoun (who, whom, that, which) or a relative adverb (where, when, why) to form an adjective clause. Therefore, the answer is 'no'.""
}",[]
