sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,propertygpt-4o-mini,resgpt-4o-mini_0.0_V4,propertygpt-4o-mini_0.0_V4
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Modifying_clauses,['adjective'],['adjective'],['adjective'],True,['adjective'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The clause 'which are not explicitly ordained for hunting or for legitimate self-defense' suggests a causal explanation for why certain things cannot be consecrated or blessed.""
}",['subordinate'],"{
  ""Properties"": [""conditional""]
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause beginning with 'if' ('if...one could not consecrate a brothel'), indicating a conditional relationship.""
}",['conditional'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause beginning with 'one could not' and 'which are not explicitly ordained'.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'one could not' followed by 'unless' which suggests a condition for consecrating a brothel, blessing a concentration camp, or weapons not explicitly ordained for certain purposes.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause starting with 'one could not' indicating a hypothetical situation.""
}",['conditional'],1,['conditional'],0.0,0.0,gpt finding things which aren't there,"['noun','adjective']","noun: that is to say.., adjective: whichÉ",noun,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any noun clauses. A noun clause typically functions as a subject, object, or complement within a sentence. In the given sentence, the phrases 'to say,' 'to consecrate a brothel,' and 'to bless a concentration camp' do not serve as noun clauses; rather, they are infinitive phrases or clauses that do not fulfill the role of a noun in the structure of the sentence.""
}",[]
275,[3],"You believe any woman who goes against a Republican and you don't believe any woman who goes against a Democrat.""",Modifying_clauses,['adjective'],['adjective'],['adjective'],True,['adjective'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'. It compares women who go against a Republican to women who go against a Democrat.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""]
}",['comparitive'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence includes a relative clause 'who goes against a Republican' and 'who goes against a Democrat', making use of adjective clauses.""
}",['adjective'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt is just completely wrong. It's made a soup of the sentence and property definitions,['adjective'],,subordinate,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence contains subordinate clauses, specifically 'who goes against a Republican' and 'who goes against a Democrat'. These clauses provide additional information about 'any woman' and are dependent on the main clause for their meaning, thus qualifying as subordinate clauses.""
}",['subordinate']
275,[3],"You believe any woman who goes against a Republican and you don't believe any woman who goes against a Democrat.""",Modifying_clauses,['adjective'],['adjective'],['adjective'],True,['adjective'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'. It compares women who go against a Republican to women who go against a Democrat.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""]
}",['comparitive'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence includes a relative clause 'who goes against a Republican' and 'who goes against a Democrat', making use of adjective clauses.""
}",['adjective'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt is just completely wrong. It's made a soup of the sentence and property definitions,['adjective'],,conditional,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any conditional clauses that begin with 'if'. Instead, it presents two contrasting beliefs about women based on their political affiliations without establishing a condition that would trigger a consequence, which is characteristic of conditional clauses.""
}",[]
275,[3],"You believe any woman who goes against a Republican and you don't believe any woman who goes against a Democrat.""",Modifying_clauses,['adjective'],['adjective'],['adjective'],True,['adjective'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'. It compares women who go against a Republican to women who go against a Democrat.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""]
}",['comparitive'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence includes a relative clause 'who goes against a Republican' and 'who goes against a Democrat', making use of adjective clauses.""
}",['adjective'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt is just completely wrong. It's made a soup of the sentence and property definitions,['adjective'],,comparitive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any comparative clauses. Comparative clauses typically involve comparisons using conjunctions like 'as' or 'than', which are not present in the given sentence. Instead, the sentence presents two contrasting statements about belief in women based on their political affiliations, but it does not make a comparison between two entities using the required conjunctions.""
}",[]
275,[3],"You believe any woman who goes against a Republican and you don't believe any woman who goes against a Democrat.""",Modifying_clauses,['adjective'],['adjective'],['adjective'],True,['adjective'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'. It compares women who go against a Republican to women who go against a Democrat.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""]
}",['comparitive'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence includes a relative clause 'who goes against a Republican' and 'who goes against a Democrat', making use of adjective clauses.""
}",['adjective'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt is just completely wrong. It's made a soup of the sentence and property definitions,['adjective'],,adjective,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence contains adjective clauses that modify the noun 'woman'. The clauses 'who goes against a Republican' and 'who goes against a Democrat' are both relative clauses that provide additional information about the noun 'woman'. These clauses use the relative pronoun 'who', which is characteristic of adjective clauses.""
}",['adjective']
275,[3],"You believe any woman who goes against a Republican and you don't believe any woman who goes against a Democrat.""",Modifying_clauses,['adjective'],['adjective'],['adjective'],True,['adjective'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'. It compares women who go against a Republican to women who go against a Democrat.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""]
}",['comparitive'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence includes a relative clause 'who goes against a Republican' and 'who goes against a Democrat', making use of adjective clauses.""
}",['adjective'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt is just completely wrong. It's made a soup of the sentence and property definitions,['adjective'],,noun,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence contains noun clauses such as 'any woman who goes against a Republican' and 'any woman who goes against a Democrat.' These clauses function as the objects of the verb 'believe,' making them noun clauses. They provide specific details about the subjects being referred to in the context of belief.""
}",['noun']
311,[3],"The Vatican presents a choice: the world, or Christ.",Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'or', comparing 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The statement uses a comparative clause with the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],True,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or', which presents a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt misinterprets the property,[],,subordinate,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'The Vatican presents a choice: the world, or Christ.' does not contain any subordinate clauses. It is a simple sentence with a main clause that presents a choice without any dependent or modifying clauses that suggest a causal connection. There are no subordinating conjunctions present in the sentence.""
}",[]
311,[3],"The Vatican presents a choice: the world, or Christ.",Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'or', comparing 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The statement uses a comparative clause with the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],True,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or', which presents a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt misinterprets the property,[],,conditional,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'The Vatican presents a choice: the world, or Christ.' does not contain any conditional clauses. Conditional clauses typically begin with 'if' and express a condition that must be met for a certain outcome to occur. In this case, the sentence presents a choice without any conditional structure.""
}",[]
311,[3],"The Vatican presents a choice: the world, or Christ.",Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'or', comparing 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The statement uses a comparative clause with the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],True,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or', which presents a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt misinterprets the property,[],,comparitive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'The Vatican presents a choice: the world, or Christ.' does not contain any comparative clauses. Comparative clauses typically involve comparisons using conjunctions like 'as' or 'than', which are not present in this sentence. Instead, the sentence presents a dichotomy without making a comparison between two entities.""
}",[]
311,[3],"The Vatican presents a choice: the world, or Christ.",Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'or', comparing 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The statement uses a comparative clause with the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],True,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or', which presents a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt misinterprets the property,[],,adjective,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'The Vatican presents a choice: the world, or Christ.' does not contain any adjective clauses. Adjective clauses, also known as relative clauses, typically provide additional information about a noun and are introduced by relative pronouns such as 'who', 'whom', 'that', or 'which'. In this sentence, there are no such clauses present; it is a straightforward statement without any modifying clauses.""
}",[]
311,[3],"The Vatican presents a choice: the world, or Christ.",Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'or', comparing 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The statement uses a comparative clause with the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],True,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or', which presents a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt misinterprets the property,[],,noun,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'The Vatican presents a choice: the world, or Christ.' does not contain any noun clauses. A noun clause typically functions as a noun within a sentence, often introduced by words like 'that,' 'whether,' or 'if.' In this case, the phrase 'the world, or Christ' is a compound noun phrase serving as the object of the verb 'presents,' but it does not include a clause that provides additional detail or indirect speech.""
}",[]
319,[3],Itâ€™s not coming back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'than'.""
}",['comparitive'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with 'if' implied: 'If it's not coming back, then...'""
}",['conditional'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The clause 'It's not coming back' is a noun clause, used for indirect speech, paraphrasing, or incorporating detail.""
}",['noun'],False,"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' suggests a causal connection or subordination to a previous event or situation, indicating that something will not return as a result of something else.""
}",['subordinate'],1,['subordinate'],1.0,0.0,gpt misaligned between property it assigns and explanation it gives.,[],,subordinate,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'It’s not coming back.' is a simple sentence that does not contain any subordinate clauses. A subordinate clause requires a subordinating conjunction and provides additional information that is dependent on the main clause. In this case, the sentence consists of a single independent clause with no additional modifying or dependent clauses.""
}",[]
319,[3],Itâ€™s not coming back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'than'.""
}",['comparitive'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with 'if' implied: 'If it's not coming back, then...'""
}",['conditional'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The clause 'It's not coming back' is a noun clause, used for indirect speech, paraphrasing, or incorporating detail.""
}",['noun'],False,"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' suggests a causal connection or subordination to a previous event or situation, indicating that something will not return as a result of something else.""
}",['subordinate'],1,['subordinate'],1.0,0.0,gpt misaligned between property it assigns and explanation it gives.,[],,conditional,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'It’s not coming back.' does not contain any conditional clauses. Conditional clauses typically begin with 'if' and express a condition and its consequence. In this case, the sentence is a simple statement without any conditional structure.""
}",[]
319,[3],Itâ€™s not coming back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'than'.""
}",['comparitive'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with 'if' implied: 'If it's not coming back, then...'""
}",['conditional'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The clause 'It's not coming back' is a noun clause, used for indirect speech, paraphrasing, or incorporating detail.""
}",['noun'],False,"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' suggests a causal connection or subordination to a previous event or situation, indicating that something will not return as a result of something else.""
}",['subordinate'],1,['subordinate'],1.0,0.0,gpt misaligned between property it assigns and explanation it gives.,[],,comparitive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'Itâ€™s not coming back.' does not contain any comparative clauses. Comparative clauses typically involve comparisons using conjunctions like 'as' or 'than', which are absent in this sentence. The sentence is a simple statement without any comparative structure.""
}",[]
319,[3],Itâ€™s not coming back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'than'.""
}",['comparitive'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with 'if' implied: 'If it's not coming back, then...'""
}",['conditional'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The clause 'It's not coming back' is a noun clause, used for indirect speech, paraphrasing, or incorporating detail.""
}",['noun'],False,"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' suggests a causal connection or subordination to a previous event or situation, indicating that something will not return as a result of something else.""
}",['subordinate'],1,['subordinate'],1.0,0.0,gpt misaligned between property it assigns and explanation it gives.,[],,adjective,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'It’s not coming back.' does not contain any adjective clauses. Adjective clauses, also known as relative clauses, typically provide additional information about a noun and are introduced by relative pronouns such as 'who', 'whom', 'that', or 'which'. In this sentence, there are no such clauses present; it is a simple declarative sentence without any modifiers or additional descriptive clauses.""
}",[]
319,[3],Itâ€™s not coming back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'than'.""
}",['comparitive'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with 'if' implied: 'If it's not coming back, then...'""
}",['conditional'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The clause 'It's not coming back' is a noun clause, used for indirect speech, paraphrasing, or incorporating detail.""
}",['noun'],False,"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' suggests a causal connection or subordination to a previous event or situation, indicating that something will not return as a result of something else.""
}",['subordinate'],1,['subordinate'],1.0,0.0,gpt misaligned between property it assigns and explanation it gives.,[],,noun,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'Itâ€™s not coming back' does not contain any noun clauses. A noun clause typically functions as a subject, object, or complement within a sentence, and it usually begins with a word like 'that,' 'what,' 'who,' or 'whether.' In this case, the sentence is a simple declarative statement without any clauses that serve the function of a noun.""
}",[]
320,[ 3 16],There will be no turning back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The statement 'There will be no turning back' suggests a conditional clause with the implied condition 'if we take this action'.""
}",['conditional'],"{
  ""Properties"": [],
  ""Explanation"": ""The example does not contain any modifying clauses. It is a standalone sentence without any subordinating, conditional, comparative, adjective, or noun clauses.""
}",[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'will' and 'be' indicates a conditional clause suggesting a consequence depending on a particular condition, in this case, the absence of turning back.""
}",['conditional'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back' indicating a potential condition and its consequence.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,subordinate,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'There will be no turning back' does not contain any subordinate clauses. It is a simple declarative sentence with a main clause only. Subordinate clauses are dependent clauses that cannot stand alone and typically begin with subordinating conjunctions, which are not present in this sentence.""
}",[]
320,[ 3 16],There will be no turning back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The statement 'There will be no turning back' suggests a conditional clause with the implied condition 'if we take this action'.""
}",['conditional'],"{
  ""Properties"": [],
  ""Explanation"": ""The example does not contain any modifying clauses. It is a standalone sentence without any subordinating, conditional, comparative, adjective, or noun clauses.""
}",[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'will' and 'be' indicates a conditional clause suggesting a consequence depending on a particular condition, in this case, the absence of turning back.""
}",['conditional'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back' indicating a potential condition and its consequence.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,conditional,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'There will be no turning back' does not contain a conditional clause. A conditional clause typically begins with 'if' and presents a condition that must be met for a certain outcome to occur. In this case, the sentence is a straightforward statement without any conditional structure.""
}",[]
320,[ 3 16],There will be no turning back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The statement 'There will be no turning back' suggests a conditional clause with the implied condition 'if we take this action'.""
}",['conditional'],"{
  ""Properties"": [],
  ""Explanation"": ""The example does not contain any modifying clauses. It is a standalone sentence without any subordinating, conditional, comparative, adjective, or noun clauses.""
}",[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'will' and 'be' indicates a conditional clause suggesting a consequence depending on a particular condition, in this case, the absence of turning back.""
}",['conditional'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back' indicating a potential condition and its consequence.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,comparitive,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'There will be no turning back' does not contain any comparative clauses. Comparative clauses typically involve comparisons using conjunctions like 'as' or 'than', which are not present in this sentence. The sentence is a straightforward statement without any comparative structure.""
}",[]
