sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,propertygpt-4o-mini,resgpt-4o-mini_0.0_V4,propertygpt-4o-mini_0.0_V4
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Tense,"['past', 'present']","['past', 'present']","['past', 'present']",True,[],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'pardons' and 'locks up' in the same sentence creates a contrast by using different tenses to highlight the actions of the two presidents. The present tense is used to emphasize the immediacy and current relevance of the actions being described.""
}",['present'],"{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The statement uses present tense to describe the current actions of Trump and past tense to describe the actions of Obama, indicating a shift in perspective between the two administrations.""
}","['present', 'past']","{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The text uses both present tense ('pardons', 'locks up') and past tense ('pardoned', 'locked up') to compare the actions of Obama and Trump, highlighting the contrast between their approaches.""
}","['present', 'past']",0,"{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The sentence uses both present tense ('pardons', 'locks up') and past tense ('pardoned', 'locked up') to contrast the actions of Obama and Trump, indicating a mix of present and past actions.""
}","['present', 'past']","{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The sentence uses both present and past tense to compare the actions of Obama and Trump, indicating a shift in actions over time.""
}","['present', 'past']","{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The sentence uses both present and past tense to compare the actions of Obama and Trump, emphasizing the contrast between their actions.""
}","['present', 'past']",1,"['present', 'past']",1.0,1.0,,"['past', 'present']",past,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence contains both past and present tense verbs. The phrase 'Obama pardoned' uses the past tense, while 'Trump pardons' uses the present tense. Since the sentence includes present tense verbs, it does not exclusively contain past tense.""
}",[]
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Tense,"['past', 'present']","['past', 'present']","['past', 'present']",True,[],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'pardons' and 'locks up' in the same sentence creates a contrast by using different tenses to highlight the actions of the two presidents. The present tense is used to emphasize the immediacy and current relevance of the actions being described.""
}",['present'],"{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The statement uses present tense to describe the current actions of Trump and past tense to describe the actions of Obama, indicating a shift in perspective between the two administrations.""
}","['present', 'past']","{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The text uses both present tense ('pardons', 'locks up') and past tense ('pardoned', 'locked up') to compare the actions of Obama and Trump, highlighting the contrast between their approaches.""
}","['present', 'past']",0,"{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The sentence uses both present tense ('pardons', 'locks up') and past tense ('pardoned', 'locked up') to contrast the actions of Obama and Trump, indicating a mix of present and past actions.""
}","['present', 'past']","{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The sentence uses both present and past tense to compare the actions of Obama and Trump, indicating a shift in actions over time.""
}","['present', 'past']","{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The sentence uses both present and past tense to compare the actions of Obama and Trump, emphasizing the contrast between their actions.""
}","['present', 'past']",1,"['present', 'past']",1.0,1.0,,"['past', 'present']",future,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain future tense. It describes actions in the present tense ('pardons' and 'locks up') and past tense ('pardoned' and 'locked up') without indicating any actions that will happen in the future.""
}",[]
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Tense,"['past', 'present']","['past', 'present']","['past', 'present']",True,[],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'pardons' and 'locks up' in the same sentence creates a contrast by using different tenses to highlight the actions of the two presidents. The present tense is used to emphasize the immediacy and current relevance of the actions being described.""
}",['present'],"{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The statement uses present tense to describe the current actions of Trump and past tense to describe the actions of Obama, indicating a shift in perspective between the two administrations.""
}","['present', 'past']","{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The text uses both present tense ('pardons', 'locks up') and past tense ('pardoned', 'locked up') to compare the actions of Obama and Trump, highlighting the contrast between their approaches.""
}","['present', 'past']",0,"{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The sentence uses both present tense ('pardons', 'locks up') and past tense ('pardoned', 'locked up') to contrast the actions of Obama and Trump, indicating a mix of present and past actions.""
}","['present', 'past']","{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The sentence uses both present and past tense to compare the actions of Obama and Trump, indicating a shift in actions over time.""
}","['present', 'past']","{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The sentence uses both present and past tense to compare the actions of Obama and Trump, emphasizing the contrast between their actions.""
}","['present', 'past']",1,"['present', 'past']",1.0,1.0,,"['past', 'present']",progression,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain progression tense as defined in the context provided. Instead, it maintains a consistent tense structure throughout, using the past tense for Obama ('pardoned', 'locked up') and the present tense for Trump ('pardons', 'locks up'). There is no abrupt change in tense within the same clause for effect, which is what progression tense entails.""
}",[]
387,[4],"On the one hand, it could refuse to grant Trump what he wanted and let the records be released, which it knew would point to the CIA’s guilt in the assassination.",Tense,['past'],['past'],['past'],True,['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The example uses the past tense 'refuse' and 'let' to express actions that have already happened.""
}",['past'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'could refuse' (present tense) and 'let' (infinitive form) for the immediate effect and to emphasize potential actions. Also, the changing tense in the middle of the sentence ('could refuse' to 'let') creates a progression for rhetorical effect.""
}","['present', 'progression']","{
  ""Properties"": [
    ""past"",
    ""progression""
  ],
  ""Explanation"": ""The use of 'could' indicates a past possibility, and the shift from 'could' to 'knew' in the same sentence demonstrates tense progression for rhetorical effect.""
}","['past', 'progression']",0,"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense 'refused' to express something that already happened, and then changes to the present tense 'let' for effect, creating a sense of progression.""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The sentence uses the past tense 'refused' and 'let' to express actions that have already happened. Additionally, it changes tense in the middle of the sentence from 'could refuse' (past) to 'would point' (future) for effect.""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense 'refused' and 'released' to indicate actions that have already happened. Additionally, it switches to the past tense 'pointed' in the middle of the sentence for effect, creating a sense of progression.""
}","['past', 'progression']",1,"['past', 'progression']",1.0,0.0,,['past'],present,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain present tense verbs. Instead, it uses modal verbs ('could refuse') and past tense ('knew') to describe hypothetical situations and past knowledge. The main actions are not occurring in the present but rather discussing potential actions and past awareness.""
}",[]
387,[4],"On the one hand, it could refuse to grant Trump what he wanted and let the records be released, which it knew would point to the CIA’s guilt in the assassination.",Tense,['past'],['past'],['past'],True,['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The example uses the past tense 'refuse' and 'let' to express actions that have already happened.""
}",['past'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'could refuse' (present tense) and 'let' (infinitive form) for the immediate effect and to emphasize potential actions. Also, the changing tense in the middle of the sentence ('could refuse' to 'let') creates a progression for rhetorical effect.""
}","['present', 'progression']","{
  ""Properties"": [
    ""past"",
    ""progression""
  ],
  ""Explanation"": ""The use of 'could' indicates a past possibility, and the shift from 'could' to 'knew' in the same sentence demonstrates tense progression for rhetorical effect.""
}","['past', 'progression']",0,"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense 'refused' to express something that already happened, and then changes to the present tense 'let' for effect, creating a sense of progression.""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The sentence uses the past tense 'refused' and 'let' to express actions that have already happened. Additionally, it changes tense in the middle of the sentence from 'could refuse' (past) to 'would point' (future) for effect.""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense 'refused' and 'released' to indicate actions that have already happened. Additionally, it switches to the past tense 'pointed' in the middle of the sentence for effect, creating a sense of progression.""
}","['past', 'progression']",1,"['past', 'progression']",1.0,0.0,,['past'],past,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain a verb in the past tense. The verbs 'could refuse,' 'grant,' 'let,' and 'knew' are present or modal forms, with 'knew' being the only past tense verb. However, the overall structure of the sentence primarily discusses potential actions and their implications rather than stating an event that has already occurred.""
}",[]
387,[4],"On the one hand, it could refuse to grant Trump what he wanted and let the records be released, which it knew would point to the CIA’s guilt in the assassination.",Tense,['past'],['past'],['past'],True,['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The example uses the past tense 'refuse' and 'let' to express actions that have already happened.""
}",['past'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'could refuse' (present tense) and 'let' (infinitive form) for the immediate effect and to emphasize potential actions. Also, the changing tense in the middle of the sentence ('could refuse' to 'let') creates a progression for rhetorical effect.""
}","['present', 'progression']","{
  ""Properties"": [
    ""past"",
    ""progression""
  ],
  ""Explanation"": ""The use of 'could' indicates a past possibility, and the shift from 'could' to 'knew' in the same sentence demonstrates tense progression for rhetorical effect.""
}","['past', 'progression']",0,"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense 'refused' to express something that already happened, and then changes to the present tense 'let' for effect, creating a sense of progression.""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The sentence uses the past tense 'refused' and 'let' to express actions that have already happened. Additionally, it changes tense in the middle of the sentence from 'could refuse' (past) to 'would point' (future) for effect.""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense 'refused' and 'released' to indicate actions that have already happened. Additionally, it switches to the past tense 'pointed' in the middle of the sentence for effect, creating a sense of progression.""
}","['past', 'progression']",1,"['past', 'progression']",1.0,0.0,,['past'],future,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain any verbs in the future tense. Instead, it discusses potential actions using modal verbs like 'could' and 'would,' which indicate possibility or conditionality rather than a definite future action. The phrase 'could refuse' and 'would point' suggest hypothetical scenarios rather than a specific future event.""
}",[]
387,[4],"On the one hand, it could refuse to grant Trump what he wanted and let the records be released, which it knew would point to the CIA’s guilt in the assassination.",Tense,['past'],['past'],['past'],True,['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The example uses the past tense 'refuse' and 'let' to express actions that have already happened.""
}",['past'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'could refuse' (present tense) and 'let' (infinitive form) for the immediate effect and to emphasize potential actions. Also, the changing tense in the middle of the sentence ('could refuse' to 'let') creates a progression for rhetorical effect.""
}","['present', 'progression']","{
  ""Properties"": [
    ""past"",
    ""progression""
  ],
  ""Explanation"": ""The use of 'could' indicates a past possibility, and the shift from 'could' to 'knew' in the same sentence demonstrates tense progression for rhetorical effect.""
}","['past', 'progression']",0,"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense 'refused' to express something that already happened, and then changes to the present tense 'let' for effect, creating a sense of progression.""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The sentence uses the past tense 'refused' and 'let' to express actions that have already happened. Additionally, it changes tense in the middle of the sentence from 'could refuse' (past) to 'would point' (future) for effect.""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense 'refused' and 'released' to indicate actions that have already happened. Additionally, it switches to the past tense 'pointed' in the middle of the sentence for effect, creating a sense of progression.""
}","['past', 'progression']",1,"['past', 'progression']",1.0,0.0,,['past'],progression,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not exhibit progression tense, as it maintains a consistent tense throughout. The verbs 'could refuse' and 'knew' are both in the past tense, and there is no abrupt shift to a different tense for effect. Progression tense typically involves a noticeable change in tense within a single sentence, which is not present here.""
}",[]
405,[5 4 8 8 9],"So, according to Faggioli, the same Pope who sacks conservative bishops and cardinals according to his pleasure and has just removed a cardinal from the College of Cardinals in an unprecedented disciplinary act under fire from the media, is somehow powerless to dismiss Modernist bishops who have created an obscene “gay culture” in the Church and replace them with orthodox, normal heterosexual males.",Tense,['present'],['present'],['present'],True,"['past', 'present']","{
  ""Properties"": [""past""],
  ""Explanation"": ""The example uses the past tense to describe actions that have already occurred, such as 'sacks', 'has just removed', and 'have created'.""
}",['past'],"{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The text uses present tense 'sacks', 'has just removed' for immediacy effect and past tense 'removed' for expressing something that already happened.""
}","['present', 'past']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense to emphasize the actions of the Pope, and there is a change in tense from past to present for rhetorical effect.""
}","['present', 'progression']",0,"{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The text uses the present tense to describe ongoing actions ('sacks', 'has just removed') and the past tense to describe actions that have already happened ('removed', 'created').""
}","['present', 'past']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense to emphasize the ongoing actions and situations, and also switches to the past tense ('has just removed') in the middle of the sentence for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of present tense in 'sacks', 'has just removed' and 'is' creates immediacy and emphasizes the ongoing nature of the actions. Additionally, the change from past tense 'removed' to present tense 'is' in the middle of the sentence creates a progression effect for rhetorical emphasis.""
}","['present', 'progression']",0,"['present', 'progression']",0.0,0.0,,"['past', 'present']",present,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence contains present tense verbs such as 'sacks', 'has', and 'is', which indicate actions or states occurring currently. The use of present tense is evident in the way the sentence describes ongoing actions and situations related to the Pope's decisions and the current state of the Church.""
}",['present']
405,[5 4 8 8 9],"So, according to Faggioli, the same Pope who sacks conservative bishops and cardinals according to his pleasure and has just removed a cardinal from the College of Cardinals in an unprecedented disciplinary act under fire from the media, is somehow powerless to dismiss Modernist bishops who have created an obscene “gay culture” in the Church and replace them with orthodox, normal heterosexual males.",Tense,['present'],['present'],['present'],True,"['past', 'present']","{
  ""Properties"": [""past""],
  ""Explanation"": ""The example uses the past tense to describe actions that have already occurred, such as 'sacks', 'has just removed', and 'have created'.""
}",['past'],"{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The text uses present tense 'sacks', 'has just removed' for immediacy effect and past tense 'removed' for expressing something that already happened.""
}","['present', 'past']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense to emphasize the actions of the Pope, and there is a change in tense from past to present for rhetorical effect.""
}","['present', 'progression']",0,"{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The text uses the present tense to describe ongoing actions ('sacks', 'has just removed') and the past tense to describe actions that have already happened ('removed', 'created').""
}","['present', 'past']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense to emphasize the ongoing actions and situations, and also switches to the past tense ('has just removed') in the middle of the sentence for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of present tense in 'sacks', 'has just removed' and 'is' creates immediacy and emphasizes the ongoing nature of the actions. Additionally, the change from past tense 'removed' to present tense 'is' in the middle of the sentence creates a progression effect for rhetorical emphasis.""
}","['present', 'progression']",0,"['present', 'progression']",0.0,0.0,,"['past', 'present']",past,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence primarily uses present tense verbs, such as 'sacks', 'has', and 'is', which indicate ongoing actions or states. While it discusses past events, it does not contain any verbs in the past tense form that express actions that have already happened.""
}",[]
405,[5 4 8 8 9],"So, according to Faggioli, the same Pope who sacks conservative bishops and cardinals according to his pleasure and has just removed a cardinal from the College of Cardinals in an unprecedented disciplinary act under fire from the media, is somehow powerless to dismiss Modernist bishops who have created an obscene “gay culture” in the Church and replace them with orthodox, normal heterosexual males.",Tense,['present'],['present'],['present'],True,"['past', 'present']","{
  ""Properties"": [""past""],
  ""Explanation"": ""The example uses the past tense to describe actions that have already occurred, such as 'sacks', 'has just removed', and 'have created'.""
}",['past'],"{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The text uses present tense 'sacks', 'has just removed' for immediacy effect and past tense 'removed' for expressing something that already happened.""
}","['present', 'past']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense to emphasize the actions of the Pope, and there is a change in tense from past to present for rhetorical effect.""
}","['present', 'progression']",0,"{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The text uses the present tense to describe ongoing actions ('sacks', 'has just removed') and the past tense to describe actions that have already happened ('removed', 'created').""
}","['present', 'past']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense to emphasize the ongoing actions and situations, and also switches to the past tense ('has just removed') in the middle of the sentence for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of present tense in 'sacks', 'has just removed' and 'is' creates immediacy and emphasizes the ongoing nature of the actions. Additionally, the change from past tense 'removed' to present tense 'is' in the middle of the sentence creates a progression effect for rhetorical emphasis.""
}","['present', 'progression']",0,"['present', 'progression']",0.0,0.0,,"['past', 'present']",future,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any verbs in the future tense. It discusses actions that have already occurred or are currently happening, such as 'sacks', 'has removed', and 'is'. There are no verbs indicating an action that will take place in the future.""
}",[]
405,[5 4 8 8 9],"So, according to Faggioli, the same Pope who sacks conservative bishops and cardinals according to his pleasure and has just removed a cardinal from the College of Cardinals in an unprecedented disciplinary act under fire from the media, is somehow powerless to dismiss Modernist bishops who have created an obscene “gay culture” in the Church and replace them with orthodox, normal heterosexual males.",Tense,['present'],['present'],['present'],True,"['past', 'present']","{
  ""Properties"": [""past""],
  ""Explanation"": ""The example uses the past tense to describe actions that have already occurred, such as 'sacks', 'has just removed', and 'have created'.""
}",['past'],"{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The text uses present tense 'sacks', 'has just removed' for immediacy effect and past tense 'removed' for expressing something that already happened.""
}","['present', 'past']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense to emphasize the actions of the Pope, and there is a change in tense from past to present for rhetorical effect.""
}","['present', 'progression']",0,"{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The text uses the present tense to describe ongoing actions ('sacks', 'has just removed') and the past tense to describe actions that have already happened ('removed', 'created').""
}","['present', 'past']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense to emphasize the ongoing actions and situations, and also switches to the past tense ('has just removed') in the middle of the sentence for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of present tense in 'sacks', 'has just removed' and 'is' creates immediacy and emphasizes the ongoing nature of the actions. Additionally, the change from past tense 'removed' to present tense 'is' in the middle of the sentence creates a progression effect for rhetorical emphasis.""
}","['present', 'progression']",0,"['present', 'progression']",0.0,0.0,,"['past', 'present']",progression,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain progression tense as defined in the context. It maintains a consistent tense throughout, primarily using the present tense to describe actions and opinions. There is no shift in tense for effect within the sentence.""
}",[]
514,[5 7],"Instead of preaching out against sin, they advocate for that which God clearly condemns, thereby making war against God (Micah 3:5), which at length destroys our government, our country and our families.",Tense,['present'],['present'],['present'],True,"['past', 'present']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'advocate' and 'condemns' in the present tense emphasizes the ongoing nature of the action. Additionally, the switch from 'advocate' to 'condemns' in the middle of the sentence creates a tense progression for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression"", ""future""],
  ""Explanation"": ""The passage uses the present tense ('advocate', 'condemns') for immediacy effect and uses a change in tense from present to future ('destroys') for progression and effect.""
}","['present', 'progression', 'future']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'advocate' and 'destroys' in the same sentence creates a progression in tense, with 'advocate' in present tense and 'destroys' in future tense.""
}","['present', 'progression']",0,"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'advocate' and 'condemns' in the present tense creates immediacy and emphasis. The change in tense from 'advocate' to 'condemns' in the middle of the sentence adds a progression effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'advocate' and 'condemns' in the present tense emphasizes the ongoing nature of the action. Additionally, the shift from 'advocate' (present) to 'destroys' (future) creates a sense of progression in the sentence.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'preaching' and 'advocate' in the present tense emphasizes the ongoing nature of the actions. Additionally, the change from 'preaching' (past tense) to 'advocate' (present tense) in the middle of the sentence creates a sense of progression.""
}","['present', 'progression']",1,"['present', 'progression']",1.0,0.0,,['present'],present,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain verbs in the present tense. The verbs 'preaching', 'advocate', 'condemns', and 'destroys' are not in the simple present form. Instead, 'advocate' is in the base form, and 'condemns' is in the present tense, but the overall structure of the sentence does not focus on actions occurring right now in a straightforward present tense context. The sentence discusses ongoing actions and consequences rather than immediate present actions.""
}",[]
514,[5 7],"Instead of preaching out against sin, they advocate for that which God clearly condemns, thereby making war against God (Micah 3:5), which at length destroys our government, our country and our families.",Tense,['present'],['present'],['present'],True,"['past', 'present']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'advocate' and 'condemns' in the present tense emphasizes the ongoing nature of the action. Additionally, the switch from 'advocate' to 'condemns' in the middle of the sentence creates a tense progression for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression"", ""future""],
  ""Explanation"": ""The passage uses the present tense ('advocate', 'condemns') for immediacy effect and uses a change in tense from present to future ('destroys') for progression and effect.""
}","['present', 'progression', 'future']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'advocate' and 'destroys' in the same sentence creates a progression in tense, with 'advocate' in present tense and 'destroys' in future tense.""
}","['present', 'progression']",0,"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'advocate' and 'condemns' in the present tense creates immediacy and emphasis. The change in tense from 'advocate' to 'condemns' in the middle of the sentence adds a progression effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'advocate' and 'condemns' in the present tense emphasizes the ongoing nature of the action. Additionally, the shift from 'advocate' (present) to 'destroys' (future) creates a sense of progression in the sentence.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'preaching' and 'advocate' in the present tense emphasizes the ongoing nature of the actions. Additionally, the change from 'preaching' (past tense) to 'advocate' (present tense) in the middle of the sentence creates a sense of progression.""
}","['present', 'progression']",1,"['present', 'progression']",1.0,0.0,,['present'],past,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any verbs in the past tense. The verbs 'advocate' and 'condemns' are in the present tense, indicating ongoing actions rather than actions that have already occurred. Therefore, the sentence does not express something that already happened.""
}",[]
514,[5 7],"Instead of preaching out against sin, they advocate for that which God clearly condemns, thereby making war against God (Micah 3:5), which at length destroys our government, our country and our families.",Tense,['present'],['present'],['present'],True,"['past', 'present']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'advocate' and 'condemns' in the present tense emphasizes the ongoing nature of the action. Additionally, the switch from 'advocate' to 'condemns' in the middle of the sentence creates a tense progression for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression"", ""future""],
  ""Explanation"": ""The passage uses the present tense ('advocate', 'condemns') for immediacy effect and uses a change in tense from present to future ('destroys') for progression and effect.""
}","['present', 'progression', 'future']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'advocate' and 'destroys' in the same sentence creates a progression in tense, with 'advocate' in present tense and 'destroys' in future tense.""
}","['present', 'progression']",0,"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'advocate' and 'condemns' in the present tense creates immediacy and emphasis. The change in tense from 'advocate' to 'condemns' in the middle of the sentence adds a progression effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'advocate' and 'condemns' in the present tense emphasizes the ongoing nature of the action. Additionally, the shift from 'advocate' (present) to 'destroys' (future) creates a sense of progression in the sentence.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'preaching' and 'advocate' in the present tense emphasizes the ongoing nature of the actions. Additionally, the change from 'preaching' (past tense) to 'advocate' (present tense) in the middle of the sentence creates a sense of progression.""
}","['present', 'progression']",1,"['present', 'progression']",1.0,0.0,,['present'],future,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any verbs in the future tense. It discusses actions and states in the present tense, focusing on advocacy and consequences rather than events that will occur in the future.""
}",[]
514,[5 7],"Instead of preaching out against sin, they advocate for that which God clearly condemns, thereby making war against God (Micah 3:5), which at length destroys our government, our country and our families.",Tense,['present'],['present'],['present'],True,"['past', 'present']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'advocate' and 'condemns' in the present tense emphasizes the ongoing nature of the action. Additionally, the switch from 'advocate' to 'condemns' in the middle of the sentence creates a tense progression for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression"", ""future""],
  ""Explanation"": ""The passage uses the present tense ('advocate', 'condemns') for immediacy effect and uses a change in tense from present to future ('destroys') for progression and effect.""
}","['present', 'progression', 'future']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'advocate' and 'destroys' in the same sentence creates a progression in tense, with 'advocate' in present tense and 'destroys' in future tense.""
}","['present', 'progression']",0,"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'advocate' and 'condemns' in the present tense creates immediacy and emphasis. The change in tense from 'advocate' to 'condemns' in the middle of the sentence adds a progression effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'advocate' and 'condemns' in the present tense emphasizes the ongoing nature of the action. Additionally, the shift from 'advocate' (present) to 'destroys' (future) creates a sense of progression in the sentence.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'preaching' and 'advocate' in the present tense emphasizes the ongoing nature of the actions. Additionally, the change from 'preaching' (past tense) to 'advocate' (present tense) in the middle of the sentence creates a sense of progression.""
}","['present', 'progression']",1,"['present', 'progression']",1.0,0.0,,['present'],progression,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain progression tense as defined in the context. It maintains a consistent tense throughout, primarily using the present tense ('advocate', 'destroys'). There is no shift in tense within the sentence for effect, which is the hallmark of progression tense.""
}",[]
