sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,property_FT_Maj_gpt-4o-mini,res_FT_Maj_gpt-4o-mini_0.0_V4,property_FT_Maj_gpt-4o-mini_0.0_V4
1259,[7],Does Berg and the AMA support our military?,Sentence_architecture,[],[],[],True,[],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The question is a loose sentence as it trails off without a concluding point. The lack of further context or detail leaves the meaning open-ended.""
}",['loose_sentences'],"{
  ""Properties"": [""middle branching""],
  ""Explanation"": ""The sentence inserts material ('Berg and the AMA') between the subject ('support') and the verb ('our military').""
}",['middle_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The question consists of a complete grammatical structure followed by modifying phrases and clauses ('Berg and the AMA' as the subject, 'support our military' as the complete predication, with 'our military' as a modifying element).""
}",['right_branching'],False,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with modifying clauses ('Berg and the AMA') after the main clause ('support our military').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with modifying clauses ('support our military') after the main clause ('Does Berg and the AMA support').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('Berg and the AMA') and phrases ('support our military').""
}",['right_branching'],1,['right_branching'],1.0,0.0,GPT explanation is not logical,[],middle branching,"{""Answer"": ""no""}",[]
1259,[7],Does Berg and the AMA support our military?,Sentence_architecture,[],[],[],True,[],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The question is a loose sentence as it trails off without a concluding point. The lack of further context or detail leaves the meaning open-ended.""
}",['loose_sentences'],"{
  ""Properties"": [""middle branching""],
  ""Explanation"": ""The sentence inserts material ('Berg and the AMA') between the subject ('support') and the verb ('our military').""
}",['middle_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The question consists of a complete grammatical structure followed by modifying phrases and clauses ('Berg and the AMA' as the subject, 'support our military' as the complete predication, with 'our military' as a modifying element).""
}",['right_branching'],False,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with modifying clauses ('Berg and the AMA') after the main clause ('support our military').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with modifying clauses ('support our military') after the main clause ('Does Berg and the AMA support').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('Berg and the AMA') and phrases ('support our military').""
}",['right_branching'],1,['right_branching'],1.0,0.0,GPT explanation is not logical,[],right branching,"{""Answer"": ""no""}",[]
1259,[7],Does Berg and the AMA support our military?,Sentence_architecture,[],[],[],True,[],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The question is a loose sentence as it trails off without a concluding point. The lack of further context or detail leaves the meaning open-ended.""
}",['loose_sentences'],"{
  ""Properties"": [""middle branching""],
  ""Explanation"": ""The sentence inserts material ('Berg and the AMA') between the subject ('support') and the verb ('our military').""
}",['middle_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The question consists of a complete grammatical structure followed by modifying phrases and clauses ('Berg and the AMA' as the subject, 'support our military' as the complete predication, with 'our military' as a modifying element).""
}",['right_branching'],False,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with modifying clauses ('Berg and the AMA') after the main clause ('support our military').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with modifying clauses ('support our military') after the main clause ('Does Berg and the AMA support').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('Berg and the AMA') and phrases ('support our military').""
}",['right_branching'],1,['right_branching'],1.0,0.0,GPT explanation is not logical,[],Periodic sentences,"{""Answer"": ""no""}",[]
1259,[7],Does Berg and the AMA support our military?,Sentence_architecture,[],[],[],True,[],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The question is a loose sentence as it trails off without a concluding point. The lack of further context or detail leaves the meaning open-ended.""
}",['loose_sentences'],"{
  ""Properties"": [""middle branching""],
  ""Explanation"": ""The sentence inserts material ('Berg and the AMA') between the subject ('support') and the verb ('our military').""
}",['middle_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The question consists of a complete grammatical structure followed by modifying phrases and clauses ('Berg and the AMA' as the subject, 'support our military' as the complete predication, with 'our military' as a modifying element).""
}",['right_branching'],False,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with modifying clauses ('Berg and the AMA') after the main clause ('support our military').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with modifying clauses ('support our military') after the main clause ('Does Berg and the AMA support').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('Berg and the AMA') and phrases ('support our military').""
}",['right_branching'],1,['right_branching'],1.0,0.0,GPT explanation is not logical,[],loose sentences,"{""Answer"": ""no""}",[]
1311,[ 8  7 14  6],"As Trump grandly proclaimed, Americans no longer have to fear North Korea and can sleep peacefully at night!",Sentence_architecture,['left_branching'],['left_branching'],['left_branching'],True,"['Periodic_sentences', 'left_branching']","{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses (Americans no longer have to fear North Korea and can sleep peacefully at night) after the initial proclamation.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right branching as it is complete grammatically but continues with modifying clauses ('Americans no longer have to fear North Korea' is the main clause, followed by 'and can sleep peacefully at night' as a modifying clause).""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence continues with modifying clauses after the complete grammatical structure, 'Americans no longer have to fear North Korea.'""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('Americans no longer have to fear North Korea and can sleep peacefully at night').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases ('Americans no longer have to fear North Korea and can sleep peacefully at night').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with modifying clauses after the main clause 'Americans no longer have to fear North Korea'.""
}",['right_branching'],1,['right_branching'],1.0,0.0,GPT defaults to right-branching. Explanation is incorrect.,['left_branching'],left branching,"{"" vans"": ""no""}",['parse error']
1311,[ 8  7 14  6],"As Trump grandly proclaimed, Americans no longer have to fear North Korea and can sleep peacefully at night!",Sentence_architecture,['left_branching'],['left_branching'],['left_branching'],True,"['Periodic_sentences', 'left_branching']","{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses (Americans no longer have to fear North Korea and can sleep peacefully at night) after the initial proclamation.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right branching as it is complete grammatically but continues with modifying clauses ('Americans no longer have to fear North Korea' is the main clause, followed by 'and can sleep peacefully at night' as a modifying clause).""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence continues with modifying clauses after the complete grammatical structure, 'Americans no longer have to fear North Korea.'""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('Americans no longer have to fear North Korea and can sleep peacefully at night').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases ('Americans no longer have to fear North Korea and can sleep peacefully at night').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with modifying clauses after the main clause 'Americans no longer have to fear North Korea'.""
}",['right_branching'],1,['right_branching'],1.0,0.0,GPT defaults to right-branching. Explanation is incorrect.,['left_branching'],middle branching,"{""Answer"": ""no""}",[]
1311,[ 8  7 14  6],"As Trump grandly proclaimed, Americans no longer have to fear North Korea and can sleep peacefully at night!",Sentence_architecture,['left_branching'],['left_branching'],['left_branching'],True,"['Periodic_sentences', 'left_branching']","{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses (Americans no longer have to fear North Korea and can sleep peacefully at night) after the initial proclamation.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right branching as it is complete grammatically but continues with modifying clauses ('Americans no longer have to fear North Korea' is the main clause, followed by 'and can sleep peacefully at night' as a modifying clause).""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence continues with modifying clauses after the complete grammatical structure, 'Americans no longer have to fear North Korea.'""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('Americans no longer have to fear North Korea and can sleep peacefully at night').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases ('Americans no longer have to fear North Korea and can sleep peacefully at night').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with modifying clauses after the main clause 'Americans no longer have to fear North Korea'.""
}",['right_branching'],1,['right_branching'],1.0,0.0,GPT defaults to right-branching. Explanation is incorrect.,['left_branching'],right branching,"{""Answer"": ""no""}",[]
1311,[ 8  7 14  6],"As Trump grandly proclaimed, Americans no longer have to fear North Korea and can sleep peacefully at night!",Sentence_architecture,['left_branching'],['left_branching'],['left_branching'],True,"['Periodic_sentences', 'left_branching']","{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses (Americans no longer have to fear North Korea and can sleep peacefully at night) after the initial proclamation.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right branching as it is complete grammatically but continues with modifying clauses ('Americans no longer have to fear North Korea' is the main clause, followed by 'and can sleep peacefully at night' as a modifying clause).""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence continues with modifying clauses after the complete grammatical structure, 'Americans no longer have to fear North Korea.'""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('Americans no longer have to fear North Korea and can sleep peacefully at night').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases ('Americans no longer have to fear North Korea and can sleep peacefully at night').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with modifying clauses after the main clause 'Americans no longer have to fear North Korea'.""
}",['right_branching'],1,['right_branching'],1.0,0.0,GPT defaults to right-branching. Explanation is incorrect.,['left_branching'],Periodic sentences,"{"" vans"": ""no""}",['parse error']
1311,[ 8  7 14  6],"As Trump grandly proclaimed, Americans no longer have to fear North Korea and can sleep peacefully at night!",Sentence_architecture,['left_branching'],['left_branching'],['left_branching'],True,"['Periodic_sentences', 'left_branching']","{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses (Americans no longer have to fear North Korea and can sleep peacefully at night) after the initial proclamation.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right branching as it is complete grammatically but continues with modifying clauses ('Americans no longer have to fear North Korea' is the main clause, followed by 'and can sleep peacefully at night' as a modifying clause).""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence continues with modifying clauses after the complete grammatical structure, 'Americans no longer have to fear North Korea.'""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('Americans no longer have to fear North Korea and can sleep peacefully at night').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases ('Americans no longer have to fear North Korea and can sleep peacefully at night').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with modifying clauses after the main clause 'Americans no longer have to fear North Korea'.""
}",['right_branching'],1,['right_branching'],1.0,0.0,GPT defaults to right-branching. Explanation is incorrect.,['left_branching'],loose sentences,"{""Answer"": ""no""}",[]
1350,[7],"As far as the labor market is concerned, “America First” has not translated to Americans First.",Sentence_architecture,['left_branching'],['left_branching'],['left_branching'],True,['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying phrase 'has not translated to Americans First'. This makes it a right-branching sentence.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues after the main clause with the modifying phrase 'has not translated to Americans First.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is grammatically complete but continues with the modifying clause 'has not translated to Americans First.' This makes it a right-branching sentence.""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('has not translated to Americans First').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, as 'has not translated to Americans First' is a modifying clause.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('has not translated to Americans First').""
}",['right_branching'],1,['right_branching'],1.0,0.0,GPT defaults to right-branching. Explanation is incorrect.,['left_branching'],left branching,"{""Answer"": ""no""}",[]
1350,[7],"As far as the labor market is concerned, “America First” has not translated to Americans First.",Sentence_architecture,['left_branching'],['left_branching'],['left_branching'],True,['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying phrase 'has not translated to Americans First'. This makes it a right-branching sentence.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues after the main clause with the modifying phrase 'has not translated to Americans First.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is grammatically complete but continues with the modifying clause 'has not translated to Americans First.' This makes it a right-branching sentence.""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('has not translated to Americans First').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, as 'has not translated to Americans First' is a modifying clause.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('has not translated to Americans First').""
}",['right_branching'],1,['right_branching'],1.0,0.0,GPT defaults to right-branching. Explanation is incorrect.,['left_branching'],middle branching,"{""Answer"": ""no""}",[]
1350,[7],"As far as the labor market is concerned, “America First” has not translated to Americans First.",Sentence_architecture,['left_branching'],['left_branching'],['left_branching'],True,['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying phrase 'has not translated to Americans First'. This makes it a right-branching sentence.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues after the main clause with the modifying phrase 'has not translated to Americans First.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is grammatically complete but continues with the modifying clause 'has not translated to Americans First.' This makes it a right-branching sentence.""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('has not translated to Americans First').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, as 'has not translated to Americans First' is a modifying clause.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('has not translated to Americans First').""
}",['right_branching'],1,['right_branching'],1.0,0.0,GPT defaults to right-branching. Explanation is incorrect.,['left_branching'],right branching,"{"" vans"": ""no""}",['parse error']
1350,[7],"As far as the labor market is concerned, “America First” has not translated to Americans First.",Sentence_architecture,['left_branching'],['left_branching'],['left_branching'],True,['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying phrase 'has not translated to Americans First'. This makes it a right-branching sentence.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues after the main clause with the modifying phrase 'has not translated to Americans First.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is grammatically complete but continues with the modifying clause 'has not translated to Americans First.' This makes it a right-branching sentence.""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('has not translated to Americans First').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, as 'has not translated to Americans First' is a modifying clause.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('has not translated to Americans First').""
}",['right_branching'],1,['right_branching'],1.0,0.0,GPT defaults to right-branching. Explanation is incorrect.,['left_branching'],Periodic sentences,"{""Answer"": ""no""}",[]
1350,[7],"As far as the labor market is concerned, “America First” has not translated to Americans First.",Sentence_architecture,['left_branching'],['left_branching'],['left_branching'],True,['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying phrase 'has not translated to Americans First'. This makes it a right-branching sentence.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues after the main clause with the modifying phrase 'has not translated to Americans First.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is grammatically complete but continues with the modifying clause 'has not translated to Americans First.' This makes it a right-branching sentence.""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('has not translated to Americans First').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, as 'has not translated to Americans First' is a modifying clause.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('has not translated to Americans First').""
}",['right_branching'],1,['right_branching'],1.0,0.0,GPT defaults to right-branching. Explanation is incorrect.,['left_branching'],loose sentences,"{""Answer"": ""no""}",[]
3428,[9],One leaked official memo says: “Assange is going to make a nice bride in prison.,Sentence_architecture,['left_branching'],['left_branching'],['left_branching'],True,['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('in prison').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with a modifying clause 'in prison' after completing the main clause 'Assange is going to make a nice bride'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying language ('in prison').""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases ('in prison').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, such as 'in prison'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with a modifying clause after the main clause 'Assange is going to make a nice bride in prison.'""
}",['right_branching'],1,['right_branching'],0.0,0.0,GPT defaults to right-branching. Explanation is incorrect.,['Periodic_sentences'],left branching,"{""Answer"": ""no""}",[]
3428,[9],One leaked official memo says: “Assange is going to make a nice bride in prison.,Sentence_architecture,['left_branching'],['left_branching'],['left_branching'],True,['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('in prison').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with a modifying clause 'in prison' after completing the main clause 'Assange is going to make a nice bride'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying language ('in prison').""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases ('in prison').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, such as 'in prison'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with a modifying clause after the main clause 'Assange is going to make a nice bride in prison.'""
}",['right_branching'],1,['right_branching'],0.0,0.0,GPT defaults to right-branching. Explanation is incorrect.,['Periodic_sentences'],middle branching,"{""Answer"": ""no""}",[]
3428,[9],One leaked official memo says: “Assange is going to make a nice bride in prison.,Sentence_architecture,['left_branching'],['left_branching'],['left_branching'],True,['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('in prison').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with a modifying clause 'in prison' after completing the main clause 'Assange is going to make a nice bride'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying language ('in prison').""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases ('in prison').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, such as 'in prison'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with a modifying clause after the main clause 'Assange is going to make a nice bride in prison.'""
}",['right_branching'],1,['right_branching'],0.0,0.0,GPT defaults to right-branching. Explanation is incorrect.,['Periodic_sentences'],right branching,"{"" vans"": ""no""}",['parse error']
3428,[9],One leaked official memo says: “Assange is going to make a nice bride in prison.,Sentence_architecture,['left_branching'],['left_branching'],['left_branching'],True,['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('in prison').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with a modifying clause 'in prison' after completing the main clause 'Assange is going to make a nice bride'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying language ('in prison').""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases ('in prison').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, such as 'in prison'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with a modifying clause after the main clause 'Assange is going to make a nice bride in prison.'""
}",['right_branching'],1,['right_branching'],0.0,0.0,GPT defaults to right-branching. Explanation is incorrect.,['Periodic_sentences'],Periodic sentences,"{"" vans"": ""no""}",['parse error']
3428,[9],One leaked official memo says: “Assange is going to make a nice bride in prison.,Sentence_architecture,['left_branching'],['left_branching'],['left_branching'],True,['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('in prison').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with a modifying clause 'in prison' after completing the main clause 'Assange is going to make a nice bride'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying language ('in prison').""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases ('in prison').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, such as 'in prison'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with a modifying clause after the main clause 'Assange is going to make a nice bride in prison.'""
}",['right_branching'],1,['right_branching'],0.0,0.0,GPT defaults to right-branching. Explanation is incorrect.,['Periodic_sentences'],loose sentences,"{""Answer"": ""no""}",[]
3498,[9],"In the end, Only the corrupt king acknowledges the God of Shadrach, Meshach, and Abednego.",Sentence_architecture,['left_branching'],['left_branching'],['left_branching'],True,"['Periodic_sentences', 'left_branching']","{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases at the end ('of Shadrach, Meshach, and Abednego').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses 'of Shadrach, Meshach, and Abednego'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, specifically 'acknowledges the God of Shadrach, Meshach, and Abednego' which follows the main clause 'Only the corrupt king acknowledges'.""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('of Shadrach, Meshach, and Abednego').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('of Shadrach, Meshach, and Abednego').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('of Shadrach, Meshach, and Abednego').""
}",['right_branching'],1,['right_branching'],1.0,0.0,GPT defaults to right-branching. Explanation is incorrect.,['left_branching'],left branching,"{"" vans"": ""no""}",['parse error']
