sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,property_FT_Maj_gpt-4o-mini,res_FT_Maj_gpt-4o-mini_0.0_V4,property_FT_Maj_gpt-4o-mini_0.0_V4
5582,[],"©2018 The Atlanta Journal-Constitution (Atlanta, Ga.), Distributed by Tribune Content Agency, LLC.",Lexical_and_semantic_fields,['definite/hypothesis'],['definite/hypothesis'],['definite/hypothesis'],True,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any specific lexical or semantic field properties as it is simply a copyright notice.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The provided text does not contain any specific examples or references to lexical and semantic fields. It is simply a copyright notice and distribution information, so it does not exhibit any of the listed properties.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not contain any specific lexical or semantic fields to which prototype, abstract, concrete, or definite/indefinite properties can be applied.""
}",[],True,"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any specific lexical or semantic fields, as it is a copyright notice and distribution information.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The provided text does not contain any specific lexical or semantic fields, as it is simply a copyright notice and distribution information.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The provided text does not contain any specific lexical or semantic fields, as it is simply a copyright statement and distribution information.""
}",[],0,[],0,1,,[],definite/hypothesis,"{""Answer"": ""yes"", ""Explanation"": ""The sentence contains specific references to 'The Atlanta Journal-Constitution' and 'Tribune Content Agency, LLC', which are specific entities. Therefore, it fits the definition of a lexical or semantic field that includes definite or hypothesis references.""}",['definite/hypothesis']
4037,[13],"How inconvenient that the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell, was the former roommate of the most prolific serial predator of youth and seminarians in the history of the American Church.",Lexical_and_semantic_fields,"['indefinite/thesis', 'concrete', 'abstract', 'definite/hypothesis']",['definite/hypothesis'],"['concrete', 'definite/hypothesis']",False,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The text contains concrete references to specific people, such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator'.""
}",['concrete'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text specifically mentions 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell', making it a definite reference to a specific person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis"", ""prototype""],
  ""Explanation"": ""The mention of 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell' and 'the most prolific serial predator of youth and seminarians in the history of the American Church' are specific people, making it a definite/hypothesis. The specific mention of Cardinal Kevin Farrell as a representative of the group 'the head of the Synod on Youth and Vocations' can be considered as a prototype.""
}","['definite/hypothesis', 'prototype']",False,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],1,['definite/hypothesis'],0,1,,['definite/hypothesis'],prototype,"{""Answer"": ""no"", ""Explanation"": ""The sentence does not use a specific member of a group to represent that group. It discusses individuals and their roles without indicating that one is a representative of a broader category.""}",[]
4037,[13],"How inconvenient that the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell, was the former roommate of the most prolific serial predator of youth and seminarians in the history of the American Church.",Lexical_and_semantic_fields,"['indefinite/thesis', 'concrete', 'abstract', 'definite/hypothesis']",['definite/hypothesis'],"['concrete', 'definite/hypothesis']",False,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The text contains concrete references to specific people, such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator'.""
}",['concrete'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text specifically mentions 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell', making it a definite reference to a specific person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis"", ""prototype""],
  ""Explanation"": ""The mention of 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell' and 'the most prolific serial predator of youth and seminarians in the history of the American Church' are specific people, making it a definite/hypothesis. The specific mention of Cardinal Kevin Farrell as a representative of the group 'the head of the Synod on Youth and Vocations' can be considered as a prototype.""
}","['definite/hypothesis', 'prototype']",False,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],1,['definite/hypothesis'],0,1,,['definite/hypothesis'],abstract,"{""Answer"": ""yes"", ""Explanation"": ""The sentence discusses concepts like 'youth', 'vocations', and 'predator', which are broad and abstract categories that encompass various situations and individuals. These concepts are difficult to visualize without specific examples, fitting the criteria for an abstract field.""}",['abstract']
4037,[13],"How inconvenient that the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell, was the former roommate of the most prolific serial predator of youth and seminarians in the history of the American Church.",Lexical_and_semantic_fields,"['indefinite/thesis', 'concrete', 'abstract', 'definite/hypothesis']",['definite/hypothesis'],"['concrete', 'definite/hypothesis']",False,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The text contains concrete references to specific people, such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator'.""
}",['concrete'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text specifically mentions 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell', making it a definite reference to a specific person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis"", ""prototype""],
  ""Explanation"": ""The mention of 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell' and 'the most prolific serial predator of youth and seminarians in the history of the American Church' are specific people, making it a definite/hypothesis. The specific mention of Cardinal Kevin Farrell as a representative of the group 'the head of the Synod on Youth and Vocations' can be considered as a prototype.""
}","['definite/hypothesis', 'prototype']",False,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],1,['definite/hypothesis'],0,1,,['definite/hypothesis'],concrete,"{""Answer"": ""no"", ""Explanation"": ""The sentence discusses roles and titles within the church and does not mention any physical objects or actions that can be visually or physically perceived. Therefore, it does not fit the criteria for a concrete lexical or semantic field.""}",[]
4037,[13],"How inconvenient that the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell, was the former roommate of the most prolific serial predator of youth and seminarians in the history of the American Church.",Lexical_and_semantic_fields,"['indefinite/thesis', 'concrete', 'abstract', 'definite/hypothesis']",['definite/hypothesis'],"['concrete', 'definite/hypothesis']",False,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The text contains concrete references to specific people, such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator'.""
}",['concrete'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text specifically mentions 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell', making it a definite reference to a specific person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis"", ""prototype""],
  ""Explanation"": ""The mention of 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell' and 'the most prolific serial predator of youth and seminarians in the history of the American Church' are specific people, making it a definite/hypothesis. The specific mention of Cardinal Kevin Farrell as a representative of the group 'the head of the Synod on Youth and Vocations' can be considered as a prototype.""
}","['definite/hypothesis', 'prototype']",False,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],1,['definite/hypothesis'],0,1,,['definite/hypothesis'],indefinite/thesis,"{""Answer"": ""yes"", ""Explanation"": ""The sentence refers to specific individuals and events but does so in a way that emphasizes their roles and actions without anchoring them to a specific time or place. The use of titles and general terms like 'the most prolific serial predator' contributes to an indefinite quality.""}",['indefinite/thesis']
4037,[13],"How inconvenient that the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell, was the former roommate of the most prolific serial predator of youth and seminarians in the history of the American Church.",Lexical_and_semantic_fields,"['indefinite/thesis', 'concrete', 'abstract', 'definite/hypothesis']",['definite/hypothesis'],"['concrete', 'definite/hypothesis']",False,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The text contains concrete references to specific people, such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator'.""
}",['concrete'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text specifically mentions 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell', making it a definite reference to a specific person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis"", ""prototype""],
  ""Explanation"": ""The mention of 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell' and 'the most prolific serial predator of youth and seminarians in the history of the American Church' are specific people, making it a definite/hypothesis. The specific mention of Cardinal Kevin Farrell as a representative of the group 'the head of the Synod on Youth and Vocations' can be considered as a prototype.""
}","['definite/hypothesis', 'prototype']",False,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],1,['definite/hypothesis'],0,1,,['definite/hypothesis'],definite/hypothesis,"{""Answer"": ""yes"", ""Explanation"": ""The sentence references specific individuals and organizations, such as 'Cardinal Kevin Farrell' and 'the head of the Synod on Youth and Vocations', which indicates that it contains a definite or hypothesis field.""}",['definite/hypothesis']
50,[0],"John Hancock, the first signer of the Declaration of Independence, said,",Lexical_and_semantic_fields,"['indefinite/thesis', 'definite/hypothesis']",['definite/hypothesis'],['definite/hypothesis'],False,[],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' as the first signer of the Declaration of Independence provides a specific and definite reference to a person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, who is the first signer of the Declaration of Independence. This makes it a definite or hypothesis statement.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' specifically refers to a particular person, meeting the criteria for the definite/hypothesis property.""
}",['definite/hypothesis'],True,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' as the first signer of the Declaration of Independence is a specific reference to a person, indicating the use of definite/hypothesis property.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, making it a definite or hypothesis statement.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, making it a definite reference.""
}",['definite/hypothesis'],1,['definite/hypothesis'],0,1,,['definite/hypothesis'],prototype,"{""Answer"": ""no"", ""Explanation"": ""The sentence refers to John Hancock as a specific individual, but it does not use him as a representative or prototype for a broader category. Therefore, it does not fit the definition of a prototype.""}",[]
50,[0],"John Hancock, the first signer of the Declaration of Independence, said,",Lexical_and_semantic_fields,"['indefinite/thesis', 'definite/hypothesis']",['definite/hypothesis'],['definite/hypothesis'],False,[],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' as the first signer of the Declaration of Independence provides a specific and definite reference to a person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, who is the first signer of the Declaration of Independence. This makes it a definite or hypothesis statement.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' specifically refers to a particular person, meeting the criteria for the definite/hypothesis property.""
}",['definite/hypothesis'],True,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' as the first signer of the Declaration of Independence is a specific reference to a person, indicating the use of definite/hypothesis property.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, making it a definite or hypothesis statement.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, making it a definite reference.""
}",['definite/hypothesis'],1,['definite/hypothesis'],0,1,,['definite/hypothesis'],abstract,"{""Answer"": ""yes"", ""Explanation"": ""The sentence refers to John Hancock and the Declaration of Independence, which are both associated with broad historical and political concepts. These concepts are abstract in nature, as they encompass ideas of freedom, governance, and national identity that cannot be easily visualized without specific examples.""}",['abstract']
50,[0],"John Hancock, the first signer of the Declaration of Independence, said,",Lexical_and_semantic_fields,"['indefinite/thesis', 'definite/hypothesis']",['definite/hypothesis'],['definite/hypothesis'],False,[],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' as the first signer of the Declaration of Independence provides a specific and definite reference to a person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, who is the first signer of the Declaration of Independence. This makes it a definite or hypothesis statement.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' specifically refers to a particular person, meeting the criteria for the definite/hypothesis property.""
}",['definite/hypothesis'],True,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' as the first signer of the Declaration of Independence is a specific reference to a person, indicating the use of definite/hypothesis property.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, making it a definite or hypothesis statement.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, making it a definite reference.""
}",['definite/hypothesis'],1,['definite/hypothesis'],0,1,,['definite/hypothesis'],concrete,"{""Answer"": ""no"", ""Explanation"": ""The sentence refers to John Hancock and the Declaration of Independence, which are historical and abstract concepts rather than physical objects or actions that can be visually or physically perceived.""}",[]
50,[0],"John Hancock, the first signer of the Declaration of Independence, said,",Lexical_and_semantic_fields,"['indefinite/thesis', 'definite/hypothesis']",['definite/hypothesis'],['definite/hypothesis'],False,[],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' as the first signer of the Declaration of Independence provides a specific and definite reference to a person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, who is the first signer of the Declaration of Independence. This makes it a definite or hypothesis statement.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' specifically refers to a particular person, meeting the criteria for the definite/hypothesis property.""
}",['definite/hypothesis'],True,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' as the first signer of the Declaration of Independence is a specific reference to a person, indicating the use of definite/hypothesis property.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, making it a definite or hypothesis statement.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, making it a definite reference.""
}",['definite/hypothesis'],1,['definite/hypothesis'],0,1,,['definite/hypothesis'],indefinite/thesis,"{""Answer"": ""yes"", ""Explanation"": ""The sentence refers to John Hancock and the Declaration of Independence, which are both historical and general references rather than specific or current individuals or events. Therefore, it fits the criteria for the 'indefinite/thesis' field.""}",['indefinite/thesis']
50,[0],"John Hancock, the first signer of the Declaration of Independence, said,",Lexical_and_semantic_fields,"['indefinite/thesis', 'definite/hypothesis']",['definite/hypothesis'],['definite/hypothesis'],False,[],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' as the first signer of the Declaration of Independence provides a specific and definite reference to a person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, who is the first signer of the Declaration of Independence. This makes it a definite or hypothesis statement.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' specifically refers to a particular person, meeting the criteria for the definite/hypothesis property.""
}",['definite/hypothesis'],True,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' as the first signer of the Declaration of Independence is a specific reference to a person, indicating the use of definite/hypothesis property.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, making it a definite or hypothesis statement.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, making it a definite reference.""
}",['definite/hypothesis'],1,['definite/hypothesis'],0,1,,['definite/hypothesis'],definite/hypothesis,"{""Answer"": ""yes"", ""Explanation"": ""The sentence mentions 'John Hancock' and 'the Declaration of Independence', which are specific people and things. Therefore, it fits the definition of a lexical or semantic field that includes definite references.""}",['definite/hypothesis']
1344,[7 7],“It’s time for our leaders in Washington to follow the lead of America’s mayors and put public safety over NRA priorities.”,Lexical_and_semantic_fields,"['definite/hypothesis', 'abstract', 'indefinite/thesis']","['definite/hypothesis', 'indefinite/thesis']",['definite/hypothesis'],False,"['abstract', 'definite/hypothesis']","{
  ""Properties"": [""prototype""],
  ""Explanation"": ""The use of 'America's mayors' as a stand-in for local government leaders is an example of a prototype within a specific group.""
}",['prototype'],"{
  ""Properties"": [""abstract"", ""concrete""],
  ""Explanation"": ""The text uses the abstract category of 'public safety' and the concrete entities 'leaders in Washington', 'America's mayors', and 'NRA priorities'. The reference to 'America’s mayors' and 'NRA priorities' are examples of concrete entities, while 'public safety' is an abstract concept.""
}","['abstract', 'concrete']","{
  ""Properties"": [""concrete"", ""prototype""],
  ""Explanation"": ""The text contains concrete references to 'leaders in Washington,' 'America's mayors,' and 'public safety,' which are all specific and tangible. Additionally, 'NRA priorities' is a prototype representing the interests of the NRA.""
}","['concrete', 'prototype']",False,"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses the abstract concept of 'public safety' and 'NRA priorities' rather than specific concrete objects or actions.""
}",['abstract'],"{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The text uses the prototype 'America's mayors' as a stand-in for a group of leaders who prioritize public safety over NRA priorities. It also employs the abstract concept of 'public safety' and 'NRA priorities' as broad categories or relationships.""
}","['prototype', 'abstract']","{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses the abstract concept of 'public safety' and 'NRA priorities' rather than specific concrete objects or actions.""
}",['abstract'],0,['abstract'],0,1,,['abstract'],prototype,"{""Answer"": ""no"", ""Explanation"": ""The sentence does not use a specific member of a group to represent that group. It discusses leaders and mayors in general terms without indicating that any specific mayor or leader is a representative example of all leaders or mayors.""}",[]
1344,[7 7],“It’s time for our leaders in Washington to follow the lead of America’s mayors and put public safety over NRA priorities.”,Lexical_and_semantic_fields,"['definite/hypothesis', 'abstract', 'indefinite/thesis']","['definite/hypothesis', 'indefinite/thesis']",['definite/hypothesis'],False,"['abstract', 'definite/hypothesis']","{
  ""Properties"": [""prototype""],
  ""Explanation"": ""The use of 'America's mayors' as a stand-in for local government leaders is an example of a prototype within a specific group.""
}",['prototype'],"{
  ""Properties"": [""abstract"", ""concrete""],
  ""Explanation"": ""The text uses the abstract category of 'public safety' and the concrete entities 'leaders in Washington', 'America's mayors', and 'NRA priorities'. The reference to 'America’s mayors' and 'NRA priorities' are examples of concrete entities, while 'public safety' is an abstract concept.""
}","['abstract', 'concrete']","{
  ""Properties"": [""concrete"", ""prototype""],
  ""Explanation"": ""The text contains concrete references to 'leaders in Washington,' 'America's mayors,' and 'public safety,' which are all specific and tangible. Additionally, 'NRA priorities' is a prototype representing the interests of the NRA.""
}","['concrete', 'prototype']",False,"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses the abstract concept of 'public safety' and 'NRA priorities' rather than specific concrete objects or actions.""
}",['abstract'],"{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The text uses the prototype 'America's mayors' as a stand-in for a group of leaders who prioritize public safety over NRA priorities. It also employs the abstract concept of 'public safety' and 'NRA priorities' as broad categories or relationships.""
}","['prototype', 'abstract']","{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses the abstract concept of 'public safety' and 'NRA priorities' rather than specific concrete objects or actions.""
}",['abstract'],0,['abstract'],0,1,,['abstract'],abstract,"{""Answer"": ""yes"", ""Explanation"": ""The sentence discusses concepts like 'public safety' and 'NRA priorities,' which are broad and abstract categories that cannot be easily visualized without specific examples.""}",['abstract']
1344,[7 7],“It’s time for our leaders in Washington to follow the lead of America’s mayors and put public safety over NRA priorities.”,Lexical_and_semantic_fields,"['definite/hypothesis', 'abstract', 'indefinite/thesis']","['definite/hypothesis', 'indefinite/thesis']",['definite/hypothesis'],False,"['abstract', 'definite/hypothesis']","{
  ""Properties"": [""prototype""],
  ""Explanation"": ""The use of 'America's mayors' as a stand-in for local government leaders is an example of a prototype within a specific group.""
}",['prototype'],"{
  ""Properties"": [""abstract"", ""concrete""],
  ""Explanation"": ""The text uses the abstract category of 'public safety' and the concrete entities 'leaders in Washington', 'America's mayors', and 'NRA priorities'. The reference to 'America’s mayors' and 'NRA priorities' are examples of concrete entities, while 'public safety' is an abstract concept.""
}","['abstract', 'concrete']","{
  ""Properties"": [""concrete"", ""prototype""],
  ""Explanation"": ""The text contains concrete references to 'leaders in Washington,' 'America's mayors,' and 'public safety,' which are all specific and tangible. Additionally, 'NRA priorities' is a prototype representing the interests of the NRA.""
}","['concrete', 'prototype']",False,"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses the abstract concept of 'public safety' and 'NRA priorities' rather than specific concrete objects or actions.""
}",['abstract'],"{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The text uses the prototype 'America's mayors' as a stand-in for a group of leaders who prioritize public safety over NRA priorities. It also employs the abstract concept of 'public safety' and 'NRA priorities' as broad categories or relationships.""
}","['prototype', 'abstract']","{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses the abstract concept of 'public safety' and 'NRA priorities' rather than specific concrete objects or actions.""
}",['abstract'],0,['abstract'],0,1,,['abstract'],concrete,"{""Answer"": ""no"", ""Explanation"": ""The sentence discusses abstract concepts such as leadership, public safety, and political priorities, which cannot be physically visualized or directly sensed. Therefore, it does not contain a concrete lexical or semantic field.""}",[]
1344,[7 7],“It’s time for our leaders in Washington to follow the lead of America’s mayors and put public safety over NRA priorities.”,Lexical_and_semantic_fields,"['definite/hypothesis', 'abstract', 'indefinite/thesis']","['definite/hypothesis', 'indefinite/thesis']",['definite/hypothesis'],False,"['abstract', 'definite/hypothesis']","{
  ""Properties"": [""prototype""],
  ""Explanation"": ""The use of 'America's mayors' as a stand-in for local government leaders is an example of a prototype within a specific group.""
}",['prototype'],"{
  ""Properties"": [""abstract"", ""concrete""],
  ""Explanation"": ""The text uses the abstract category of 'public safety' and the concrete entities 'leaders in Washington', 'America's mayors', and 'NRA priorities'. The reference to 'America’s mayors' and 'NRA priorities' are examples of concrete entities, while 'public safety' is an abstract concept.""
}","['abstract', 'concrete']","{
  ""Properties"": [""concrete"", ""prototype""],
  ""Explanation"": ""The text contains concrete references to 'leaders in Washington,' 'America's mayors,' and 'public safety,' which are all specific and tangible. Additionally, 'NRA priorities' is a prototype representing the interests of the NRA.""
}","['concrete', 'prototype']",False,"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses the abstract concept of 'public safety' and 'NRA priorities' rather than specific concrete objects or actions.""
}",['abstract'],"{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The text uses the prototype 'America's mayors' as a stand-in for a group of leaders who prioritize public safety over NRA priorities. It also employs the abstract concept of 'public safety' and 'NRA priorities' as broad categories or relationships.""
}","['prototype', 'abstract']","{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses the abstract concept of 'public safety' and 'NRA priorities' rather than specific concrete objects or actions.""
}",['abstract'],0,['abstract'],0,1,,['abstract'],indefinite/thesis,"{""Answer"": ""yes"", ""Explanation"": ""The sentence refers to 'leaders in Washington' and 'America’s mayors' without specifying any particular individuals, making it a general reference. Therefore, it fits the criteria for the 'indefinite/thesis' field.""}",['indefinite/thesis']
