sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1,gpt_props1,res2,gpt_props2,res3,gpt_props3,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority
118,[1],"In any case, note well: the letter to me from the UK Home Office said that I was banned for saying that “[Islam] is a religion and is a belief system that mandates warfare against unbelievers…”",Tense,"['past', 'present']",['past'],['present'],"{
    ""Properties"": [""past""],
    ""Explanation"": ""The example text uses the past tense to express something that already happened (the letter from the UK Home Office).""
}",['past'],"{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The use of 'said' indicates past tense, and the use of 'is' emphasizes the immediacy effect.""
}","['present', 'past']","```{
   ""Properties"": [""present""],
   ""Explanation"": ""The use of the present tense 'is' emphasizes the immediacy of the belief system mentioned in the text.""
}```",['present'],"['past', 'present']",['past'],0,[]
127,[1],"I have seen a veritable chorus of Catholics on social media declaring that if Paul VI is canonised, their loss of faith in the Church as an institution will be complete.",Tense,"['future', 'present']",['present'],[],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The text uses the past tense to express something that has already happened.""
}",['past'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The present tense is used to emphasize a recurring action and give immediacy to the declaration.""
}",['present'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The example text uses the past tense to express something that already happened (saw a chorus of Catholics on social media).""
}",['past'],"['future', 'present']",['past'],-1,[]
143,[9 1 8],"Sagacious gun owners have always known that the ultimate goal of gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al., has always been gun confiscation.",Tense,['present'],['present'],['present'],"{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The text uses present tense 'have always known' for immediacy and past tense 'has always been' to express something that already happened.""
}","['present', 'past']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'have always known' and 'has always been' indicate the use of present tense for immediacy effect. The change from past tense in 'have always known' to present tense in 'has always been' is a use of progression for effect.""
}","['present', 'progression']","```json
{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses present tense in the beginning ('have always known'), and then switches to past tense for effect ('has always been'). This change in tense creates a sense of progression and emphasizes the persistent nature of the situation.""
}
```","['present', 'progression']",['present'],"['present', 'progression']",0,[]
159,[1],This is a very real threat – one that is largely immune to attack from the air.,Tense,['present'],['present'],['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'is' indicates present tense for immediacy effect, and the change from 'is' to 'largely immune' in the middle of the sentence creates a progression for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present""],
  ""Explanation"": ""The present tense 'is' is used to describe a current and ongoing situation.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'is' in 'This is a very real threat' indicates the present tense, emphasizing the immediate nature of the threat.""
}",['present'],['present'],['present'],1,[]
188,[1],They would be immediate targets should the US and South Korea attack the north.,Tense,['future'],['future'],['future'],"{
  ""Properties"": [""future""],
  ""Explanation"": ""The use of 'would be' indicates a future possibility or condition.""
}",['future'],"{
    ""Properties"": [""future""],
    ""Explanation"": ""The use of 'would' indicates a future tense in the sentence.""
}",['future'],"{
  ""Properties"": [""future""],
  ""Explanation"": ""The use of 'would be' indicates a future tense, expressing something that has yet to happen.""
}",['future'],['future'],['future'],1,[]
194,[9 1],"Think of this, the meekest man alive was sent to the face of the Pharaoh to tell him to obey or else.",Tense,['past'],['past'],['past'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense to describe an event that already happened ('was sent to the face of the Pharaoh') and also utilizes progression by changing tense in the middle of the sentence ('was sent' to 'to tell him').""
}","['past', 'progression']","{
  ""Properties"": [""past""],
  ""Explanation"": ""The example text uses the past tense to express something that already happened.""
}",['past'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'was sent' indicates past tense, and the change in tense from 'was' to 'tell' in the middle of the sentence creates a progression for effect.""
}","['past', 'progression']",['past'],"['past', 'progression']",0,[]
199,[1],"“When Kavanaugh is on the Supreme Court, undermining our #4thAmendment right against unreasonable searches and seizures, it will be too late for others to join me.”",Tense,"['future', 'present']",['progression'],['present'],"{
  ""Properties"": [""present"", ""future""],
  ""Explanation"": ""The text uses the present tense 'is' to emphasize the immediacy and the future tense 'will' to express something that has yet to happen.""
}","['present', 'future']",timeout,[],"{
  ""Properties"": [""present"", ""future""],
  ""Explanation"": ""The text uses present tense 'is' to indicate current action and future tense 'will' to indicate something that has yet to happen.""
}","['present', 'future']","['future', 'present']","['present', 'future']",0,[]
202,[1],"A gird failure would almost immediately fling the United States into a state of panic, and it’s always good to be prepared just in case.",Tense,['present'],['present'],"['future', 'present']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'fling' in the present tense emphasizes the immediacy of the potential event, while the switch to the future tense in 'it's always good to be prepared' creates a progression effect for rhetorical impact.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'immediately' and 'good to be prepared just in case' indicate present tense for immediacy effect. The change from 'would' to 'fling' in the sentence also shows progression for effect.""
}","['present', 'progression']","```json
{
    ""Properties"": [""present"", ""progression""],
    ""Explanation"": ""The use of 'would' in 'a grid failure would' indicates a potential future event, and the shift from 'failure would' to 'fling' creates a progression of tense for effect.""
}
```","['present', 'progression']",['present'],"['present', 'progression']",0,[]
204,[1],"It has become a superdogma in the Catholic Church: if you don’t believe that Islam is a Religion of Peace, you will be ruthlessly harassed and silenced by the U.S. Conference of Catholic Bishops and the hierarchy elsewhere as well.",Tense,"['future', 'present']","['future', 'present']",['present'],"``` 
{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'has become' and 'is' indicate present tense, and the shift from past tense 'believe' to present tense 'will be' creates a progression for effect.""
}
```","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses the present tense for immediacy effect and changes tense in the middle of a sentence for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'has become' emphasizes the ongoing nature of the superdogma, creating a sense of immediacy. The change in tense from 'has become' to 'will be' in the middle of the sentence adds a dramatic effect, emphasizing the consequence of not believing in the superdogma.""
}","['present', 'progression']","['future', 'present']","['present', 'progression']",0,[]
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Tense,['past'],['past'],['past'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'was' and 'told' indicate past tense, and the change from 'was' to 'is' in the middle of the sentence creates a progression effect.""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'was' indicates past tense, and the change to 'told' in the middle of the sentence demonstrates progression for effect.""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'was' indicates past tense, and the change from past tense 'was' to present tense 'is' in the middle of the sentence creates a progression for effect.""
}","['past', 'progression']",['past'],"['past', 'progression']",0,[]
219,[1],"While Iran told the U.N. nuclear watchdog agency on Tuesday that it plans only to increase enrichment within limits set by 2015 deal, the announcement came with threats from a top Iranian official that the activities could be quickly expanded.",Tense,"['past', 'present']","['past', 'present']",['past'],,[],,[],,[],"['past', 'present']","['past', 'future']",0,"['past', 'future']"
241,[9 2],"After Farrakhan's speech Sunday, CNN anchor Jake Tapper, among a few others, began tweeting out a few quotes from it, and declared that Farrakhan was more dangerous than other ""alt-reich"" leaders because he “has a much larger following and elected officials meet with him openly.”",Tense,"['past', 'present']","['past', 'present']",['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The example text uses the past tense to describe actions or events that have already occurred, such as 'began tweeting', 'declared', and 'has'.""
}",['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The example text uses the past tense to describe events that have already occurred, such as 'began tweeting out', 'declared', and 'has a much larger following'.""
}",['past'],"{
    ""Properties"": [""past""],
    ""Explanation"": ""The text uses the past tense to indicate actions that have already happened, such as 'began tweeting' and 'declared'.""
}",['past'],"['past', 'present']",['past'],0,[]
243,[2 6],Women everywhere should be furious.,Tense,['present'],['present'],['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'should' indicates a present obligation or expectation, emphasizing the immediacy of the feeling of anger.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'should be' indicates a present action or state of being.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'should be' indicates a present tense, highlighting the immediacy of the emotion."" 
}",['present'],['present'],['present'],1,[]
244,[2],"Why not, one could say, since the Church is ready to bless nearly everything on the earth?",Tense,['present'],['present'],['present'],"{
    ""Properties"": [""present"", ""progression""],
    ""Explanation"": ""The use of 'is' in 'the Church is ready' indicates present tense for immediacy effect, and the changing tense from present to future in 'is ready to bless nearly everything' emphasizes the progression of the action.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'is' ready' in the first part of the sentence indicates present tense, while the use of 'bless' in the second part of the sentence indicates progression of tense for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'is' in 'is ready' indicates present tense, and the change from 'is' to 'earth' creates a progression effect in the sentence.""
}","['present', 'progression']",['present'],"['present', 'progression']",0,[]
245,[2],"I am sure there are many many others, too, who think alike, but whom I do not know.",Tense,['present'],['present'],['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The text uses the present tense 'am' to emphasize the speaker's confidence in their statement.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The example uses the present tense to express a current state of thinking and emphasize the immediacy of the emotion.""
}",['present'],"{
    ""Properties"": [""present""],
    ""Explanation"": ""The use of 'am' indicates the present tense.""
}",['present'],['present'],['present'],1,[]
247,[13  2],"“But it is extremely dangerous as the head of the Catholic Church — you know, the last appeal — that this is the kind of behavior that is going to be mimicked around the world by bishops, [who will say] ‘Well if the Pope is not going to intervene and impose zero tolerance, why should I?’”",Tense,['present'],"['future', 'present']",['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'is' and 'is going to be mimicked' indicates present tense, and the change in tense from 'is' to 'will say' is used for a progression effect.""
}","['present', 'progression']","{
  ""Properties"": [""progression""],
  ""Explanation"": ""The text switches from present tense 'is' to future tense 'is going to be' for effect and emphasis.""
}",['progression'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The text uses present tense in the beginning to emphasize the danger of the situation, then shifts to past tense to describe the potential future behavior of bishops.""
}","['present', 'progression']",['present'],"['present', 'progression']",0,[]
249,[2],"Although the claims are intriguing, it is important to remember that after virtually every terror attack and mass shooting, friends and neighbors express shock that the culprit would be capable of carrying out such horrors, with some outright denying it to be possible.",Tense,['present'],['present'],['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'are' and 'is' indicates present tense, and the change from 'is' to 'would' and 'have' in the middle of the sentence creates a progression of tenses for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'are' and 'is' indicates the present tense, and there is a change in tense from 'would be' to 'denying' for effect.""
}","['present', 'progression']","{
    ""Properties"": [
        ""present"",
        ""progression""
    ],
    ""Explanation"": ""The text uses present tense to emphasize the immediate relevance of the claims. It also switches to past tense for effect in the middle of the sentence, creating a sense of progression.""
}","['present', 'progression']",['present'],"['present', 'progression']",0,[]
253,[3 8],Either that or they can go whine to the New York Times some more because the Jewish community won't let them burn crosses on their lawn.,Tense,['future'],"['future', 'present']",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'can go' indicates a present action or possibility, emphasizing the immediacy of the situation.""
}",['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'can go' and 'won't let' signifies present tense, while the change from 'can go' to 'won't let' in the same sentence indicates a progression in tense for effect.""
}","['present', 'progression']","``` 
        {
            ""Properties"": [""present"", ""progression""],
            ""Explanation"": ""The use of 'can go' and 'won't let' indicates present tense, while the sentence also changes from past tense (they can go) to present tense (the Jewish community won't let) for rhetorical effect.""
        }
```","['present', 'progression']",['future'],"['present', 'progression']",-1,[]
258,[3 7],"The American Medical Association (AMA) should seriously consider changing their names since they are about as anti-American as it comes in their new demands for gun confiscation measures, which include guns and ammunition confiscation, as well as universal gun registration.",Tense,['present'],['present'],['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'are' in 'they are about as anti-American as it comes' is in the present tense, emphasizing the current stance of the American Medical Association.""
}",['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The present tense is used for immediacy effect, emphasizing the action. The progression of tense from 'should seriously consider' to 'are about' is used for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present""],
  ""Explanation"": ""The text uses the present tense to emphasize the immediacy of the AMA's demands for gun confiscation measures.""
}",['present'],['present'],['present'],1,[]
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Tense,"['past', 'present']","['past', 'present']","['past', 'present']","``` 
{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'locked up' and 'pardoned' indicates past tense, while the change from 'Obama' to 'Trump' in the middle of the sentence creates a progression effect.""
}
```","['past', 'progression']","{
  ""Properties"": [""progression""],
  ""Explanation"": ""The example text changes tense in the middle of the sentence for effect, contrasting the actions of Obama and Trump.""
}",['progression'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'pardoned' and 'locked up' indicate past tense, while the changing tense in the middle of the sentence from 'pardoned' to 'locks up' creates a progression effect.""
}","['past', 'progression']","['past', 'present']","['past', 'progression']",0,[]
265,[3],"No Catholic, whether or not he consults a priest, can declare for himself that his marriage in the Church was invalid, especially when—indeed because—he lacks canonical proof of invalidity.",Tense,"['past', 'present']","['past', 'present']",['present'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'was' indicates past tense. The changing from 'was' to 'is' in the sentence 'indeed because—he lacks canonical proof of invalidity' is used for progression effect.""
}","['past', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'declares' and 'lacks' indicates the present tense. The change from 'can declare' to 'lacks' in the middle of the sentence creates a progression for effect.""
}","['present', 'progression']","{
  ""Properties"": [""past""],
  ""Explanation"": ""The example text uses the past tense to express something that already happened.""
}",['past'],"['past', 'present']","['past', 'progression']",0,[]
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Tense,['present'],"['past', 'present']",['present'],,[],,[],,[],['present'],['present'],1,['present']
282,[3 9],"And if Trumpism is not the future of the GOP, it is hard to see what a promising GOP agenda might look like.",Tense,['present'],"['past', 'present']",['present'],,[],,[],,[],['present'],"['future', 'present']",0,"['future', 'present']"
296,[3],"There is only one Magisterium, he said, and bishops' conferences can only decide about pastoral questions.",Tense,['present'],"['past', 'present']",['past'],,[],,[],,[],['present'],"['past', 'present']",0,"['past', 'present']"
300,[3],"You do not like to beat around the bush, and neither do we, so allow us to say frankly that we do not understand your teaching about Islam, as we read in paragraphs 252 and 253 of Evangelii Gaudium, because it does not account for the fact that Islam came AFTER Christ, and so is, and can only be, an Antichrist (see 1 Jn 2.22), and one of the most dangerous because it presents itself as the fulfillment of Revelation (of which Jesus would have been only a prophet).",Tense,['present'],"['past', 'present']",['present'],,[],,[],,[],['present'],['present'],1,['present']
313,[3],"“The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.”",Tense,['present'],"['past', 'present']",['present'],,[],,[],,[],['present'],['present'],1,['present']
319,[3],It’s not coming back.,Tense,['present'],['present'],['present'],,[],,[],,[],['present'],['past'],-1,['past']
320,[ 3 16],There will be no turning back.,Tense,['future'],['future'],['future'],,[],,[],,[],['future'],['future'],1,['future']
325,[3],A caller to the Michael Savage radio show who says he was neighbors with Las Vegas gunman Stephen Paddock asserts that Paddock could not have carried out the massacre and that it was actually a “set-up”.,Tense,['past'],"['past', 'present']",['past'],,[],,[],,[],['past'],"['past', 'present']",0,"['past', 'present']"
349,[4],"Recently, a video clip of anti-Semitic pastor Steve Anderson – making the claim that Jews have experienced such abuse because they have somehow been cursed – wound up on the personal Facebook page of South Florida Muslim leader Sofian Zakkout.",Tense,['past'],"['past', 'present']",['past'],,[],,[],,[],['past'],['past'],1,['past']
365,[6 4],"""What you want to do is destroy this guy's life, hold this seat open, and hope you win in 2020,"" Graham blasted Democrat Senators on the committee.",Tense,"['past', 'present']","['past', 'present']",['past'],,[],,[],,[],"['past', 'present']","['past', 'present']",1,"['past', 'present']"
