sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1,gpt_props1,res2,gpt_props2,res3,gpt_props3,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Emphasis,['by_position'],['by_position'],['by_position'],"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The writer emphasizes 'I have read' and 'I only find mention' by placing them at the beginning of the sentence. The inversion 'I find mention only' also adds emphasis to the specific point being made."" 
}","['by_position', 'from_inversions']",timeout,[],"{
    ""Properties"": [""by position""],
    ""Explanation"": ""The beginning of the sentence 'I have read' and the end of the sentence 'in certain cases' receive the most emphasis, influencing what is emphasized in the sentence.""
}",['by_position'],['by_position'],"['by_position', 'from_inversions']",0,[]
73,[0],"Meanwhile, according to a Breitbart report by Allum Bokhari, “By inserting negative search suggestions under the name of a candidate, search engines like Google can shift the opinions of undecided voters by up to 43.4 percent, according to new research by a team at the American Institute for Behavioral Research and Technology and reported exclusively by Breitbart News.”",Emphasis,['by_position'],['by_position'],['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The beginning of the sentence emphasizes 'According to a Breitbart report by Allum Bokhari', and the end emphasizes 'reported exclusively by Breitbart News.'""
}",['by_position'],"{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The beginning of the sentence 'Meanwhile' sets the stage for the reader and emphasizes the timing of the events being discussed.""
}",['by_position'],"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The use of 'Meanwhile' at the beginning of the sentence and the inversion of the normal word order in 'according to a Breitbart report by Allum Bokhari' emphasize those elements.""
}","['by_position', 'from_inversions']",['by_position'],['by_position'],1,[]
80,[1],"Also, as this is an unprecedented moment in papal history, perhaps the unprecedented step of recalling Benedict XVI to the Chair of St. Peter should also be considered sooner rather than later, before this crisis gets any more out-of-control than it already is.",Emphasis,['by_position'],['by_position'],['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The beginning and end of the sentence are used to emphasize the unprecedented nature of the moment and the urgency of recalling Benedict XVI to the Chair of St. Peter.""
}",['by_position'],"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The use of 'Also' at the beginning of the sentence and 'rather than later' at the end emphasize those elements by position. The inversion of the typical word order in 'perhaps the unprecedented step' is an example of emphasis from inversions.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The writer places the phrase 'perhaps the unprecedented step' at the beginning of the sentence, which highlights the idea of considering a rare action."" 
}",['by_position'],['by_position'],['by_position'],1,[]
83,[1],"A dark, impenetrable and “irreversible” winter of persecution of the faithful by their own shepherds will fall.",Emphasis,['by_position'],"['by_position', 'by_sentence_role']",['by_position'],"{
  ""Properties"": [""from inversions""],
  ""Explanation"": ""The sentence uses the inversion of the normal SVO order in 'A dark, impenetrable and 'irreversible' winter of persecution of the faithful by their own shepherds will fall.'""
}",['from_inversions'],"{
  ""Properties"": [""by position"", ""combinations""],
  ""Explanation"": ""The salient elements 'A dark, impenetrable' are placed at the beginning of the sentence, emphasizing them. Additionally, a combination of emphasis strategies is used with the use of multiple adjectives and the inverted word order 'winter of persecution of the faithful' to emphasize the severity of the persecution.""
}","['by_position', 'combinations']","{
  ""Properties"": [""by position"", ""combinations""],
  ""Explanation"": ""The beginning of the sentence 'A dark, impenetrable' and the end of the sentence 'will fall' receive the most emphasis. Additionally, there is a combination of emphasis strategies with multiple adjectives ('dark', 'impenetrable', 'irreversible') used to emphasize the severity of the persecution.""
}","['by_position', 'combinations']",['by_position'],"['by_position', 'combinations']",0,[]
117,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Emphasis,['by_position'],['by_position'],['by_position'],"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The beginning of the sentence emphasizes 'Chris Bryant' and the end emphasizes 'a senior Labour MP has said' by placing them in those positions. The use of inversions is seen in 'a senior Labour backbencher' and 'a senior Labour MP has said'.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [],
  ""Explanation"": ""None of the emphasis properties are present in the example text.""
}",[],"{
  ""Properties"": [""by position"", ""by sentence role"", ""from inversions""],
  ""Explanation"": ""The sentence contains emphasis both by position, with important information placed at the beginning and end, and by sentence role, as the subject 'Chris Bryant' receives attention. Additionally, there is an inversion with the phrase 'a senior Labour backbencher' placed in front of 'Chris Bryant', creating emphasis through an inversion.""
}","['by_position', 'by_sentence_role', 'from_inversions']",['by_position'],"['by_position', 'from_inversions']",0,[]
118,[1],"In any case, note well: the letter to me from the UK Home Office said that I was banned for saying that “[Islam] is a religion and is a belief system that mandates warfare against unbelievers…”",Emphasis,['by_position'],['by_position'],['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The writer uses the beginning of the sentence to emphasize the phrase 'note well', and the end of the sentence to emphasize the quote regarding Islam.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The beginning of the sentence 'In any case' and the end of the sentence 'unbelievers' receive emphasis, influencing what is emphasized in the sentence.""
}",['by_position'],"{
  ""Properties"": [""by position"", ""by sentence role""],
  ""Explanation"": ""The beginning of the sentence emphasizes the phrase 'note well' and the subject of the sentence 'the letter to me from the UK Home Office'.""
}","['by_position', 'by_sentence_role']",['by_position'],['by_position'],1,[]
127,[1],"I have seen a veritable chorus of Catholics on social media declaring that if Paul VI is canonised, their loss of faith in the Church as an institution will be complete.",Emphasis,['by_position'],['by_sentence_role'],[],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The writer places the most salient elements at the beginning and end of the sentence to emphasize them, such as 'I have seen' at the beginning and 'complete' at the end.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The most emphasized elements are placed at the beginning and end of the sentence, influencing what is emphasized.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The writer places the salient elements 'I' and 'complete' at the beginning and end of the sentence to emphasize the personal experience and the severity of the loss of faith."" 
}",['by_position'],['by_position'],['by_position'],1,[]
143,[9 1 8],"Sagacious gun owners have always known that the ultimate goal of gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al., has always been gun confiscation.",Emphasis,['by_position'],['by_position'],['by_position'],"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The positioning of 'Sagacious' at the beginning of the sentence and the inversion of the phrase 'gun owners' to 'owners of gun' emphasize these elements in the sentence.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence begins with 'Sagacious' and ends with 'gun confiscation', placing emphasis on these salient elements. Additionally, the normal order of Subject Verb Object (SVO) is violated with the phrase 'et al.'""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The salient elements 'Sagacious gun owners' and 'gun confiscation' are placed at the beginning and end of the sentence, respectively, to emphasize their importance. Inversion is used by placing the adjectives 'such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein' before the subject 'gun control extremists'.""
}","['by_position', 'from_inversions']",['by_position'],"['by_position', 'from_inversions']",0,[]
159,[1],This is a very real threat – one that is largely immune to attack from the air.,Emphasis,['by_position'],['by_position'],['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The beginning of the sentence 'This is' and the end 'from the air.' receive emphasis, influencing what is emphasized in the sentence.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The beginning of the sentence emphasizes the seriousness of the threat.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The phrase 'This is a very real threat' is placed at the beginning of the sentence, giving it emphasis.""
}",['by_position'],['by_position'],['by_position'],1,[]
188,[1],They would be immediate targets should the US and South Korea attack the north.,Emphasis,[],['by_position'],['by_position'],"{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The placement of 'immediate targets' at the beginning of the sentence emphasizes their importance and likelihood of being targeted."" 
}",['by_position'],"{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence begins with 'They' and ends with 'north', placing emphasis on these elements. Additionally, the normal order of Subject Verb Object (SVO) is violated in the phrase 'the north', using inversion for emphasis.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The salient element 'They' is placed at the beginning of the sentence, emphasizing the immediate targets."" 
}",['by_position'],['by_position'],['by_position'],1,[]
194,[9 1],"Think of this, the meekest man alive was sent to the face of the Pharaoh to tell him to obey or else.",Emphasis,['by_position'],['by_position'],['by_position'],"{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The beginning and end of the sentence are used to emphasize 'Think of this' and 'or else'. The inversion 'the meekest man alive' and 'to the face of the Pharaoh' also contribute to the emphasis in the sentence.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence begins with 'Think of this' and ends with 'or else' to emphasize those phrases. The inversion 'the meekest man alive' also draws attention to the subject of the sentence.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The salient elements of the sentence are placed at the beginning and end, and an inversion of the normal Subject Verb Object order is used (was sent to the face of the Pharaoh).""
}","['by_position', 'from_inversions']",['by_position'],"['by_position', 'from_inversions']",0,[]
199,[1],"“When Kavanaugh is on the Supreme Court, undermining our #4thAmendment right against unreasonable searches and seizures, it will be too late for others to join me.”",Emphasis,['by_position'],['combinations'],['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The beginning of the sentence is used to emphasize the statement about Kavanaugh being on the Supreme Court and its consequences, influencing the reader's focus.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The use of the phrase 'When Kavanaugh is on the Supreme Court' at the beginning of the sentence gives emphasis to this idea.""
}",['by_position'],"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The salient elements are placed at the beginning and end of the sentence ('When Kavanaugh is on the Supreme Court' and 'it will be too late for others to join me'), and an inversion is used with 'it will be too late' instead of the normal SVO order.""
}","['by_position', 'from_inversions']",['by_position'],['by_position'],1,[]
202,[1],"A gird failure would almost immediately fling the United States into a state of panic, and it’s always good to be prepared just in case.",Emphasis,['by_position'],['by_sentence_role'],['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The use of 'immediately' at the end of the sentence emphasizes the urgency of the situation.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The beginning of the sentence 'A grid failure' and the end 'just in case' receive the most emphasis, influencing what is emphasized in the sentence.""
}",['by_position'],"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The beginning of the sentence 'A grid failure' and the end of the sentence 'just in case' receive the most emphasis. Additionally, the inversion 'A grid failure' violates the normal SVO order, emphasizing the phrase even more.""
}","['by_position', 'from_inversions']",['by_position'],['by_position'],1,[]
204,[1],"It has become a superdogma in the Catholic Church: if you don’t believe that Islam is a Religion of Peace, you will be ruthlessly harassed and silenced by the U.S. Conference of Catholic Bishops and the hierarchy elsewhere as well.",Emphasis,['by_position'],['combinations'],['by_position'],"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The writer places emphasis on the idea of 'become a superdogma' and also uses an inversion with the phrase 'ruthlessly harassed and silenced' to draw attention to the consequences of not believing in Islam as a Religion of Peace.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The use of 'It has become' at the beginning of the sentence and 'elsewhere as well' at the end of the sentence places emphasis on these elements, influencing the overall message of the sentence. Additionally, the inversion 'if you don’t believe that Islam is a Religion of Peace' violates the normal SVO order, drawing attention to this statement.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The writer places the salient elements 'superdogma' and 'ruthlessly harassed and silenced' at the beginning and end of the sentence to give them emphasis.""
}",['by_position'],['by_position'],"['by_position', 'from_inversions']",0,[]
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Emphasis,['by_position'],['by_sentence_role'],['by_position'],"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The beginning of the sentence 'One woman' and the end of the sentence 'Friday's news conference' receive the most emphasis. Additionally, the normal order of Subject Verb Object is violated in the phrase 'Friday's news conference', using the inversion emphasis strategy.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [
    ""by position"",
    ""combinations""
  ],
  ""Explanation"": ""The salient elements 'One woman' and 'he told reporters at Friday's news conference' are placed at the beginning and end of the sentence, influencing what is emphasized. Additionally, a combination of emphasis strategies is used with the salient elements being both at the beginning and the end of the sentence.""
}","['by_position', 'combinations']","{
  ""Properties"": [""by position"", ""combinations""],
  ""Explanation"": ""The beginning and end of the sentence 'One woman (was) screaming through my door' receive emphasis. Additionally, a combination of emphasis strategies is used with the inverted structure 'that I should be killed and I should die'."" 
}","['by_position', 'combinations']",['by_position'],"['by_position', 'combinations']",0,[]
219,[1],"While Iran told the U.N. nuclear watchdog agency on Tuesday that it plans only to increase enrichment within limits set by 2015 deal, the announcement came with threats from a top Iranian official that the activities could be quickly expanded.",Emphasis,"['by_position', 'by_sentence_role']",['by_sentence_role'],"['by_position', 'by_sentence_role']",,[],,[],,[],"['by_position', 'by_sentence_role']","['by_position', 'by_sentence_role']",1,"['by_position', 'by_sentence_role']"
241,[9 2],"After Farrakhan's speech Sunday, CNN anchor Jake Tapper, among a few others, began tweeting out a few quotes from it, and declared that Farrakhan was more dangerous than other ""alt-reich"" leaders because he “has a much larger following and elected officials meet with him openly.”",Emphasis,['combinations'],['by_sentence_role'],['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The beginning and end of the sentence receive the most emphasis, influencing what is emphasized."" 
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The beginning and end of the sentence are used to emphasize the importance of Farrakhan's speech and the statement about his larger following and meeting with elected officials.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The beginning of the sentence 'After Farrakhan's speech Sunday' places emphasis on the timing of the speech.""
}",['by_position'],['combinations'],['by_position'],-1,[]
243,[2 6],Women everywhere should be furious.,Emphasis,['by_position'],['by_sentence_role'],['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence 'Women everywhere should be furious.' places the word 'Women' at the beginning, emphasizing the subject of the sentence.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The word 'everywhere' is placed at the beginning of the sentence for emphasis.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The most emphasized words, 'should be furious', are placed at the end of the sentence, drawing attention to them.""
}",['by_position'],['by_position'],['by_position'],1,[]
244,[2],"Why not, one could say, since the Church is ready to bless nearly everything on the earth?",Emphasis,['by_sentence_role'],['by_position'],['by_position'],"{
    ""Properties"": [
        ""by position"",
        ""from inversions""
    ],
    ""Explanation"": ""The sentence starts with 'Why not' and ends with 'on the earth', placing emphasis on these elements. Additionally, the normal word order is violated with 'Why not' at the beginning of the sentence.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence begins with 'Why not' and ends with 'on the earth', placing emphasis on these words. Also, the normal order of Subject Verb Object is violated with the phrase 'one could say'.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The writer places emphasis on the question 'Why not' by positioning it at the beginning of the sentence. Additionally, an inversion is used with the question 'Why not' at the beginning and the statement 'one could say' following it.""
}","['by_position', 'from_inversions']",['by_position'],"['by_position', 'from_inversions']",0,[]
245,[2],"I am sure there are many many others, too, who think alike, but whom I do not know.",Emphasis,['by_position'],['by_sentence_role'],['by_position'],"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The writer places emphasis at the beginning and end of the sentence by starting with 'I am sure' and ending with 'whom I do not know'. Additionally, an inversion is used with the phrase 'many many others' placed before 'there are'.""
}","['by_position', 'from_inversions']","{
    ""Properties"": [""by position""],
    ""Explanation"": ""The beginning of the sentence emphasizes the subject 'I', and the end emphasizes 'whom I do not know'. This influences the reader's focus on these elements.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The beginning and end of the sentence are emphasized by placing 'I am sure' at the beginning and 'whom I do not know' at the end, influencing what is emphasized.""
}",['by_position'],['by_position'],['by_position'],1,[]
247,[13  2],"“But it is extremely dangerous as the head of the Catholic Church — you know, the last appeal — that this is the kind of behavior that is going to be mimicked around the world by bishops, [who will say] ‘Well if the Pope is not going to intervene and impose zero tolerance, why should I?’”",Emphasis,['by_position'],['by_sentence_role'],['by_position'],"{
  ""Properties"": [
    ""by position"",
    ""from inversions"",
    ""combinations""
  ],
  ""Explanation"": ""The use of the em-dash to set off 'you know, the last appeal' at the beginning of the sentence and the inverted structure of 'that this is the kind of behavior' are examples of emphasis by position and from inversions. This sentence also contains a combination of emphasis strategies by using both of these techniques."" 
}","['by_position', 'from_inversions', 'combinations']","{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The writer strategically places 'extremely dangerous' at the beginning of the sentence to emphasize the severity of the situation. The inversion 'that this is the kind of behavior' also draws attention to the behavior being discussed.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position"", ""combinations""],
  ""Explanation"": ""The sentence begins and ends with important elements, emphasizing them. There is also a combination of emphasis strategies with the inversion of the normal order of the Subject-Verb-Object (SVO) and emphasis by sentence role as the subject 'this' receives attention.""
}","['by_position', 'combinations']",['by_position'],"['by_position', 'from_inversions', 'combinations']",0,[]
