sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1,gpt_props1,res2,gpt_props2,res3,gpt_props3,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority
73,[0],"Meanwhile, according to a Breitbart report by Allum Bokhari, “By inserting negative search suggestions under the name of a candidate, search engines like Google can shift the opinions of undecided voters by up to 43.4 percent, according to new research by a team at the American Institute for Behavioral Research and Technology and reported exclusively by Breitbart News.”",Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity']","['correctness', 'clarity', 'middle']","```json
{
  ""Properties"": [""clarity"", ""middle"", ""allusions""],
  ""Explanation"": ""The text is written in standard edited American English (middle) and is clear and understandable to the intended audience. It also contains an allusion to a specific source (Breitbart) without explicitly naming it.""
}
```","['clarity', 'middle', 'allusions']","{
  ""Properties"": [""clarity"", ""appropriateness"", ""allusions""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, appropriate for a news report, and makes an allusion to the source of the information (Breitbart) without explicitly naming it.""
}","['clarity', 'appropriateness', 'allusions']","{
    ""Properties"": [""clarity"", ""appropriateness"", ""high"", ""allusions""],
    ""Explanation"": ""The text is written in formal English, is culturally appropriate, uses academic research language, and alludes to a specific news report by the website Breitbart.""
}","['clarity', 'appropriateness', 'high', 'allusions']","['correctness', 'clarity']","['clarity', 'middle', 'allusions']",0,[]
80,[1],"Also, as this is an unprecedented moment in papal history, perhaps the unprecedented step of recalling Benedict XVI to the Chair of St. Peter should also be considered sooner rather than later, before this crisis gets any more out-of-control than it already is.",Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity']","['correctness', 'clarity', 'high', 'appropriateness', 'forcefulness']","{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""allusions""],
  ""Explanation"": ""The text is well-formed grammatically, understandable to the intended audience, contains striking expression to reinforce the message, and alludes to the historical context of papal history and the current crisis.""
}","['correctness', 'clarity', 'forcefulness', 'allusions']","{
  ""Properties"": [""clarity"", ""appropriateness"", ""high"", ""allusions""],
  ""Explanation"": ""The text is clear and understandable, uses formal language appropriate for the topic, and makes an allusion to a historical context (the Chair of St. Peter) without explicitly naming it.""
}","['clarity', 'appropriateness', 'high', 'allusions']","```json
{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""appropriateness"", ""allusions""],
  ""Explanation"": ""The text is grammatically correct, understandable, uses forceful language to reinforce the message, is appropriate to the context, and alludes to the historical significance.""
}
```","['correctness', 'clarity', 'forcefulness', 'appropriateness', 'allusions']","['correctness', 'clarity']","['correctness', 'clarity', 'forcefulness', 'allusions']",0,[]
83,[1],"A dark, impenetrable and “irreversible” winter of persecution of the faithful by their own shepherds will fall.",Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity']","['correctness', 'allusions', 'clarity', 'high', 'appropriateness', 'forcefulness']","{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""allusions""],
  ""Explanation"": ""The text is well-formed grammatically, clear and understandable, and contains forceful language with an allusion to a famous quote.""
}","['correctness', 'clarity', 'forcefulness', 'allusions']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""allusions""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, it uses forceful language to convey a strong message, and it alludes to a dark and irreversible situation without explicitly naming it.""
}","['clarity', 'forcefulness', 'allusions']","```json
{
    ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""allusions""],
    ""Explanation"": ""The text uses well-formed grammar, is understandable, employs striking expression, and alludes to a specific cultural context.""
}
```","['correctness', 'clarity', 'forcefulness', 'allusions']","['correctness', 'clarity']","['correctness', 'clarity', 'forcefulness', 'allusions']",0,[]
117,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity']","['correctness', 'clarity', 'middle', 'appropriateness']","{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness"", ""middle""],
  ""Explanation"": ""The text is well-formed grammatically, understandable to the intended audience, tied to cultural norms of propriety, and in standard edited American English.""
}","['correctness', 'clarity', 'appropriateness', 'middle']","{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, and it is appropriate in its use of language for the cultural context in which it is situated.""
}","['clarity', 'appropriateness']","{
  ""Properties"": [""clarity"", ""appropriateness"", ""middle""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, it follows widely accepted conventions of Standard Edited American English, and it is appropriate for the context of a news article.""
}","['clarity', 'appropriateness', 'middle']","['correctness', 'clarity']","['correctness', 'clarity', 'appropriateness', 'middle']",0,[]
118,[1],"In any case, note well: the letter to me from the UK Home Office said that I was banned for saying that “[Islam] is a religion and is a belief system that mandates warfare against unbelievers…”",Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity']","['middle', 'correctness', 'clarity', 'appropriateness', 'forcefulness']","{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness""],
  ""Explanation"": ""The text is grammatically correct, understandable, and tied to cultural norms of propriety.""
}","['correctness', 'clarity', 'appropriateness']","{
  ""Properties"": [""correctness"", ""appropriateness"", ""clarity""],
  ""Explanation"": ""The text is grammatically correct, clear and appropriate for the intended audience, as it is written in a formal and standard style and avoids the use of vulgar language.""
}","['correctness', 'appropriateness', 'clarity']","{
  ""Properties"": [""correctness"", ""clarity""],
  ""Explanation"": ""The text is well formed grammatically and is understandable to the intended audience.""
}","['correctness', 'clarity']","['correctness', 'clarity']","['correctness', 'clarity', 'appropriateness']",0,[]
127,[1],"I have seen a veritable chorus of Catholics on social media declaring that if Paul VI is canonised, their loss of faith in the Church as an institution will be complete.",Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity']","['correctness', 'clarity', 'middle', 'appropriateness']","{
  ""Properties"": [
    ""correctness"",
    ""clarity"",
    ""appropriateness""
  ],
  ""Explanation"": ""The text is well-formed grammatically, understandable to the intended audience, and tied to cultural norms of propriety in its use of language and topic.""
}","['correctness', 'clarity', 'appropriateness']","{
  ""Properties"": [""clarity"", ""middle"", ""allusions""],
  ""Explanation"": ""The text is written in standard edited American English, making it clear and understandable to the intended audience. It also contains an allusion to the Catholic Church and the process of canonization, requiring cultural knowledge to fully understand.""
}","['clarity', 'middle', 'allusions']","{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness"", ""high""],
  ""Explanation"": ""The text is well formed grammatically, understandable to the intended audience, tied to cultural norms of propriety, and uses formal English.""
}","['correctness', 'clarity', 'appropriateness', 'high']","['correctness', 'clarity']","['correctness', 'clarity', 'appropriateness']",0,[]
143,[9 1 8],"Sagacious gun owners have always known that the ultimate goal of gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al., has always been gun confiscation.",Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity']","['correctness', 'clarity', 'middle', 'appropriateness']","{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""appropriateness"", ""allusions""],
  ""Explanation"": ""The text is grammatically correct, understandable, uses strong language, appropriate for the intended audience, and has an allusion to known political figures.""
}","['correctness', 'clarity', 'forcefulness', 'appropriateness', 'allusions']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""allusions""],
  ""Explanation"": ""The text is clear and understandable to the intended audience. It is also forceful in its expression, using strong language to convey a message. Additionally, it alludes to specific political figures and their stance on gun control, requiring cultural and political knowledge to fully understand."" 
}","['clarity', 'forcefulness', 'allusions']","{
  ""Properties"": [""appropriateness"", ""allusions""],
  ""Explanation"": ""The text uses appropriate language for the context of discussing a political issue. It also includes an allusion to specific political figures which requires cultural knowledge to understand.""
}","['appropriateness', 'allusions']","['correctness', 'clarity']","['correctness', 'clarity', 'forcefulness', 'appropriateness', 'allusions']",0,[]
159,[1],This is a very real threat – one that is largely immune to attack from the air.,Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity']","['correctness', 'clarity', 'forcefulness', 'middle']","{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness""],
  ""Explanation"": ""The text is well formed grammatically, understandable, and uses striking expression to reinforce the message.""
}","['correctness', 'clarity', 'forcefulness']","{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""middle""],
  ""Explanation"": ""The text is grammatically correct, clear to the intended audience, and uses a striking expression ('largely immune to attack from the air') to reinforce the message. The language used is standard edited American English.""
}","['correctness', 'clarity', 'forcefulness', 'middle']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""middle""],
  ""Explanation"": ""The text is clear and understandable, uses striking expression 'largely immune to attack' and is written in standard edited English.""
}","['clarity', 'forcefulness', 'middle']","['correctness', 'clarity']","['correctness', 'clarity', 'forcefulness']",0,[]
188,[1],They would be immediate targets should the US and South Korea attack the north.,Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity']","['correctness', 'clarity', 'middle', 'appropriateness']","{
  ""Properties"": [
    ""correctness"",
    ""clarity"",
    ""appropriateness""
  ],
  ""Explanation"": ""The text is well formed grammatically, understandable to the intended audience, and tied to cultural norms of propriety.""
}","['correctness', 'clarity', 'appropriateness']","{
  ""Properties"": [
    ""correctness"",
    ""clarity"",
    ""appropriateness""
  ],
  ""Explanation"": ""The text is well-formed grammatically, understandable to the intended audience, and tied to cultural norms of propriety.""
}","['correctness', 'clarity', 'appropriateness']","{
    ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""appropriateness""],
    ""Explanation"": ""The text is well-formed grammatically, understandable to the intended audience, has a striking expression ('immediate targets'), and is tied to cultural norms of propriety in the context of discussing international relations.""
}","['correctness', 'clarity', 'forcefulness', 'appropriateness']","['correctness', 'clarity']","['correctness', 'clarity', 'appropriateness']",0,[]
194,[9 1],"Think of this, the meekest man alive was sent to the face of the Pharaoh to tell him to obey or else.",Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity']","['correctness', 'allusions', 'clarity', 'high', 'appropriateness']","{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""allusions""],
  ""Explanation"": ""The text is well formed grammatically, understandable, uses memorable expression, and makes an allusion to a biblical reference (Moses and the Pharaoh).""
}","['correctness', 'clarity', 'forcefulness', 'allusions']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""allusions""],
  ""Explanation"": ""The text is clear and understandable, uses striking expression, and alludes to a well-known biblical story.""
}","['clarity', 'forcefulness', 'allusions']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""allusions""],
  ""Explanation"": ""The sentence is clear and understandable, makes use of a strong expression, and alludes to the biblical story of Moses and the Pharaoh.""
}","['clarity', 'forcefulness', 'allusions']","['correctness', 'clarity']","['clarity', 'forcefulness', 'allusions']",0,[]
199,[1],"“When Kavanaugh is on the Supreme Court, undermining our #4thAmendment right against unreasonable searches and seizures, it will be too late for others to join me.”",Language_varieties,"['forcefulness', 'appropriateness']","['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'high', 'appropriateness']","```json
{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""allusions""],
  ""Explanation"": ""The text is grammatically correct, clear to the intended audience, forceful in advocating for a particular viewpoint, and contains an allusion to the #4thAmendment.""
}
```","['correctness', 'clarity', 'forcefulness', 'allusions']","{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""appropriateness""],
  ""Explanation"": ""The text is well-formed grammatically, understandable to the audience, effectively conveys a strong message, and is tied to the cultural norms of privacy and rights.""
}","['correctness', 'clarity', 'forcefulness', 'appropriateness']","{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""allusions""],
  ""Explanation"": ""The text is grammatically correct, clear to the intended audience, uses forceful language to convey the message, and alludes to the #4thAmendment without explicitly naming it.""
}","['correctness', 'clarity', 'forcefulness', 'allusions']","['forcefulness', 'appropriateness']","['correctness', 'clarity', 'forcefulness', 'allusions']",0,[]
202,[1],"A gird failure would almost immediately fling the United States into a state of panic, and it’s always good to be prepared just in case.",Language_varieties,"['correctness', 'clarity']","['maxims/proverbs', 'clarity', 'middle']","['middle', 'correctness', 'clarity', 'appropriateness', 'forcefulness']","{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""middle""],
  ""Explanation"": ""The text is well formed grammatically, understandable to the intended audience, uses striking expression to reinforce the message, and is written in Standard Edited American English.""
}","['correctness', 'clarity', 'forcefulness', 'middle']","{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness""],
  ""Explanation"": ""The example text is well-formed grammatically, understandable to the intended audience, and tied to cultural norms of propriety.""
}","['correctness', 'clarity', 'appropriateness']","{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness""],
  ""Explanation"": ""The text is grammatically correct, clear and understandable, and uses strong language to emphasize the importance of being prepared for a potential crisis.""
}","['correctness', 'clarity', 'forcefulness']","['correctness', 'clarity']","['correctness', 'clarity', 'forcefulness', 'middle']",0,[]
204,[1],"It has become a superdogma in the Catholic Church: if you don’t believe that Islam is a Religion of Peace, you will be ruthlessly harassed and silenced by the U.S. Conference of Catholic Bishops and the hierarchy elsewhere as well.",Language_varieties,"['correctness', 'clarity', 'forcefulness']","['correctness', 'clarity', 'middle']","['middle', 'correctness', 'clarity', 'appropriateness', 'forcefulness']","{
  ""Properties"": [""clarity"", ""maxims/proverbs"", ""allusions""],
  ""Explanation"": ""The text is clear and easily understood by the intended audience. It also contains the proverbial phrase 'Religion of Peace' and alludes to the concept of being ruthlessly harassed and silenced without explicitly mentioning the context.""
}","['clarity', 'maxims/proverbs', 'allusions']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""allusions""],
  ""Explanation"": ""The text is clear and understandable for the intended audience. It also uses forceful language to reinforce the message. Additionally, it contains an allusion to 'superdogma' which requires cultural knowledge.""
}","['clarity', 'forcefulness', 'allusions']","{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""allusions""],
  ""Explanation"": ""The text is well-formed grammatically, understandable to the intended audience, includes a memorable expression ('superdogma'), and makes an allusion to the concept of 'Religion of Peace'.""
}","['correctness', 'clarity', 'forcefulness', 'allusions']","['correctness', 'clarity', 'forcefulness']","['clarity', 'maxims/proverbs', 'allusions']",0,[]
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity', 'forcefulness', 'middle']","['correctness', 'clarity', 'middle', 'appropriateness']","{
  ""Properties"": [""correctness"", ""clarity""],
  ""Explanation"": ""The text is well formed grammatically and understandable to the intended audience.""
}","['correctness', 'clarity']","{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""appropriateness"", ""low""],
  ""Explanation"": ""The text is grammatically correct, understandable, and uses informal language suitable for a news conference quote.""
}","['correctness', 'clarity', 'forcefulness', 'appropriateness', 'low']","{
  ""Properties"": [""correctness"", ""clarity""],
  ""Explanation"": ""The text is well formed grammatically and understandable to the intended audience.""
}","['correctness', 'clarity']","['correctness', 'clarity']","['correctness', 'clarity']",1,[]
219,[1],"While Iran told the U.N. nuclear watchdog agency on Tuesday that it plans only to increase enrichment within limits set by 2015 deal, the announcement came with threats from a top Iranian official that the activities could be quickly expanded.",Language_varieties,"['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle', 'appropriateness']",,[],,[],,[],"['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'forcefulness', 'middle']",0,"['correctness', 'clarity', 'forcefulness', 'middle']"
241,[9 2],"After Farrakhan's speech Sunday, CNN anchor Jake Tapper, among a few others, began tweeting out a few quotes from it, and declared that Farrakhan was more dangerous than other ""alt-reich"" leaders because he “has a much larger following and elected officials meet with him openly.”",Language_varieties,"['correctness', 'clarity', 'forcefulness']","['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle', 'appropriateness']","{
  ""Properties"": [""clarity"", ""appropriateness"", ""allusions""],
  ""Explanation"": ""The text is clear and understandable to the intended audience. It also includes an allusion to the term 'alt-reich', requiring cultural knowledge to understand its meaning. The appropriateness of the language is tied to cultural norms of propriety.""
}","['clarity', 'appropriateness', 'allusions']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""allusions""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, uses a striking expression to reinforce the message, and alludes to the 'alt-right' movement without explicitly naming it.""
}","['clarity', 'forcefulness', 'allusions']","{
    ""Properties"": [""clarity"", ""appropriateness"", ""allusions""],
    ""Explanation"": ""The text is clear and understandable to the intended audience. It is appropriate in its use of language for the cultural context, and it contains an allusion to the term 'alt-reich' without explicitly naming the other context, requiring cultural knowledge.""
}","['clarity', 'appropriateness', 'allusions']","['correctness', 'clarity', 'forcefulness']","['clarity', 'appropriateness', 'allusions']",0,[]
