sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1,gpt_props1,res2,gpt_props2,res3,gpt_props3,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Subject_choices,['rhetorical_participants'],['rhetorical_participants'],['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""things""],
  ""Explanation"": ""The subject 'I' indicates the writer as a rhetorical participant, and 'Cardinal's exposition' and 'help of the sacraments' are examples of things as subjects.""
}","['rhetorical_participants', 'things']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The use of 'I' as the subject shows that the writer is including themselves in the statement. The mention of 'the help of the sacraments in certain cases' is an example of an abstraction, as it refers to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'I' as the subject indicates that the writer is including themselves in the statement, making it a rhetorical participant.""
}",['rhetorical_participants'],['rhetorical_participants'],"['rhetorical_participants', 'things']",0,[]
73,[0],"Meanwhile, according to a Breitbart report by Allum Bokhari, “By inserting negative search suggestions under the name of a candidate, search engines like Google can shift the opinions of undecided voters by up to 43.4 percent, according to new research by a team at the American Institute for Behavioral Research and Technology and reported exclusively by Breitbart News.”",Subject_choices,['things'],['things'],"['things', 'concepts', 'humans', 'abstractions']",timeout,[],"{
  ""Properties"": [
    ""humans"",
    ""rhetorical participants""
  ],
  ""Explanation"": ""The example text includes references to individuals (Allum Bokhari, the American Institute for Behavioral Research and Technology) as well as the rhetorical participant 'you' (undecided voters).""
}","['humans', 'rhetorical_participants']","{
  ""Properties"": [""abstractions"", ""slot fillers"", ""humans""],
  ""Explanation"": ""The text includes proper names and a group of people ('Allum Bokhari' and 'a team at the American Institute for Behavioral Research and Technology'), along with abstractions such as 'negative search suggestions' and 'undecided voters'. The slot filler 'it' is also used in the phrase 'it was raining'.""
}","['abstractions', 'slot_fillers', 'humans']",['things'],"['humans', 'rhetorical_participants']",-1,[]
80,[1],"Also, as this is an unprecedented moment in papal history, perhaps the unprecedented step of recalling Benedict XVI to the Chair of St. Peter should also be considered sooner rather than later, before this crisis gets any more out-of-control than it already is.",Subject_choices,"['slot_fillers', 'concepts', 'abstractions']",['concepts'],['slot_fillers'],"{
  ""Properties"": [""abstractions"", ""slot fillers""],
  ""Explanation"": ""The text contains abstractions like 'papal history' and 'unprecedented moment', as well as slot fillers like 'this' and 'it'.""
}","['abstractions', 'slot_fillers']","``` 

{
  ""Properties"": [""humans"", ""abstractions""],
  ""Explanation"": ""The subject choices in the example text include 'papal history' (abstractions) and 'Benedict XVI' (humans).""
}
```","['humans', 'abstractions']","{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The text includes abstract terms such as 'papal history', 'the Chair of St. Peter', and 'this crisis'.""
}",['abstractions'],"['slot_fillers', 'concepts', 'abstractions']","['abstractions', 'slot_fillers']",0,[]
83,[1],"A dark, impenetrable and “irreversible” winter of persecution of the faithful by their own shepherds will fall.",Subject_choices,['things'],['abstractions'],"['humans', 'abstractions']","{
  ""Properties"": [""humans"", ""abstractions""],
  ""Explanation"": ""The subject 'persecution' refers to a collective action against individuals, fitting the 'humans' property. Additionally, the use of 'winter' and 'irreversible' are abstractions that cannot be easily pointed to.""
}","['humans', 'abstractions']","{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject choices in the example text include 'persecution', which is an abstraction that cannot be pointed to easily.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject choices in the example text include 'persecution', 'faithful', and 'shepherds', all of which are abstractions as they refer to concepts or qualities rather than specific individual people or things.""
}",['abstractions'],['things'],['abstractions'],-1,[]
117,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Subject_choices,"['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the example text include 'Chris Bryant', 'May', 'Donald Trump', and 'a senior Labour MP', all of which fall under the category of humans.""
}",['humans'],timeout,[],timeout,[],"['rhetorical_participants', 'humans']",['humans'],0,[]
118,[1],"In any case, note well: the letter to me from the UK Home Office said that I was banned for saying that “[Islam] is a religion and is a belief system that mandates warfare against unbelievers…”",Subject_choices,"['things', 'rhetorical_participants']","['things', 'rhetorical_participants', 'abstractions']","['things', 'rhetorical_participants', 'concepts', 'abstractions']","``` 
{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text refer to specific individuals, such as 'me' and 'the UK Home Office'.""
}
```",['humans'],"{
  ""Properties"": [""humans"", ""rhetorical participants""],
  ""Explanation"": ""The text includes mentions of 'I' (the writer) and 'me' (the reader). It also refers to the UK Home Office, a group of people.""
}","['humans', 'rhetorical_participants']","{
  ""Properties"": [
    ""rhetorical participants"",
    ""abstractions""
  ],
  ""Explanation"": ""The use of 'me' and 'I' as the subject indicates the presence of rhetorical participants. The mention of 'religion', 'belief system', and 'warfare' indicates the use of abstractions.""
}","['rhetorical_participants', 'abstractions']","['things', 'rhetorical_participants']",['humans'],-1,[]
127,[1],"I have seen a veritable chorus of Catholics on social media declaring that if Paul VI is canonised, their loss of faith in the Church as an institution will be complete.",Subject_choices,"['rhetorical_participants', 'concepts', 'humans']","['rhetorical_participants', 'abstractions']",[],timeout,[],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The example text contains reference to 'Catholics' which falls under the property of humans.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The example text includes the human participants 'Catholics' and 'Paul VI'.""
}",['humans'],"['rhetorical_participants', 'concepts', 'humans']",['humans'],0,[]
143,[9 1 8],"Sagacious gun owners have always known that the ultimate goal of gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al., has always been gun confiscation.",Subject_choices,"['humans', 'abstractions']","['humans', 'abstractions']",['humans'],timeout,[],"{
  ""Properties"": [""rhetorical participants"", ""humans"", ""abstractions"", ""slot fillers""],
  ""Explanation"": ""The text includes the rhetorical participants 'gun owners' and 'Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al.' (referring to specific individuals), as well as the abstractions 'gun control extremists' and 'gun confiscation'. The slot filler 'such as' is also used in the sentence."" 
}","['rhetorical_participants', 'humans', 'abstractions', 'slot_fillers']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text refer to specific individuals such as 'Chuck Schumer', 'Nancy Pelosi', and 'Dianne Feinstein'.""
}",['humans'],"['humans', 'abstractions']","['rhetorical_participants', 'humans', 'abstractions', 'slot_fillers']",0,[]
159,[1],This is a very real threat – one that is largely immune to attack from the air.,Subject_choices,['slot_fillers'],['abstractions'],['abstractions'],"{
  ""Properties"": [""abstractions"", ""slot fillers""],
  ""Explanation"": ""The subject 'threat' is an abstraction, and the dummy subject 'one' is used as a slot filler to make the sentence complete.""
}","['abstractions', 'slot_fillers']","{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'threat' is an abstraction as it refers to a concept that cannot be pointed to easily.""
}",['abstractions'],timeout,[],['abstractions'],"['abstractions', 'slot_fillers']",0,[]
188,[1],They would be immediate targets should the US and South Korea attack the north.,Subject_choices,"['rhetorical_participants', 'humans']",['abstractions'],['humans'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'They' refers to an unspecified group of people, and 'US and South Korea' are abstractions representing countries.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the example text refer to groups or collections of people ('the US and South Korea', 'the north').""
}",['humans'],timeout,[],"['rhetorical_participants', 'humans']","['rhetorical_participants', 'abstractions']",0,[]
194,[9 1],"Think of this, the meekest man alive was sent to the face of the Pharaoh to tell him to obey or else.",Subject_choices,['humans'],['humans'],['humans'],"{
  ""Properties"": [""humans"", ""concepts""],
  ""Explanation"": ""The subject choices include 'man' (a human) and 'Pharaoh' (also a human). The concept of 'obey or else' is also referenced.""
}","['humans', 'concepts']","``` 
{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text include 'man' as a human entity.""
}
```",['humans'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'think of this' directly addresses the reader, making them a rhetorical participant.""
}",['rhetorical_participants'],['humans'],"['humans', 'concepts']",0,[]
199,[1],"“When Kavanaugh is on the Supreme Court, undermining our #4thAmendment right against unreasonable searches and seizures, it will be too late for others to join me.”",Subject_choices,"['slot_fillers', 'humans']",['rhetorical_participants'],['humans'],"{
  ""Properties"": [""humans"", ""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject choices in the example text include 'Kavanaugh' (human), 'me' (rhetorical participant), and 'right against unreasonable searches and seizures' (abstraction).""
}","['humans', 'rhetorical_participants', 'abstractions']",timeout,[],"{
  ""Properties"": [""humans"", ""abstractions"", ""rhetorical participants""],
  ""Explanation"": ""The example text contains references to humans ('Kavanaugh', 'others'), abstractions ('Supreme Court', '4th Amendment right'), and rhetorical participants ('me').""
}","['humans', 'abstractions', 'rhetorical_participants']","['slot_fillers', 'humans']","['humans', 'rhetorical_participants', 'abstractions']",0,[]
202,[1],"A gird failure would almost immediately fling the United States into a state of panic, and it’s always good to be prepared just in case.",Subject_choices,"['things', 'slot_fillers']","['slot_fillers', 'abstractions']",['things'],"```json
{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text include 'gird failure' and 'the United States,' both referring to groups or collections of people.""
}
```",['humans'],"{
  ""Properties"": [""abstractions"", ""things""],
  ""Explanation"": ""The subjects 'gird failure' and 'United States' are abstractions, while 'state of panic' and 'just in case' are also abstractions. The subject 'it' is a slot filler.""
}","['abstractions', 'things']","```json
{
  ""Properties"": [""humans"", ""abstractions"", ""slot fillers""],
  ""Explanation"": ""The subject choices in the text include 'gird failure' (abstraction), 'United States' (humans), and 'it' (slot filler).""
}
```","['humans', 'abstractions', 'slot_fillers']","['things', 'slot_fillers']",['humans'],-1,[]
204,[1],"It has become a superdogma in the Catholic Church: if you don’t believe that Islam is a Religion of Peace, you will be ruthlessly harassed and silenced by the U.S. Conference of Catholic Bishops and the hierarchy elsewhere as well.",Subject_choices,"['slot_fillers', 'rhetorical_participants']","['slot_fillers', 'rhetorical_participants']",['slot_fillers'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The use of 'you' and 'we' indicates the presence of rhetorical participants. The mention of 'superdogma', 'religion of peace', 'U.S. Conference of Catholic Bishops' are all abstractions.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject choices in the text include 'superdogma', 'Islam', 'Religion of Peace', 'U.S. Conference of Catholic Bishops', and 'hierarchy', all of which are abstractions.""
}",['abstractions'],"{
  ""Properties"": [""abstractions"", ""rhetorical participants"", ""concept""],
  ""Explanation"": ""The text contains abstractions like 'superdogma', 'Religion of Peace', and 'hierarchy elsewhere'. It also includes a rhetorical participant 'you' and the concept of 'belief'.""
}","['abstractions', 'rhetorical_participants', 'concepts']","['slot_fillers', 'rhetorical_participants']","['rhetorical_participants', 'abstractions']",0,[]
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Subject_choices,"['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']",['humans'],"{
  ""Properties"": [
    ""humans"",
    ""things""
  ],
  ""Explanation"": ""The subject choices in the example text include 'woman' (human) and 'he' (human) as well as 'door' (thing).""
}","['humans', 'things']","{
  ""Properties"": [
    ""humans""
  ],
  ""Explanation"": ""The subject 'woman' refers to a single individual.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text refer to specific individuals ('woman', 'he') and a group ('reporters').""
}",['humans'],"['rhetorical_participants', 'humans']",['humans'],0,[]
219,[1],"While Iran told the U.N. nuclear watchdog agency on Tuesday that it plans only to increase enrichment within limits set by 2015 deal, the announcement came with threats from a top Iranian official that the activities could be quickly expanded.",Subject_choices,"['slot_fillers', 'humans', 'abstractions']","['slot_fillers', 'humans', 'abstractions']",['things'],,[],,[],,[],"['slot_fillers', 'humans', 'abstractions']","['humans', 'abstractions']",0,"['humans', 'abstractions']"
241,[9 2],"After Farrakhan's speech Sunday, CNN anchor Jake Tapper, among a few others, began tweeting out a few quotes from it, and declared that Farrakhan was more dangerous than other ""alt-reich"" leaders because he “has a much larger following and elected officials meet with him openly.”",Subject_choices,['humans'],"['rhetorical_participants', 'humans']",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the example text include proper names such as 'Farrakhan', 'Jake Tapper', and 'elected officials', as well as the group of people referred to as 'alt-reich' leaders.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The text includes proper names such as 'Farrakhan', 'Jake Tapper', and 'alt-reich' leaders, as well as the group 'elected officials'""
}",['humans'],"{
  ""Properties"": [""humans"", ""abstractions""],
  ""Explanation"": ""The text contains references to individuals (Farrakhan, Jake Tapper) as well as abstractions (dangerous, alt-reich leaders)""
}","['humans', 'abstractions']",['humans'],['humans'],1,[]
243,[2 6],Women everywhere should be furious.,Subject_choices,['humans'],['humans'],['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Women' refers to a group of people.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'women' refers to a group of people.""
}",['humans'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'women' is used to address the reader, making them a rhetorical participant in the text.""
}",['rhetorical_participants'],['humans'],['humans'],1,[]
244,[2],"Why not, one could say, since the Church is ready to bless nearly everything on the earth?",Subject_choices,['humans'],"['rhetorical_participants', 'humans']",['humans'],"{
  ""Properties"": [""abstractions"", ""rhetorical participants""],
  ""Explanation"": ""The subject choices 'Church' and 'one' represent abstractions, as they refer to concepts that cannot be pointed to easily. Additionally, the use of 'one' as a rhetorical participant places the emphasis on the reader or a general person rather than a specific individual or group.""
}","['abstractions', 'rhetorical_participants']","``` 
{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'one' indicates a rhetorical participant as the subject.""
}
```",['rhetorical_participants'],"{
  ""Properties"": [""humans"", ""abstractions""],
  ""Explanation"": ""The subject choices in the text include 'one' and 'the Church', which are examples of humans, and 'everything on the earth', which is an example of an abstraction.""
}","['humans', 'abstractions']",['humans'],"['abstractions', 'rhetorical_participants']",-1,[]
245,[2],"I am sure there are many many others, too, who think alike, but whom I do not know.",Subject_choices,['rhetorical_participants'],"['slot_fillers', 'rhetorical_participants']",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'I' refers to the writer, making it a rhetorical participant.""
}",['rhetorical_participants'],"``` 
        ""Properties"": [""rhetorical participants""],
        ""Explanation"": ""The subject 'I' refers to the writer themselves, making it a rhetorical participant.""
```",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'I' and 'whom I do not know' indicates that the subject choices in the text are rhetorical participants, referring to the writer and the reader.""
}",['rhetorical_participants'],['rhetorical_participants'],['rhetorical_participants'],1,[]
247,[13  2],"“But it is extremely dangerous as the head of the Catholic Church — you know, the last appeal — that this is the kind of behavior that is going to be mimicked around the world by bishops, [who will say] ‘Well if the Pope is not going to intervene and impose zero tolerance, why should I?’”",Subject_choices,"['slot_fillers', 'humans']","['slot_fillers', 'rhetorical_participants', 'humans']","['slot_fillers', 'humans']","{
  ""Properties"": [""abstractions"", ""rhetorical participants"", ""slot fillers""],
  ""Explanation"": ""The text contains references to the behavior of the head of the Catholic Church as an abstraction, uses the rhetorical participant 'you', and the slot filler 'it'.""
}","['abstractions', 'rhetorical_participants', 'slot_fillers']","```json
{
  ""Properties"": [""rhetorical participants"", ""slot fillers""],
  ""Explanation"": ""The text uses 'you' as a rhetorical participant and 'it' as a slot filler to make complete senteces.""
}
```","['rhetorical_participants', 'slot_fillers']","{
  ""Properties"": [""abstractions"", ""rhetorical participants"", ""slot fillers""],
  ""Explanation"": ""The subject choices in the text include abstractions like 'dangerous behavior', rhetorical participants such as 'the head of the Catholic Church' and 'the Pope', and slot fillers like 'it'.""
}","['abstractions', 'rhetorical_participants', 'slot_fillers']","['slot_fillers', 'humans']","['abstractions', 'rhetorical_participants', 'slot_fillers']",0,[]
249,[2],"Although the claims are intriguing, it is important to remember that after virtually every terror attack and mass shooting, friends and neighbors express shock that the culprit would be capable of carrying out such horrors, with some outright denying it to be possible.",Subject_choices,"['slot_fillers', 'humans']","['slot_fillers', 'rhetorical_participants', 'humans', 'abstractions']","['humans', 'abstractions']","```{
    ""Properties"": [""abstractions"", ""slot fillers""],
    ""Explanation"": ""The text contains abstractions such as 'claims', 'shock', and 'horrors', as well as the slot filler 'it'.""
}```","['abstractions', 'slot_fillers']","``` {
        ""Properties"": [""abstractions"", ""slot fillers""],
        ""Explanation"": ""The subject choices in the example text include abstractions such as 'claims' and 'it', as well as slot fillers such as 'it'.""
    } 
```","['abstractions', 'slot_fillers']","{
  ""Properties"": [""abstractions"", ""slot fillers""],
  ""Explanation"": ""The text contains abstract concepts such as 'claims' and 'shock', and uses 'it' as a slot filler in 'it is important to remember'.""
}","['abstractions', 'slot_fillers']","['slot_fillers', 'humans']","['abstractions', 'slot_fillers']",0,[]
253,[3 8],Either that or they can go whine to the New York Times some more because the Jewish community won't let them burn crosses on their lawn.,Subject_choices,['humans'],"['rhetorical_participants', 'humans']",['humans'],"{
  ""Properties"": [""rhetorical participants"", ""things""],
  ""Explanation"": ""The text uses 'they' and 'the Jewish community' as rhetorical participants and 'crosses' as a thing.""
}","['rhetorical_participants', 'things']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'they' in 'they can go whine' represents the reader or a general group of people.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions"", ""slot fillers""],
  ""Explanation"": ""The use of 'they', 'them' and 'their' indicates the presence of rhetorical participants. The mention of 'Jewish community' and 'burn crosses on their lawn' are examples of abstractions. The use of 'they' as a dummy subject in 'they can go whine' is an example of a slot filler.""
}","['rhetorical_participants', 'abstractions', 'slot_fillers']",['humans'],"['rhetorical_participants', 'things']",-1,[]
258,[3 7],"The American Medical Association (AMA) should seriously consider changing their names since they are about as anti-American as it comes in their new demands for gun confiscation measures, which include guns and ammunition confiscation, as well as universal gun registration.",Subject_choices,['humans'],"['slot_fillers', 'rhetorical_participants', 'humans']",['humans'],timeout,[],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The text contains references to 'The American Medical Association (AMA)' and 'their names', which are examples of humans as subjects.""
}",['humans'],"``` 
{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the example text include 'The American Medical Association', 'they', and 'universal gun registration', all of which refer to humans or groups of people.""
}
```",['humans'],['humans'],['humans'],1,[]
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Subject_choices,['humans'],['humans'],['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The example text contains references to specific individuals, Obama and Trump, and groups of people, drug dealers and ranchers.""
}",['humans'],"{
  ""Properties"": [""humans"", ""abstractions""],
  ""Explanation"": ""The subject choices in the text include 'Obama', 'drug dealers', 'ranchers', and 'Trump', which are all examples of humans. The text also includes abstractions such as 'pardoned' and 'locked up'.""
}","['humans', 'abstractions']","``` 

{
  ""Properties"": [""humans"", ""abstractions""],
  ""Explanation"": ""The subject choices in the text include 'Obama', 'drug dealers', 'ranchers', and 'Trump', which are all examples of humans. Additionally, the text also includes 'pardoned' and 'locked up', which are abstractions that cannot be pointed to easily.""
}
```","['humans', 'abstractions']",['humans'],"['humans', 'abstractions']",0,[]
