sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res2,gpt_props2,res3,gpt_props3,res1,gpt_props1,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Modifying_phrases,['single_word_modifiers'],"['prepositional_phrases', 'single_word_modifiers', 'multiplying_and_embedding_modifiers']","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The example text contains prepositional phrases like 'in both Italian and English' and 'of the help of the sacraments' which modify the verb and noun, as well as single word modifiers like 'only' and 'certain'.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The text contains prepositional phrases (in both Italian and English, of the sacraments) which modify the verbs 'read' and 'find'. It also contains single word modifiers (only, certain) which modify the verb 'find'.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [
    ""prepositional phrases"",
    ""single word modifiers""
  ],
  ""Explanation"": ""The example text contains prepositional phrases such as 'in both Italian and English' and 'of the help of the sacraments.' It also includes single word modifiers like 'only' and 'certain.'""
}","['prepositional_phrases', 'single_word_modifiers']",['single_word_modifiers'],"['prepositional_phrases', 'single_word_modifiers']",0,[]
73,[0],"Meanwhile, according to a Breitbart report by Allum Bokhari, “By inserting negative search suggestions under the name of a candidate, search engines like Google can shift the opinions of undecided voters by up to 43.4 percent, according to new research by a team at the American Institute for Behavioral Research and Technology and reported exclusively by Breitbart News.”",Modifying_phrases,"['multiplying_and_embedding_modifiers', 'prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [
    ""prepositional phrases"",
    ""single word modifiers"",
    ""multiplying and embedding modifiers""
  ],
  ""Explanation"": ""The text contains prepositional phrases such as 'according to a Breitbart report' and 'by a team at the American Institute for Behavioral Research and Technology'. It also includes single word modifiers like 'new' before 'research' and 'undecided' before 'voters'. Additionally, the text uses multiplying and embedding modifiers by including multiple modifying phrases within a single sentence.""
}","['prepositional_phrases', 'single_word_modifiers', 'multiplying_and_embedding_modifiers']","{
  ""Properties"": [
    ""prepositional phrases"",
    ""single word modifiers""
  ],
  ""Explanation"": ""The example text contains prepositional phrases such as 'according to a Breitbart report' and 'by a team at the American Institute for Behavioral Research and Technology', which modify the verb and adjective. It also includes single word modifiers like 'undecided' and 'new' which are adjectives.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The text includes prepositional phrases such as 'according to' and 'by inserting', as well as single word modifiers like 'negative', 'undecided', and 'new'.""
}","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",1,[]
80,[1],"Also, as this is an unprecedented moment in papal history, perhaps the unprecedented step of recalling Benedict XVI to the Chair of St. Peter should also be considered sooner rather than later, before this crisis gets any more out-of-control than it already is.",Modifying_phrases,['single_word_modifiers'],"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers', 'multiplying_and_embedding_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers"", ""multiplying and embedding modifiers""],
  ""Explanation"": ""The example text contains prepositional phrases that modify the subject, verb, and adjective, single word modifiers such as 'unprecedented', and multiplying and embedding modifiers with multiple modification words and phrases within a single sentence.""
}","['prepositional_phrases', 'single_word_modifiers', 'multiplying_and_embedding_modifiers']","{
  ""Properties"": [
    ""prepositional phrases"",
    ""single word modifiers""
  ],
  ""Explanation"": ""The text contains prepositional phrases that modify the subject, verb, and adjectives, as well as single word modifiers in the form of adjectives and adverbs.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The text contains prepositional phrases such as 'in papal history' and 'of recalling Benedict XVI to the Chair of St. Peter' which modify the subject and verb. It also uses single word modifiers such as 'unprecedented' and 'out-of-control' to modify the noun and adjective.""
}","['prepositional_phrases', 'single_word_modifiers']",['single_word_modifiers'],"['prepositional_phrases', 'single_word_modifiers']",0,[]
83,[1],"A dark, impenetrable and “irreversible” winter of persecution of the faithful by their own shepherds will fall.",Modifying_phrases,['single_word_modifiers'],"['multiplying_and_embedding_modifiers', 'prepositional_phrases']","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""single word modifiers"", ""multiplying and embedding modifiers""],
  ""Explanation"": ""The text contains single word modifiers such as 'dark,' 'impenetrable,' and 'irreversible,' as well as multiplying modifiers with the use of multiple adjectives ('dark' and 'impenetrable') and quotes ('irreversible').""
}","['single_word_modifiers', 'multiplying_and_embedding_modifiers']","{
  ""Properties"": [
    ""single word modifiers"",
    ""multiplying and embedding modifiers""
  ],
  ""Explanation"": ""The use of 'dark' and 'impenetrable' are single word modifiers, and the use of 'persecution of the faithful by their own shepherds' is an example of multiplying and embedding modifiers within the sentence.""
}","['single_word_modifiers', 'multiplying_and_embedding_modifiers']","{
  ""Properties"": [""single word modifiers"", ""multiplying and embedding modifiers""],
  ""Explanation"": ""The text contains single word modifiers like 'dark' and 'irreversible', as well as multiplying and embedding modifiers with the use of multiple adjectives ('dark', 'impenetrable') and the phrase 'of persecution of the faithful by their own shepherds'.""
}","['single_word_modifiers', 'multiplying_and_embedding_modifiers']",['single_word_modifiers'],"['single_word_modifiers', 'multiplying_and_embedding_modifiers']",0,[]
117,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Modifying_phrases,"['multiplying_and_embedding_modifiers', 'prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The example text contains prepositional phrases such as 'from entering the UK' and 'on the grounds he is condoning fascism', and single word modifiers such as 'senior' and 'official'.""
}","['prepositional_phrases', 'single_word_modifiers']",timeout,[],"{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The example text contains prepositional phrases such as 'on the grounds' and single word modifiers such as 'senior' and 'official'.""
}","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",1,[]
118,[1],"In any case, note well: the letter to me from the UK Home Office said that I was banned for saying that “[Islam] is a religion and is a belief system that mandates warfare against unbelievers…”",Modifying_phrases,"['multiplying_and_embedding_modifiers', 'prepositional_phrases']",['prepositional_phrases'],"['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The text contains prepositional phrases such as 'from the UK Home Office' and single word modifiers such as 'well' and 'banned'.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [
    ""prepositional phrases"",
    ""single word modifiers""
  ],
  ""Explanation"": ""The example text includes prepositional phrases such as 'from the UK Home Office' and single word modifiers such as 'well' and 'banned'.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [
    ""prepositional phrases""
  ],
  ""Explanation"": ""The prepositional phrase 'from the UK Home Office' modifies the noun 'letter'. The prepositional phrase 'for saying that' modifies the verb 'banned'.""
}",['prepositional_phrases'],"['multiplying_and_embedding_modifiers', 'prepositional_phrases']","['prepositional_phrases', 'single_word_modifiers']",0,[]
127,[1],"I have seen a veritable chorus of Catholics on social media declaring that if Paul VI is canonised, their loss of faith in the Church as an institution will be complete.",Modifying_phrases,"['multiplying_and_embedding_modifiers', 'prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",[],"{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The example text contains prepositional phrases such as 'of Catholics' and 'in the Church' which modify the nouns, as well as single word modifiers such as 'veritable' and 'complete' which modify the adjectives.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [
    ""prepositional phrases"",
    ""single word modifiers""
  ],
  ""Explanation"": ""The example text contains prepositional phrases such as 'of Catholics', 'in the Church', 'on social media', which modify the nouns and indicate the relationship between different elements in the sentence. It also uses single word modifiers such as 'veritable' and 'complete' to further modify the nouns and verbs in the sentence.""
}","['prepositional_phrases', 'single_word_modifiers']",timeout,[],"['multiplying_and_embedding_modifiers', 'prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",0,[]
143,[9 1 8],"Sagacious gun owners have always known that the ultimate goal of gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al., has always been gun confiscation.",Modifying_phrases,['single_word_modifiers'],"['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [
    ""prepositional phrases"",
    ""single word modifiers"",
    ""multiplying and embedding modifiers""
  ],
  ""Explanation"": ""The example text contains prepositional phrases such as 'of gun control extremists' and 'such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al.' as well as single word modifiers like 'ultimate' and 'always'. It also uses multiplying and embedding modifiers by combining phrases like 'gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al.'""
}","['prepositional_phrases', 'single_word_modifiers', 'multiplying_and_embedding_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers"", ""multiplying and embedding modifiers""],
  ""Explanation"": ""The text contains prepositional phrases modifying the subject 'gun owners' ('of gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al.'), single word modifiers (e.g., 'Sagacious', 'ultimate'), and multiplying and embedding modifiers (e.g., 'gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al.').""
}","['prepositional_phrases', 'single_word_modifiers', 'multiplying_and_embedding_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The example text contains prepositional phrases (such as 'of gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al.') and single word modifiers (such as 'ultimate' and 'always').""
}","['prepositional_phrases', 'single_word_modifiers']",['single_word_modifiers'],"['prepositional_phrases', 'single_word_modifiers', 'multiplying_and_embedding_modifiers']",0,[]
159,[1],This is a very real threat – one that is largely immune to attack from the air.,Modifying_phrases,"['multiplying_and_embedding_modifiers', 'prepositional_phrases', 'single_word_modifiers']",['multiplying_and_embedding_modifiers'],"['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The prepositional phrases 'from the air' modifies the verb 'attack.' The single word modifiers 'very' and 'largely' modifies the adjectives 'real' and 'immune' respectively.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The prepositional phrase 'from the air' modifies the verb 'attack', and the single word modifier 'very' modifies the adjective 'real'.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""single word modifiers"", ""prepositional phrases""],
  ""Explanation"": ""The text includes the single word modifier 'very' and the prepositional phrase 'from the air' which modify the noun 'threat' and the verb 'attack' respectively.""
}","['single_word_modifiers', 'prepositional_phrases']","['multiplying_and_embedding_modifiers', 'prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",0,[]
188,[1],They would be immediate targets should the US and South Korea attack the north.,Modifying_phrases,[],['single_word_modifiers'],['single_word_modifiers'],"{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The prepositional phrase 'should the US and South Korea attack the north' modifies the verb 'be' by specifying the condition under which the targets would be immediate. The adjectives 'immediate' and 'US' are single word modifiers that describe the noun 'targets.'""
}","['prepositional_phrases', 'single_word_modifiers']",timeout,[],"{
  ""Properties"": [
    ""prepositional phrases"",
    ""single word modifiers""
  ],
  ""Explanation"": ""The prepositional phrase 'should the US and South Korea attack the north' modifies the verb 'targets'. The adjective 'immediate' modifies the noun 'targets'.""
}","['prepositional_phrases', 'single_word_modifiers']",['single_word_modifiers'],"['prepositional_phrases', 'single_word_modifiers']",0,[]
194,[9 1],"Think of this, the meekest man alive was sent to the face of the Pharaoh to tell him to obey or else.",Modifying_phrases,"['multiplying_and_embedding_modifiers', 'prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'the meekest' and 'alive' modify the noun 'man', and the adverb 'else' modifies the verb 'obey'""
}",['single_word_modifiers'],"{
    ""Properties"": [""prepositional phrases"", ""single word modifiers""],
    ""Explanation"": ""The prepositional phrase 'of this' modifies the verb 'Think', and the single word modifier 'meekest' modifies the noun 'man'.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The prepositional phrase 'of this' modifies the verb 'Think', and the adjectives 'the meekest' modify the noun 'man.'""
}","['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",0,[]
199,[1],"“When Kavanaugh is on the Supreme Court, undermining our #4thAmendment right against unreasonable searches and seizures, it will be too late for others to join me.”",Modifying_phrases,"['multiplying_and_embedding_modifiers', 'prepositional_phrases', 'single_word_modifiers']",['single_word_modifiers'],"['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The text contains prepositional phrases (e.g. 'on the Supreme Court') that modify the subject and single word modifiers (e.g. 'unreasonable' and 'late') that modify the adjective and verb.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [
    ""prepositional phrases"",
    ""single word modifiers""
  ],
  ""Explanation"": ""The text includes prepositional phrases 'on the Supreme Court' and 'against unreasonable searches and seizures', as well as single word modifiers 'unreasonable' and 'others'.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [
    ""prepositional phrases"",
    ""single word modifiers""
  ],
  ""Explanation"": ""The prepositional phrase 'on the Supreme Court' modifies the verb 'is' and the adjective 'other'. The single word modifier 'unreasonable' modifies the noun 'searches'.""
}","['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",0,[]
202,[1],"A gird failure would almost immediately fling the United States into a state of panic, and it’s always good to be prepared just in case.",Modifying_phrases,"['multiplying_and_embedding_modifiers', 'prepositional_phrases', 'single_word_modifiers']",['multiplying_and_embedding_modifiers'],"['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The prepositional phrases 'into a state of panic' and 'just in case' modify the verbs 'fling' and 'be prepared' respectively. The adverb 'almost' modifies the adverb 'immediately'. The adjective 'good' modifies the subject 'it'."" 
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The prepositional phrase 'into a state of panic' modifies the verb 'fling', and the single word modifiers 'almost' and 'immediately' modify the verb 'fling'.""
}","['prepositional_phrases', 'single_word_modifiers']","{
    ""Properties"": [
        ""prepositional phrases"",
        ""single word modifiers""
    ],
    ""Explanation"": ""The prepositional phrase 'into a state of panic' modifies the verb 'fling', and the single word modifier 'immediately' modifies the verb 'fling'. The single word modifier 'always' modifies the adjective 'good'.""
}","['prepositional_phrases', 'single_word_modifiers']","['multiplying_and_embedding_modifiers', 'prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",0,[]
