sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1,gpt_props1,res2,gpt_props2,res3,gpt_props3,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],"``` 
{
  ""Properties"": [""synonyms""],
  ""Explanation"": ""The use of 'Italian' and 'English' are synonyms for languages, but the choice of words also introduces a slight shift in connotation.""
}
```",['synonyms'],"{
  ""Properties"": [""synonyms""],
  ""Explanation"": ""The use of 'exposition' and 'mention' as synonyms changes the connotation of the sentence.""
}",['synonyms'],"{
  ""Properties"": [""anatanaclasis""],
  ""Explanation"": ""The use of the word 'mention' occurs twice, but with different meanings in each instance.""
}",['anatanaclasis'],[],['synonyms'],-1,[]
73,[0],"Meanwhile, according to a Breitbart report by Allum Bokhari, “By inserting negative search suggestions under the name of a candidate, search engines like Google can shift the opinions of undecided voters by up to 43.4 percent, according to new research by a team at the American Institute for Behavioral Research and Technology and reported exclusively by Breitbart News.”",Figures_of_word_choice,['emphasis'],[],['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'reported exclusively by Breitbart News' emphasizes the source of the information, implying that it may not be widely known or trusted.""
}",['emphasis'],"{
  ""Properties"": [""correctio""],
  ""Explanation"": ""The article uses the phrase 'according to a Breitbart report by Allum Bokhari' which introduces the idea of credibility, but then immediately follows it with the mention of 'reported exclusively by Breitbart News', allowing for alternative connotations and interpretations.""
}",['correctio'],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'genral' appears to be a misspelling of 'general', which could be considered a metaplasm, as it involves changing letters in the word.""
}",['metaplasms'],['emphasis'],['emphasis'],1,[]
80,[1],"Also, as this is an unprecedented moment in papal history, perhaps the unprecedented step of recalling Benedict XVI to the Chair of St. Peter should also be considered sooner rather than later, before this crisis gets any more out-of-control than it already is.",Figures_of_word_choice,['emphasis'],[],['emphasis'],"``` 
{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the word 'unprecedented' multiple times in the passage suggests that the situation is highly unusual and deserves urgent attention, without explicitly stating so.""
}
```",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the word 'unprecedented' twice emphasizes the gravity of the situation and suggests that immediate action should be taken.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the word 'unprecedented' is used to emphasize the gravity of the situation and suggest the need for immediate action.""
}",['emphasis'],['emphasis'],['emphasis'],1,[]
83,[1],"A dark, impenetrable and “irreversible” winter of persecution of the faithful by their own shepherds will fall.",Figures_of_word_choice,['emphasis'],[],['emphasis'],"{
  ""Properties"": [""synonyms""],
  ""Explanation"": ""The use of synonyms like 'dark' and 'impenetrable' emphasizes the severity of the situation.""
}",['synonyms'],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'irreversible' is a metaplasm of 'irreversable' which emphasizes the permanence of the winter of persecution.""
}",['metaplasms'],"{
  ""Properties"": [""synonyms""],
  ""Explanation"": ""The use of synonyms like 'dark' and 'impenetrable' to convey the same idea of an obscure and difficult winter.""
}",['synonyms'],['emphasis'],['synonyms'],-1,[]
117,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Figures_of_word_choice,[],[],[],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'condoning' is a metaplasm of 'condone', emphasizing the deviation from the standard form.""
}",['metaplasms'],"{
  ""Properties"": [
    ""rhetorical conditional"",
    ""emphasis""
  ],
  ""Explanation"": ""The use of the rhetorical conditional 'if/then statement' is present in the phrase 'his presence is not conducive to the public good'. Also, the use of leading words that suggest more than is actually stated contributes to emphasis in the text.""
}","['rhetorical_conditional', 'emphasis']","{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of words like 'urging', 'condoning' and 'not conducive to the public good' suggests more than is actually stated, implying strong disapproval of Donald Trump."" 
}",['emphasis'],[],['metaplasms'],-1,[]
118,[1],"In any case, note well: the letter to me from the UK Home Office said that I was banned for saying that “[Islam] is a religion and is a belief system that mandates warfare against unbelievers…”",Figures_of_word_choice,['emphasis'],['emphasis'],['emphasis'],"```{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'note well' emphasizes the importance of the following statement, suggesting that the speaker is suggesting more than is actually stated.""
}```",['emphasis'],"```json
{
  ""Properties"": [
    ""anatanaclasis"",
    ""emphasis""
  ],
  ""Explanation"": ""The use of 'religion' in two different meanings in the same sentence creates anatanaclasis, and the leading words 'note well' suggest more than is actually stated, thereby providing emphasis.""
}
```","['anatanaclasis', 'emphasis']","{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'note well' suggests that the following information is of particular importance or significance, adding emphasis to the statement about the UK Home Office letter.""
}",['emphasis'],['emphasis'],['emphasis'],1,[]
127,[1],"I have seen a veritable chorus of Catholics on social media declaring that if Paul VI is canonised, their loss of faith in the Church as an institution will be complete.",Figures_of_word_choice,['rhetorical_conditional'],[],['emphasis'],"{
  ""Properties"": [""synonyms""],
  ""Explanation"": ""The use of 'veritable' and 'complete' as synonyms for 'true' and 'finished' creates emphasis and adds nuance to the statement.""
}",['synonyms'],"{
  ""Properties"": [""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The use of 'if...then' in the statement 'if Paul VI is canonised, their loss of faith in the Church as an institution will be complete' is a rhetorical conditional. There is also an emphasis on the loss of faith in the Church as an institution, suggesting a deeper meaning or implication.""
}","['rhetorical_conditional', 'emphasis']","{
  ""Properties"": [""synonyms""],
  ""Explanation"": ""The use of 'veritable chorus' instead of 'many' changes the connotation, emphasizing the intensity of the sentiment expressed by Catholics on social media.""
}",['synonyms'],['rhetorical_conditional'],['synonyms'],-1,[]
143,[9 1 8],"Sagacious gun owners have always known that the ultimate goal of gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al., has always been gun confiscation.",Figures_of_word_choice,['ploce'],[],['emphasis'],"``` 

{
  ""Properties"": [""metaplasms"", ""emphasis""],
  ""Explanation"": ""The use of 'gun owners' instead of 'the wise' emphasizes the intelligence and insight of those who own guns, as well as the speaker's implication that they hold a superior understanding of the issue. The alteration of 'etc.' to 'et al.' is a form of metaplasm, emphasizing the idea that there are many more gun control extremists beyond those specifically mentioned."" 
}
```","['metaplasms', 'emphasis']","{
  ""Properties"": [""agnominatio"", ""emphasis""],
  ""Explanation"": ""The use of the play on words 'gun owners' and 'gun control extremists' emphasizes the speaker's biased view, suggesting that all gun control advocates are extremists. The choice of words also implies a negative connotation towards gun control advocates.""
}","['agnominatio', 'emphasis']","{
  ""Properties"": [""synonyms""],
  ""Explanation"": ""The use of 'gun owners' and 'extremists' as synonyms with different connotations emphasizes the speaker's perspective on gun control.""
}",['synonyms'],['ploce'],"['metaplasms', 'emphasis']",-1,[]
159,[1],This is a very real threat – one that is largely immune to attack from the air.,Figures_of_word_choice,[],[],['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'very real' suggests a greater level of threat than is explicitly stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the words 'very real' suggests a more serious and immediate threat, adding emphasis to the situation.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The word 'largely' suggests that the threat is not completely immune to attack, allowing for deniability and implication.""
}",['emphasis'],[],['emphasis'],-1,[]
188,[1],They would be immediate targets should the US and South Korea attack the north.,Figures_of_word_choice,[],[],['emphasis'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The sentence contains a conditional statement ('should the US and South Korea attack the north') which presents an unlikely or absurd situation for emphasis or argumentation."" 
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The sentence contains a rhetorical conditional by using 'should' to introduce a hypothetical situation that is unlikely to happen.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""synonyms""],
  ""Explanation"": ""The use of 'US' and 'South Korea' as synonyms for their respective countries emphasizes the relationship between the two and the potential conflict with North Korea.""
}",['synonyms'],[],['rhetorical_conditional'],-1,[]
194,[9 1],"Think of this, the meekest man alive was sent to the face of the Pharaoh to tell him to obey or else.",Figures_of_word_choice,[],[],['emphasis'],"{
  ""Properties"": [
    ""synonyms""
  ],
  ""Explanation"": ""The text uses a synonym 'meekest' instead of 'most humble' to convey a specific connotation.""
}",['synonyms'],"```{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the word 'meekest' emphasizes the seeming contradiction of a meek man being sent to deliver a strong message, suggesting more than is actually stated.""
}```",['emphasis'],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'meekest' is a metaplasm of 'meek' with the addition of the suffix '-est', emphasizing the superlative form of the word.""
}",['metaplasms'],[],['synonyms'],-1,[]
199,[1],"“When Kavanaugh is on the Supreme Court, undermining our #4thAmendment right against unreasonable searches and seizures, it will be too late for others to join me.”",Figures_of_word_choice,[],[],['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the hashtag #4thAmendment emphasizes the speaker's concern about the potential infringement of this constitutional right.""
}",['emphasis'],"```json
{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the hashtag #4thAmendment emphasizes the speaker's point about the importance of the 4th Amendment right.""
}
```",['emphasis'],timeout,[],[],['emphasis'],-1,[]
202,[1],"A gird failure would almost immediately fling the United States into a state of panic, and it’s always good to be prepared just in case.",Figures_of_word_choice,[],[],['emphasis'],"```{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'always good to be prepared just in case' suggests a sense of urgency and importance without directly stating it.""
}```",['emphasis'],"```json
{
  ""Properties"": [""correctio""],
  ""Explanation"": ""The speaker deliberately makes a mistake by using 'gird' instead of 'grid', and then immediately corrects it. This allows for the introduction of alternative connotations or interpretations.""
}
```",['correctio'],"{
  ""Properties"": [""synonyms""],
  ""Explanation"": ""The use of 'failure' and 'fling' as synonyms for 'crisis' and 'throw' changes the connotation of the sentence.""
}",['synonyms'],[],['emphasis'],-1,[]
204,[1],"It has become a superdogma in the Catholic Church: if you don’t believe that Islam is a Religion of Peace, you will be ruthlessly harassed and silenced by the U.S. Conference of Catholic Bishops and the hierarchy elsewhere as well.",Figures_of_word_choice,['rhetorical_conditional'],['synonyms'],['emphasis'],"{
  ""Properties"": [""metaplasms"", ""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The use of 'superdogma' instead of 'superdogma' emphasizes the speaker's belief in the extreme nature of the belief being discussed, and the conditional statement 'if you don’t believe that Islam is a Religion of Peace' is a form of rhetorical conditional.""
}","['metaplasms', 'rhetorical_conditional', 'emphasis']","{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'superdogma' is a metaplasm of the word 'superdogma'.""
}",['metaplasms'],"{
  ""Properties"": [
    ""metaplasms"",
    ""emphasis""
  ],
  ""Explanation"": ""The word 'superdogma' is a metaplasm, emphasizing the emphasis on the belief in the Catholic Church. The use of 'ruthlessly' emphasizes the intensity of the actions being described, using innuendo to suggest a more aggressive behavior without directly stating it.""
}","['metaplasms', 'emphasis']",['rhetorical_conditional'],"['metaplasms', 'rhetorical_conditional', 'emphasis']",0,[]
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Figures_of_word_choice,['ploce'],[],['emphasis'],"{
  ""Properties"": [""ploce""],
  ""Explanation"": ""The repetition of 'I should be killed and I should die' qualifies as ploce.""
}",['ploce'],"```json
{
  ""Properties"": [""ploce""],
  ""Explanation"": ""The repetition of 'I should be killed and I should die' is an example of ploce.""
}
```",['ploce'],"{
  ""Properties"": [""ploce""],
  ""Explanation"": ""The repetition of 'I should be killed and I should die' is an example of ploce.""
}",['ploce'],['ploce'],['ploce'],1,[]
219,[1],"While Iran told the U.N. nuclear watchdog agency on Tuesday that it plans only to increase enrichment within limits set by 2015 deal, the announcement came with threats from a top Iranian official that the activities could be quickly expanded.",Figures_of_word_choice,[],[],['emphasis'],"{
  ""Properties"": [""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The use of 'if...then' statement ('that it plans only to increase enrichment...the activities could be quickly expanded') indicates a rhetorical conditional. The mention of 'threats' from a top Iranian official adds emphasis to the potential consequences.""
}","['rhetorical_conditional', 'emphasis']","``` 
{
  ""Properties"": [""synonyms"", ""emphasis""],
  ""Explanation"": ""The use of 'nuclear watchdog agency' instead of 'International Atomic Energy Agency' is a synonym that changes the connotation, suggesting a lack of trust. The emphasis on 'quickly expanded' implies urgency and potential danger.""
}
```","['synonyms', 'emphasis']","{
  ""Properties"": [""synonyms""],
  ""Explanation"": ""The use of 'enrichment' as a synonym for 'development' changes the connotation of the sentence and emphasizes Iran's plans in a different light.""
}",['synonyms'],[],"['rhetorical_conditional', 'emphasis']",-1,[]
241,[9 2],"After Farrakhan's speech Sunday, CNN anchor Jake Tapper, among a few others, began tweeting out a few quotes from it, and declared that Farrakhan was more dangerous than other ""alt-reich"" leaders because he “has a much larger following and elected officials meet with him openly.”",Figures_of_word_choice,[],['agnominatio'],[],"{
  ""Properties"": [""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The use of 'if...then' statement in the description of Farrakhan being more dangerous, and the leading words 'more dangerous' suggest a stronger implication.""
}","['rhetorical_conditional', 'emphasis']","{
  ""Properties"": [""metaplasms"", ""emphasis""],
  ""Explanation"": ""The use of 'alt-reich' for 'alt-right' is an example of metaplasm, and the emphasis on the word 'openly' suggests a deeper meaning.""
}","['metaplasms', 'emphasis']","{
  ""Properties"": [""metaplasms"", ""synonyms"", ""emphasis""],
  ""Explanation"": ""The use of 'alt-reich' as a metaplasm for 'alt-right' emphasizes the deviation from the standard form. The substitution of 'immigrant' with 'illegal alien' is an example of using synonyms to change the connotation. The emphasis on Farrakhan's larger following and open meetings with elected officials implies more than is actually stated.""
}","['metaplasms', 'synonyms', 'emphasis']",[],"['rhetorical_conditional', 'emphasis']",-1,[]
243,[2 6],Women everywhere should be furious.,Figures_of_word_choice,[],[],['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The word 'everywhere' implies that the issue affects women across the world, not just in a specific location, adding emphasis to the anger that women should feel.""
}",['emphasis'],timeout,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The choice of the word 'everywhere' emphasizes the widespread nature of the issue and suggests more than is actually stated.""
}",['emphasis'],[],['emphasis'],-1,[]
244,[2],"Why not, one could say, since the Church is ready to bless nearly everything on the earth?",Figures_of_word_choice,['rhetorical_conditional'],[],['emphasis'],"``` 
{
    ""Properties"": [""anatanaclasis""],
    ""Explanation"": ""The phrase 'one could say' uses anatanaclasis, as the word 'say' is repeated but its meaning is different in each instance""
}
```",['anatanaclasis'],"{
  ""Properties"": [""anatanaclasis"", ""emphasis""],
  ""Explanation"": ""The use of the word 'bless' is repeated but with different meanings, creating an anatanaclasis. It also emphasizes the idea of the Church being willing to bless almost anything, suggesting more than is actually stated.""
}","['anatanaclasis', 'emphasis']","```json
{
  ""Properties"": [""correctio"", ""rhetorical conditional""],
  ""Explanation"": ""The use of 'one could say' introduces an alternative interpretation (correctio) and the rhetorical conditional 'Why not' presents an absurd antecedent.""
}
```","['correctio', 'rhetorical_conditional']",['rhetorical_conditional'],['anatanaclasis'],-1,[]
245,[2],"I am sure there are many many others, too, who think alike, but whom I do not know.",Figures_of_word_choice,['ploce'],[],['ploce'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The repetition of 'many' emphasizes the speaker's certainty and the large number of people who share the same thoughts.""
}",['emphasis'],"{
  ""Properties"": [""correctio"", ""emphasis""],
  ""Explanation"": ""The repetition of 'many' with 'do not know' and the use of 'too' after 'many' indicates a deliberate mistake followed by immediate correction, giving emphasis to the idea that there are many others who think alike.""
}","['correctio', 'emphasis']","{
  ""Properties"": [""ploce""],
  ""Explanation"": ""The repetition of 'many' emphasizes the abundance or extent of others who think alike.""
}",['ploce'],['ploce'],['emphasis'],-1,[]
247,[13  2],"“But it is extremely dangerous as the head of the Catholic Church — you know, the last appeal — that this is the kind of behavior that is going to be mimicked around the world by bishops, [who will say] ‘Well if the Pope is not going to intervene and impose zero tolerance, why should I?’”",Figures_of_word_choice,['emphasis'],[],[],"{
  ""Properties"": [""ploce"", ""emphasis""],
  ""Explanation"": ""The use of the repetition of 'the last appeal' emphasizes the significance of the head of the Catholic Church as the final authority, while also drawing attention to the potential consequences of his actions. This repetition serves to emphasize and underscore the point being made.""
}","['ploce', 'emphasis']","{
  ""Properties"": [""ploce"", ""emphasis""],
  ""Explanation"": ""The repetition of 'you know' and the leading words 'extremely dangerous' and 'you know' suggest more than is actually stated, enhancing the impact of the statement.""
}","['ploce', 'emphasis']","{
  ""Properties"": [
    ""correctio"",
    ""emphasis""
  ],
  ""Explanation"": ""The speaker corrects themselves immediately after saying 'the head of the Catholic Church' to clarify that they mean 'the last appeal', which introduces alternative connotations or dubious interpretations.""
}","['correctio', 'emphasis']",[],"['ploce', 'emphasis']",-1,[]
249,[2],"Although the claims are intriguing, it is important to remember that after virtually every terror attack and mass shooting, friends and neighbors express shock that the culprit would be capable of carrying out such horrors, with some outright denying it to be possible.",Figures_of_word_choice,[],[],['emphasis'],"{
  ""Properties"": [""ploce"", ""emphasis""],
  ""Explanation"": ""The repetition of 'virtually every' and the use of leading words like 'shock' and 'outright denying' suggest more than is actually stated, adding emphasis and allowing for deniability.""
}","['ploce', 'emphasis']","``` 
{
  ""Properties"": [""polyptoton"", ""emphasis""],
  ""Explanation"": ""The use of the phrase 'capable of carrying out such horrors' employs polyptoton by reusing the word 'capable' in a different form. Additionally, the text uses emphasis to suggest that events are not as surprising as they may seem.""
}
```","['polyptoton', 'emphasis']","``` 
{
  ""Properties"": [""synonyms""],
  ""Explanation"": ""The text uses the synonyms 'terror attack' and 'mass shooting' to convey a similar concept with different connotations""
}
```",['synonyms'],[],"['ploce', 'emphasis']",-1,[]
