sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1,gpt_props1,res2,gpt_props2,res3,gpt_props3,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Lexical_and_semantic_fields,['definite/hypothesis'],['definite/hypothesis'],['definite/hypothesis'],"{
  ""Properties"": [""concrete"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains references to physical objects and specific people or things (the Cardinal, Italian, English).""
}","['concrete', 'definite/hypothesis']","{
  ""Properties"": [""definite/hypothesis"", ""abstract""],
  ""Explanation"": ""The text contains specific people and things ('the Cardinal's exposition') and also uses broad categories or relationships ('mention of the help of the sacraments')."" 
}","['definite/hypothesis', 'abstract']","{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text contains specific references to 'the Cardinal's exposition' and mentions of 'the sacraments' which are definite and specific."" 
}",['definite/hypothesis'],['definite/hypothesis'],"['concrete', 'definite/hypothesis']",0,[]
73,[0],"Meanwhile, according to a Breitbart report by Allum Bokhari, “By inserting negative search suggestions under the name of a candidate, search engines like Google can shift the opinions of undecided voters by up to 43.4 percent, according to new research by a team at the American Institute for Behavioral Research and Technology and reported exclusively by Breitbart News.”",Lexical_and_semantic_fields,"['indefinite/thesis', 'definite/hypothesis']",['definite/hypothesis'],"['indefinite/thesis', 'definite/hypothesis']","{
  ""Properties"": [""concrete"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains specific references to a particular report by Allum Bokhari and the American Institute for Behavioral Research and Technology, making it specific and concrete.""
}","['concrete', 'definite/hypothesis']","{
  ""Properties"": [""concrete"", ""definite/hypothesis"", ""prototype""],
  ""Explanation"": ""The text contains specific references to 'Breitbart report by Allum Bokhari', 'search engines like Google', and 'new research by a team at the American Institute for Behavioral Research and Technology', making it definite and concrete. The term 'negative search suggestions' serves as a prototype for the negative impact of search engine manipulation.""
}","['concrete', 'definite/hypothesis', 'prototype']","{
  ""Properties"": [""indefinite/thesis""],
  ""Explanation"": ""The text includes a general statement about 'undecided voters' without specific reference to individuals or a specific candidate.""
}",['indefinite/thesis'],"['indefinite/thesis', 'definite/hypothesis']","['concrete', 'definite/hypothesis']",0,[]
80,[1],"Also, as this is an unprecedented moment in papal history, perhaps the unprecedented step of recalling Benedict XVI to the Chair of St. Peter should also be considered sooner rather than later, before this crisis gets any more out-of-control than it already is.",Lexical_and_semantic_fields,"['concrete', 'prototype']",['definite/hypothesis'],"['abstract', 'definite/hypothesis']","{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific people (Benedict XVI, Chair of St. Peter) and a specific action (recalling).""
}",['definite/hypothesis'],"{
  ""Properties"": [
    ""indefinite/thesis""
  ],
  ""Explanation"": ""The text contains a general statement about a potential action without referring to specific people or time."" 
}",['indefinite/thesis'],"{
    ""Properties"": [""definite/hypothesis""],
    ""Explanation"": ""The text refers to a specific person (Benedict XVI) and a specific place (Chair of St. Peter).""
}",['definite/hypothesis'],"['concrete', 'prototype']",['definite/hypothesis'],-1,[]
83,[1],"A dark, impenetrable and “irreversible” winter of persecution of the faithful by their own shepherds will fall.",Lexical_and_semantic_fields,['indefinite/thesis'],['abstract'],['abstract'],"{
  ""Properties"": [""abstract"", ""concrete""],
  ""Explanation"": ""The text contains both abstract concepts (persecution, faithful) and concrete objects (winter, shepherds).""
}","['abstract', 'concrete']","{
  ""Properties"": [""prototype"", ""abstract"", ""concrete""],
  ""Explanation"": ""The text contains concrete and immediate sense impressions like 'dark, impenetrable' and also abstract broad categories like 'persecution of the faithful'. The word 'winter' can also be seen as a prototype representing a specific season.""
}","['prototype', 'abstract', 'concrete']","{
  ""Properties"": [""prototype"", ""abstract"", ""concrete""],
  ""Explanation"": ""The text uses concrete language to describe physical actions (persecution, fall) and abstract language to describe broad relationships (faithful, shepherds). The word 'winter' functions as a prototype representing a specific type of season and setting the tone for the description."" 
}","['prototype', 'abstract', 'concrete']",['abstract'],"['prototype', 'abstract', 'concrete']",0,[]
117,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Lexical_and_semantic_fields,"['indefinite/thesis', 'definite/hypothesis']","['prototype', 'definite/hypothesis']",['definite/hypothesis'],"{
  ""Properties"": [""concrete"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains specific people and actions (Chris Bryant, May, Donald Trump) and refers to a specific suggestion ('to issue an official ban on Donald Trump from entering the UK').""
}","['concrete', 'definite/hypothesis']","{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text references specific people such as 'Chris Bryant', 'May', and 'Donald Trump'.""
}",['definite/hypothesis'],"{
  ""Properties"": [""concrete"", ""definite""],
  ""Explanation"": ""The text contains specific people (Chris Bryant, May, Donald Trump) and specific actions (urging, issue an official ban).""
}","['concrete', 'indefinite/thesis']","['indefinite/thesis', 'definite/hypothesis']","['concrete', 'definite/hypothesis']",0,[]
118,[1],"In any case, note well: the letter to me from the UK Home Office said that I was banned for saying that “[Islam] is a religion and is a belief system that mandates warfare against unbelievers…”",Lexical_and_semantic_fields,"['indefinite/thesis', 'concrete', 'definite/hypothesis']",['definite/hypothesis'],"['concrete', 'abstract', 'definite/hypothesis']","{
  ""Properties"": [""concrete"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains specific references to physical actions (saying) and a specific governing body (UK Home Office).""
}","['concrete', 'definite/hypothesis']","{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text contains specific references to the UK Home Office and a quote which is specific to Islam, indicating the use of definite/hypothesis lexical and semantic fields.""
}",['definite/hypothesis'],"{
  ""Properties"": [""prototype"", ""concrete"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains examples of specific concepts related to religion and warfare, as well as concrete actions such as being banned from the UK Home Office.""
}","['prototype', 'concrete', 'definite/hypothesis']","['indefinite/thesis', 'concrete', 'definite/hypothesis']","['concrete', 'definite/hypothesis']",0,[]
127,[1],"I have seen a veritable chorus of Catholics on social media declaring that if Paul VI is canonised, their loss of faith in the Church as an institution will be complete.",Lexical_and_semantic_fields,"['concrete', 'definite/hypothesis']","['definite/hypothesis', 'indefinite/thesis']","['concrete', 'definite/hypothesis']","{
  ""Properties"": [""prototype"", ""abstract"", ""definite/thesis""],
  ""Explanation"": ""The text uses the prototype 'Catholics' to represent a group, the abstract concept of 'loss of faith', and the definite reference to specific people with 'Paul VI'.""
}","['prototype', 'abstract', 'indefinite/thesis']","{
  ""Properties"": [""prototype"", ""abstract"", ""definite/hypothesis""],
  ""Explanation"": ""The text uses the prototype of 'Catholics' to represent the group of Catholics expressing their opinions on social media. It also includes abstract concepts such as 'faith in the Church' and 'canonisation', and specific people such as 'Paul VI'.""
}","['prototype', 'abstract', 'definite/hypothesis']","{
  ""Properties"": [""prototype""],
  ""Explanation"": ""The use of 'Catholics' as a representation of a group is an example of the prototype property.""
}",['prototype'],"['concrete', 'definite/hypothesis']","['prototype', 'abstract', 'indefinite/thesis']",-1,[]
143,[9 1 8],"Sagacious gun owners have always known that the ultimate goal of gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al., has always been gun confiscation.",Lexical_and_semantic_fields,"['definite/hypothesis', 'indefinite/thesis']","['prototype', 'definite/hypothesis']","['concrete', 'abstract', 'definite/hypothesis']","{
  ""Properties"": [""prototype"", ""concrete""],
  ""Explanation"": ""The text refers to specific individuals (Chuck Schumer, Nancy Pelosi, Dianne Feinstein) as representatives of the group of gun control extremists. It also includes concrete references to physical objects (gun owners, gun control, gun confiscation).""
}","['prototype', 'concrete']","{
  ""Properties"": [""prototype"", ""concrete"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains specific names (Chuck Schumer, Nancy Pelosi, Dianne Feinstein) and refers to physical objects (gun owners, gun control, gun confiscation), making use of concrete and definite/hypothesis properties. Additionally, the names mentioned can be seen as prototypes for the group of gun control extremists.""
}","['prototype', 'concrete', 'definite/hypothesis']",timeout,[],"['definite/hypothesis', 'indefinite/thesis']","['prototype', 'concrete']",-1,[]
159,[1],This is a very real threat – one that is largely immune to attack from the air.,Lexical_and_semantic_fields,['abstract'],['abstract'],"['concrete', 'abstract']","{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The text refers to physical objects (threat, air) and immediate sense impressions (real).""
}",['concrete'],"{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The example text contains concrete language referring to a physical threat and the action of attacking from the air.""
}",['concrete'],"{
  ""Properties"": [""prototype"", ""concrete""],
  ""Explanation"": ""The use of 'threat' is a prototype for a dangerous situation, and 'attack from the air' is a concrete action.""
}","['prototype', 'concrete']",['abstract'],['concrete'],-1,[]
188,[1],They would be immediate targets should the US and South Korea attack the north.,Lexical_and_semantic_fields,['definite/hypothesis'],"['concrete', 'abstract']","['concrete', 'definite/hypothesis']","{
  ""Properties"": [""concrete"", ""definite/hypothesis""],
  ""Explanation"": ""The text refers to physical actions (attack) and specific entities (US, South Korea, the north).""
}","['concrete', 'definite/hypothesis']","{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The text contains physical objects and actions, such as 'US', 'South Korea', and 'attack'.""
}",['concrete'],"{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The text refers to physical objects/actions such as 'US', 'South Korea', and 'attack', which are concrete and immediate in nature.""
}",['concrete'],['definite/hypothesis'],['concrete'],-1,[]
194,[9 1],"Think of this, the meekest man alive was sent to the face of the Pharaoh to tell him to obey or else.",Lexical_and_semantic_fields,"['prototype', 'definite/hypothesis']",['definite/hypothesis'],['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The example text contains specific reference to 'the meekest man alive' and 'the face of the Pharaoh', indicating the use of definite/hypothesis property.""
}",['definite/hypothesis'],"{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The text contains physical actions (sent to the face of the Pharaoh) and immediate sense impressions (obey or else).""
}",['concrete'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person (the meekest man alive) and a specific place (the face of the Pharaoh), making it definite/hypothesis.""
}",['definite/hypothesis'],['definite/hypothesis'],['definite/hypothesis'],1,[]
199,[1],"“When Kavanaugh is on the Supreme Court, undermining our #4thAmendment right against unreasonable searches and seizures, it will be too late for others to join me.”",Lexical_and_semantic_fields,['definite/hypothesis'],['definite/hypothesis'],['definite/hypothesis'],"{
  ""Properties"": [""prototype"", ""abstract"", ""definite/hypothesis""],
  ""Explanation"": ""The text uses the specific member 'Kavanaugh' as a prototype for a potential group of Supreme Court justices, discusses the broad category of 'our #4thAmendment right' as an abstract concept, and refers to the specific person 'others' in a definite/hypothesis manner.""
}","['prototype', 'abstract', 'definite/hypothesis']","{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, Kavanaugh, and a specific situation, being on the Supreme Court.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The example text includes specific references to 'Kavanaugh' and 'the Supreme Court', making it definite/hypothesis.""
}",['definite/hypothesis'],['definite/hypothesis'],['definite/hypothesis'],1,[]
202,[1],"A gird failure would almost immediately fling the United States into a state of panic, and it’s always good to be prepared just in case.",Lexical_and_semantic_fields,['definite/hypothesis'],['concrete'],"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""prototype"", ""concrete"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains specific references to the United States and the concept of being prepared, indicating the use of concrete and definite language. Additionally, the mention of a 'grid failure' can be seen as a prototype for a catastrophic event.""
}","['prototype', 'concrete', 'definite/hypothesis']","{
  ""Properties"": [""abstract"", ""indefinite/thesis""],
  ""Explanation"": ""The text refers to broad categories such as 'a grid failure' without specific reference to particular people, time, or place.""
}","['abstract', 'indefinite/thesis']","{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The text uses the abstract concept of 'a grid failure' as a stand-in for a specific event, and the abstract concept of 'a state of panic' to represent a broad category of emotional response.""
}","['prototype', 'abstract']",['definite/hypothesis'],"['prototype', 'concrete', 'definite/hypothesis']",0,[]
204,[1],"It has become a superdogma in the Catholic Church: if you don’t believe that Islam is a Religion of Peace, you will be ruthlessly harassed and silenced by the U.S. Conference of Catholic Bishops and the hierarchy elsewhere as well.",Lexical_and_semantic_fields,"['concrete', 'definite/hypothesis']","['concrete', 'definite/hypothesis']","['concrete', 'abstract', 'definite/hypothesis']","{
  ""Properties"": [""abstract"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains abstract concepts like 'superdogma' and 'Religion of Peace', and specific people/groups such as 'the U.S. Conference of Catholic Bishops and the hierarchy elsewhere'.""
}","['abstract', 'definite/hypothesis']","``` 
        ""Properties"": [""abstract"", ""definite/hypothesis""],
        ""Explanation"": ""The text contains broad categories or relationships (Islam as a Religion of Peace) and specific people (U.S. Conference of Catholic Bishops)."" 
```","['abstract', 'definite/hypothesis']","{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses abstract categories or relationships, such as 'superdogma' and 'Religion of Peace'.""
}",['abstract'],"['concrete', 'definite/hypothesis']","['abstract', 'definite/hypothesis']",0,[]
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Lexical_and_semantic_fields,['indefinite/thesis'],['definite/hypothesis'],"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""prototype"", ""concrete""],
  ""Explanation"": ""The text uses the specific example of 'woman screaming' as a prototype for a group and references concrete actions and immediate sense impressions.""
}","['prototype', 'concrete']","{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The example text contains specific people (the woman, reporters) and specific actions (screaming, telling) so it falls under the category of definite/hypothesis lexical and semantic field.""
}",['definite/hypothesis'],"{
  ""Properties"": [""prototype"", ""abstract"", ""definite/hypothesis""],
  ""Explanation"": ""The text includes specific people (one woman) and the definite actions 'screaming through my door' and 'told reporters', as well as broader categories like 'should be killed' and 'should die'.""
}","['prototype', 'abstract', 'definite/hypothesis']",['indefinite/thesis'],"['prototype', 'concrete']",-1,[]
219,[1],"While Iran told the U.N. nuclear watchdog agency on Tuesday that it plans only to increase enrichment within limits set by 2015 deal, the announcement came with threats from a top Iranian official that the activities could be quickly expanded.",Lexical_and_semantic_fields,"['indefinite/thesis', 'abstract', 'definite/hypothesis']","['abstract', 'definite/hypothesis']",['concrete'],,[],,[],,[],"['indefinite/thesis', 'abstract', 'definite/hypothesis']","['concrete', 'definite/hypothesis']",0,"['concrete', 'definite/hypothesis']"
241,[9 2],"After Farrakhan's speech Sunday, CNN anchor Jake Tapper, among a few others, began tweeting out a few quotes from it, and declared that Farrakhan was more dangerous than other ""alt-reich"" leaders because he “has a much larger following and elected officials meet with him openly.”",Lexical_and_semantic_fields,"['indefinite/thesis', 'definite/hypothesis']","['abstract', 'definite/hypothesis']","['concrete', 'definite/hypothesis']","{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text includes specific people and things such as Farrakhan, CNN anchor Jake Tapper, and the 'alt-reich' leaders.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text references specific individuals such as Farrakhan, Jake Tapper, and 'alt-reich' leaders, indicating a definite and specific nature.""
}",['definite/hypothesis'],"{
  ""Properties"": [""abstract"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains broad categories and relationships, such as 'alt-reich' leaders and elected officials, as well as specific people like Farrakhan and Jake Tapper.""
}","['abstract', 'definite/hypothesis']","['indefinite/thesis', 'definite/hypothesis']",['definite/hypothesis'],0,[]
243,[2 6],Women everywhere should be furious.,Lexical_and_semantic_fields,['indefinite/thesis'],['indefinite/thesis'],"['abstract', 'indefinite/thesis']","{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The word 'women' represents a specific member of the group and is also a broad category or relationship.""
}","['prototype', 'abstract']","{
  ""Properties"": [""prototype""],
  ""Explanation"": ""The word 'Women' serves as a prototype for the group of women everywhere.""
}",['prototype'],"{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of 'women everywhere' represents a prototype of women, while the concept of 'everywhere' creates an abstract category.""
}","['prototype', 'abstract']",['indefinite/thesis'],"['prototype', 'abstract']",-1,[]
244,[2],"Why not, one could say, since the Church is ready to bless nearly everything on the earth?",Lexical_and_semantic_fields,['indefinite/thesis'],"['definite/hypothesis', 'indefinite/thesis']","['abstract', 'indefinite/thesis']","{
    ""Properties"": [""prototype"", ""abstract"", ""indefinite/thesis""],
    ""Explanation"": ""The text contains the abstract concept of 'Church' and the indefinite/thesis question 'Why not, one could say'. The word 'everything' also represents a broad category.""
}","['prototype', 'abstract', 'indefinite/thesis']","{
  ""Properties"": [""indefinite/thesis""],
  ""Explanation"": ""The use of 'one could say' and the general question 'since the Church is ready to bless nearly everything on the earth' indicates a general, indefinite thesis rather than a specific, definite hypothesis.""
}",['indefinite/thesis'],"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses broad categories and relationships, such as 'the Church' and 'nearly everything on the earth', without specific reference to individual people or things.""
}",['abstract'],['indefinite/thesis'],"['prototype', 'abstract', 'indefinite/thesis']",0,[]
245,[2],"I am sure there are many many others, too, who think alike, but whom I do not know.",Lexical_and_semantic_fields,['indefinite/thesis'],['indefinite/thesis'],"['indefinite/thesis', 'definite/hypothesis']",timeout,[],timeout,[],"{
  ""Properties"": [""abstract"", ""indefinite/thesis"", ""definite/hypothesis""],
  ""Explanation"": ""The text refers to broad categories ('many others'), does not specify specific persons ('whom I do not know'), and also includes a specific person ('I do not know').""
}","['abstract', 'indefinite/thesis', 'definite/hypothesis']",['indefinite/thesis'],"['abstract', 'indefinite/thesis', 'definite/hypothesis']",0,[]
