sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1,gpt_props1,res2,gpt_props2,res3,gpt_props3,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Predication,"['stative', 'active']",['active'],['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('have read', 'find mention') and multiple verbs ('have read', 'find mention') about one subject (I).""
}","['active', 'compound']","{
  ""Properties"": [
    ""active""
  ],
  ""Explanation"": ""The example text contains active verbs such as 'have read' and 'find mention'.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('have read', 'find mention') and a compound structure with multiple verbs ('have read', 'find mention') about one subject.""
}","['active', 'compound']",['active'],"['active', 'compound']",0,[]
73,[0],"Meanwhile, according to a Breitbart report by Allum Bokhari, “By inserting negative search suggestions under the name of a candidate, search engines like Google can shift the opinions of undecided voters by up to 43.4 percent, according to new research by a team at the American Institute for Behavioral Research and Technology and reported exclusively by Breitbart News.”",Predication,['active'],"['stative', 'active']",['active'],"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains active verbs such as 'according to' and 'reported', as well as the stative verb 'can shift'.""
}","['active', 'stative']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'inserting', 'shift', and 'reported'.""
}",['active'],timeout,[],['active'],"['active', 'stative']",0,[]
80,[1],"Also, as this is an unprecedented moment in papal history, perhaps the unprecedented step of recalling Benedict XVI to the Chair of St. Peter should also be considered sooner rather than later, before this crisis gets any more out-of-control than it already is.",Predication,"['stative', 'active']",['stative'],"['stative', 'active']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs ('is', 'should be considered', 'gets') and compound verbs ('should be considered', 'gets out-of-control').""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The example text contains active verbs such as 'is', 'should be', 'gets', and 'is'.""
}",['active'],timeout,[],"['stative', 'active']","['active', 'compound']",0,[]
83,[1],"A dark, impenetrable and “irreversible” winter of persecution of the faithful by their own shepherds will fall.",Predication,['active'],['active'],['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'will fall' describing the action taken by the subject 'a dark, impenetrable and 'irreversible' winter of persecution of the faithful by their own shepherds'.""
}",['active'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The compound property is present because the sentence contains multiple verbs ('will fall') about one subject ('winter of persecution').""
}",['compound'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs 'will fall' and 'persecution...by their own shepherds', as well as a compound verb 'will fall'.""
}","['active', 'compound']",['active'],['active'],1,[]
117,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Predication,"['stative', 'compound', 'active']",['active'],"['stative', 'active']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs such as 'has written', 'urging', 'issue', and 'has said', as well as compound verbs like 'has written' and 'is condoning'.""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs 'has written', 'urging', and 'has said', as well as compound verbs 'is condoning' and 'is not conducive'.""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs and compounds verbs about the same subject, such as 'has written', 'urging' and 'has said'.""
}","['active', 'compound']","['stative', 'compound', 'active']","['active', 'compound']",0,[]
118,[1],"In any case, note well: the letter to me from the UK Home Office said that I was banned for saying that “[Islam] is a religion and is a belief system that mandates warfare against unbelievers…”",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The example text contains active verbs such as 'said', 'saying', and 'mandates'.""
}",['active'],timeout,[],"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains both active verbs (note, said, mandates) and stative verbs (is, is).""
}","['active', 'stative']","['stative', 'active']",['active'],0,[]
127,[1],"I have seen a veritable chorus of Catholics on social media declaring that if Paul VI is canonised, their loss of faith in the Church as an institution will be complete.",Predication,"['stative', 'active']","['stative', 'active']",[],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The example text contains active verbs such as 'declaring' and 'is'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The example text contains active verbs such as 'have seen' and 'declaring'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains the active verb 'declaring'""
}",['active'],"['stative', 'active']",['active'],0,[]
143,[9 1 8],"Sagacious gun owners have always known that the ultimate goal of gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al., has always been gun confiscation.",Predication,"['stative', 'active']","['stative', 'active']",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs (have known) and compound verbs (has always been).""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text includes active verbs (have always known, has always been) and compound verbs (such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein)""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs like 'have always known' and the compound verbs 'such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al., has always been'.""
}","['active', 'compound']","['stative', 'active']","['active', 'compound']",0,[]
159,[1],This is a very real threat – one that is largely immune to attack from the air.,Predication,['stative'],['active'],['stative'],"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text uses the active verb 'is' and the stative verb 'threat', indicating action and a state of being, respectively.""
}","['active', 'stative']","{
  ""Properties"": [""stative""],
  ""Explanation"": ""The use of 'is' in 'one that is largely immune' is a stative verb indicating a state of being.""
}",['stative'],timeout,[],['stative'],"['active', 'stative']",0,[]
188,[1],They would be immediate targets should the US and South Korea attack the north.,Predication,"['stative', 'active']","['stative', 'active']",['stative'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs 'attack' and 'would be', indicating action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains the active verb 'attack'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The verb 'attack' is active and indicates action being performed by the subject 'the US and South Korea'.""
}",['active'],"['stative', 'active']",['active'],0,[]
194,[9 1],"Think of this, the meekest man alive was sent to the face of the Pharaoh to tell him to obey or else.",Predication,['active'],"['stative', 'active']",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The verb 'was sent' is active and there are multiple verbs 'was sent' and 'to tell' about one subject 'the meekest man alive'.""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The example text contains active verbs such as 'Think' and 'was sent.' These verbs indicate action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs 'was sent' and 'to tell' as well as a compound verb 'to obey or else'.""
}","['active', 'compound']",['active'],"['active', 'compound']",0,[]
199,[1],"“When Kavanaugh is on the Supreme Court, undermining our #4thAmendment right against unreasonable searches and seizures, it will be too late for others to join me.”",Predication,"['stative', 'active']",['stative'],['active'],"{
  ""Properties"": [
    ""active"",
    ""stative""
  ],
  ""Explanation"": ""The sentence contains the active verb 'is' and the stative verb 'undermining'""
}","['active', 'stative']","{
  ""Properties"": [
    ""stative""
  ],
  ""Explanation"": ""The example text uses a stative verb 'is' to describe the state of Kavanaugh being on the Supreme Court.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The verb 'is' in 'Kavanaugh is on the Supreme Court' is a stative verb, indicating a state of being.""
}",['stative'],"['stative', 'active']",['stative'],0,[]
202,[1],"A gird failure would almost immediately fling the United States into a state of panic, and it’s always good to be prepared just in case.",Predication,['stative'],"['stative', 'active']","['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The example text contains active verbs such as 'gird failure', 'fling', and 'be prepared.'""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs like 'fling' and 'be prepared' and also has a compound verb 'would...fling'.""
}","['active', 'compound']","``` 
{
  ""Properties"": [""compound""],
  ""Explanation"": ""The compound property is used because the sentence contains multiple verbs ('fling', 'be') about one subject ('gird failure').""
}
```",['compound'],"['stative', 'active']",['active'],0,[]
204,[1],"It has become a superdogma in the Catholic Church: if you don’t believe that Islam is a Religion of Peace, you will be ruthlessly harassed and silenced by the U.S. Conference of Catholic Bishops and the hierarchy elsewhere as well.",Predication,"['stative', 'compound', 'active']","['stative', 'active']","['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The example text uses active verbs such as 'has become', 'believe', 'will be harassed', and 'silenced'""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The example text contains active verbs (has become, believe, will be harassed, silenced) and compound verbs (believe, will be harassed).""
}","['active', 'compound']","{
  ""Properties"": [""compound""],
  ""Explanation"": ""The example contains the compound property because it has multiple verbs 'believe', 'will be harassed', and 'silenced' about one subject 'you'.""
}",['compound'],"['stative', 'active']",['active'],0,[]
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Predication,"['stative', 'active']","['stative', 'compound', 'active']","['stative', 'active']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs 'screaming' and 'told' and has a compound structure with multiple verbs 'should be killed' and 'should die' about one subject.""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains an active verb 'screaming' and a compound verb 'should be killed and I should die'""
}","['active', 'compound']","{
  ""Properties"": [
    ""active"",
    ""compound""
  ],
  ""Explanation"": ""The text contains active verbs such as 'screaming' and 'told' and also has multiple verbs 'should be killed' and 'should die' about the same subject.""
}","['active', 'compound']","['stative', 'active']","['active', 'compound']",0,[]
219,[1],"While Iran told the U.N. nuclear watchdog agency on Tuesday that it plans only to increase enrichment within limits set by 2015 deal, the announcement came with threats from a top Iranian official that the activities could be quickly expanded.",Predication,"['stative', 'active']",['active'],['active'],,[],,[],,[],['active'],['compound'],-1,['compound']
241,[9 2],"After Farrakhan's speech Sunday, CNN anchor Jake Tapper, among a few others, began tweeting out a few quotes from it, and declared that Farrakhan was more dangerous than other ""alt-reich"" leaders because he “has a much larger following and elected officials meet with him openly.”",Predication,"['stative', 'compound', 'active']","['stative', 'active']","['stative', 'active']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs such as 'began tweeting' and 'elected officials meet', as well as a compound verb 'declared that Farrakhan was more dangerous'.""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""stative"", ""compound""],
  ""Explanation"": ""The text contains active verbs (began tweeting, meet), stative verb (is), and compound verbs (began tweeting, meet).""
}","['active', 'stative', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs such as 'began tweeting' and also has a compound structure with 'met with him openly'.""
}","['active', 'compound']","['stative', 'active']","['active', 'compound']",0,[]
243,[2 6],Women everywhere should be furious.,Predication,['stative'],['stative'],['stative'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The verb 'should be' is in the active voice, indicating action performed by the subject 'Women'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains the active verb 'should be furious.'""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The verb 'should be' is in the active voice, indicating an action performed by the subject 'Women'.""
}",['active'],['stative'],['active'],-1,[]
244,[2],"Why not, one could say, since the Church is ready to bless nearly everything on the earth?",Predication,['stative'],"['stative', 'active']",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains the active verb 'is ready' describing the action of the Church."" 
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains the active verb 'is ready' indicating an action performed by the subject 'the Church'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'is ready' which expresses action.""
}",['active'],['stative'],['active'],-1,[]
245,[2],"I am sure there are many many others, too, who think alike, but whom I do not know.",Predication,"['stative', 'active']",['stative'],"['stative', 'active']","{
  ""Properties"": [""stative""],
  ""Explanation"": ""The verb 'am' is a stative verb indicating a state of being.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The stative verb 'am' is used in the sentence 'I am sure'.""
}",['stative'],"{
    ""Properties"": [""stative"", ""compound""],
    ""Explanation"": ""The sentence contains the stative verb 'am' and the compound verbs 'are' and 'think'.""
}","['stative', 'compound']","['stative', 'active']",['stative'],0,[]
247,[13  2],"“But it is extremely dangerous as the head of the Catholic Church — you know, the last appeal — that this is the kind of behavior that is going to be mimicked around the world by bishops, [who will say] ‘Well if the Pope is not going to intervene and impose zero tolerance, why should I?’”",Predication,['stative'],"['stative', 'compound', 'active']","['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The example text contains active verbs such as 'is', 'going to be mimicked', and 'is not going to intervene'.""
}",['active'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The text contains a compound verb 'is going to be mimicked'."" 
}",['compound'],"{
    ""Properties"": [""compound""],
    ""Explanation"": ""The example contains compound verbs 'is going to be mimicked' and 'is not going to intervene and impose'""
}",['compound'],['stative'],['compound'],-1,[]
249,[2],"Although the claims are intriguing, it is important to remember that after virtually every terror attack and mass shooting, friends and neighbors express shock that the culprit would be capable of carrying out such horrors, with some outright denying it to be possible.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs (are intriguing, express, denying) and compound verbs (would be capable of carrying out, denying it to be possible).""
}","['active', 'compound']","{
  ""Properties"": [
    ""active"",
    ""stative"",
    ""compound""
  ],
  ""Explanation"": ""The text contains active verbs like 'are intriguing', stative verbs like 'is important', and compound verbs like 'express shock...would be capable' and 'outright denying it to be possible'.""
}","['active', 'stative', 'compound']","{
  ""Properties"": [
    ""active"",
    ""stative""
  ],
  ""Explanation"": ""The text contains active verbs (are, express, denying) and stative verbs (are, important, remember).""
}","['active', 'stative']","['stative', 'active']","['active', 'compound']",0,[]
253,[3 8],Either that or they can go whine to the New York Times some more because the Jewish community won't let them burn crosses on their lawn.,Predication,['active'],['active'],['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs 'can go' and 'won't let' which are about the same subject, making it a compound predication.""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The use of 'can go' and 'won't let' are active verbs. The compound structure is present with 'can go whine' and 'let them burn'.""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'can go' and 'won't let'.""
}",['active'],['active'],"['active', 'compound']",0,[]
258,[3 7],"The American Medical Association (AMA) should seriously consider changing their names since they are about as anti-American as it comes in their new demands for gun confiscation measures, which include guns and ammunition confiscation, as well as universal gun registration.",Predication,['active'],"['stative', 'active']",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The example text contains active verbs such as 'should consider', 'changing', 'are', and 'include'. These verbs indicate action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs ('consider,' 'changing,' 'comes,' 'include,' 'confiscation') and compound verbs ('should consider,' 'are about')."" 
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text uses active verbs to express actions (e.g. 'should consider', 'are', 'comes', 'include') and also contains compound verbs (e.g. 'consider changing', 'are about', 'comes in', 'include').""
}","['active', 'compound']",['active'],"['active', 'compound']",0,[]
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Predication,['active'],['active'],['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The example text contains active verbs (pardoned, locked up) and has compound predicates with multiple verbs (pardons, locks up) about one subject.""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs (pardoned, locked up) and also has multiple verbs about one subject (pardons, locks up).""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The example text contains active verbs (pardoned, locked up) and compound predicates (pardoned ranchers and locks up drug dealers).""
}","['active', 'compound']",['active'],"['active', 'compound']",0,[]
265,[3],"No Catholic, whether or not he consults a priest, can declare for himself that his marriage in the Church was invalid, especially when—indeed because—he lacks canonical proof of invalidity.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains active verbs like 'consults', 'declare', and 'lacks' as well as stative verb 'is'.""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs (declare, consults, lacks) and compound predicates (can declare, lacks canonical proof).""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The text contains active verbs such as 'consults', and a stative verb 'is' in 'whether or not he consults a priest' and 'he lacks canonical proof of invalidity.'""
}","['active', 'stative']","['stative', 'active']","['active', 'stative']",0,[]
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Predication,['stative'],"['stative', 'active']","['stative', 'active']",,[],,[],,[],"['stative', 'active']","['stative', 'active']",1,"['stative', 'active']"
275,[3],"You believe any woman who goes against a Republican and you don't believe any woman who goes against a Democrat.""",Predication,['active'],"['stative', 'active']",['active'],,[],,[],,[],['active'],['active'],1,['active']
282,[3 9],"And if Trumpism is not the future of the GOP, it is hard to see what a promising GOP agenda might look like.",Predication,['stative'],['stative'],['stative'],,[],,[],,[],['stative'],"['stative', 'active']",0,"['stative', 'active']"
296,[3],"There is only one Magisterium, he said, and bishops' conferences can only decide about pastoral questions.",Predication,['stative'],"['stative', 'active']",['stative'],,[],,[],,[],['stative'],"['stative', 'compound', 'active']",0,"['stative', 'compound', 'active']"
300,[3],"You do not like to beat around the bush, and neither do we, so allow us to say frankly that we do not understand your teaching about Islam, as we read in paragraphs 252 and 253 of Evangelii Gaudium, because it does not account for the fact that Islam came AFTER Christ, and so is, and can only be, an Antichrist (see 1 Jn 2.22), and one of the most dangerous because it presents itself as the fulfillment of Revelation (of which Jesus would have been only a prophet).",Predication,"['stative', 'active']","['stative', 'compound', 'active']",['active'],,[],,[],,[],"['stative', 'active']","['stative', 'compound', 'active']",0,"['stative', 'compound', 'active']"
307,[3],"Either you stand with BDS, Hamas, blood libels and those who want to destroy Israel or with Jews.",Predication,"['stative', 'active']",['active'],['active'],,[],,[],,[],['active'],['active'],1,['active']
311,[3],"The Vatican presents a choice: the world, or Christ.",Predication,['active'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active']
313,[3],"“The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.”",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",,[],,[],,[],"['stative', 'active']","['stative', 'active']",1,"['stative', 'active']"
319,[3],It’s not coming back.,Predication,['active'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active']
320,[ 3 16],There will be no turning back.,Predication,['stative'],['stative'],['stative'],,[],,[],,[],['stative'],['stative'],1,['stative']
325,[3],A caller to the Michael Savage radio show who says he was neighbors with Las Vegas gunman Stephen Paddock asserts that Paddock could not have carried out the massacre and that it was actually a “set-up”.,Predication,"['stative', 'compound', 'active']","['stative', 'active']",['active'],,[],,[],,[],"['stative', 'compound', 'active']",['active'],0,['active']
349,[4],"Recently, a video clip of anti-Semitic pastor Steve Anderson – making the claim that Jews have experienced such abuse because they have somehow been cursed – wound up on the personal Facebook page of South Florida Muslim leader Sofian Zakkout.",Predication,['active'],"['stative', 'active']",['active'],,[],,[],,[],['active'],"['compound', 'active']",0,"['compound', 'active']"
363,[4 9],Murdering infidels thus doesn’t contradict the spirit of Ramadan; it embodies it.,Predication,['active'],['active'],['active'],,[],,[],,[],['active'],['active'],1,['active']
365,[6 4],"""What you want to do is destroy this guy's life, hold this seat open, and hope you win in 2020,"" Graham blasted Democrat Senators on the committee.",Predication,"['compound', 'active']","['stative', 'compound', 'active']",['active'],,[],,[],,[],"['compound', 'active']","['compound', 'active']",1,"['compound', 'active']"
369,[4 3],"To bless always means that something shall flourish, because only then when there is a blessing upon a cause or a project, will something good come out of it.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",,[],,[],,[],"['stative', 'active']","['stative', 'active']",1,"['stative', 'active']"
370,[4],"If one considers and weighs this matter, one knows: one may not bless a union of two homosexual men or of lesbian women.",Predication,"['compound', 'active']","['stative', 'active']",['active'],,[],,[],,[],"['compound', 'active']","['compound', 'active']",1,"['compound', 'active']"
