sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1,gpt_props1,res2,gpt_props2,res3,gpt_props3,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority
241,[9 2],"After Farrakhan's speech Sunday, CNN anchor Jake Tapper, among a few others, began tweeting out a few quotes from it, and declared that Farrakhan was more dangerous than other ""alt-reich"" leaders because he “has a much larger following and elected officials meet with him openly.”",Phrases_built_on_verbs,[],[],['participal_phrases'],"``` 

{
    ""Properties"": [""participal phrases"", ""infinitive phrases""],
    ""Explanation"": ""The example text contains a participial phrase 'begin tweeting out a few quotes' and an infinitive phrase 'elected officials meet with him openly.'""
}
```","['participal_phrases', 'inifinitive_phrases']","``` 
{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'having a much larger following' is an example of a participal phrase as it uses the present participle 'having' to describe an action.""
}
```",['participal_phrases'],"{
  ""Properties"": [""participial phrases""],
  ""Explanation"": ""The example text contains participial phrases such as 'tweeing out' and 'elected officials meet with him openly'. These phrases are formed by a verb and functioning as an adjective, providing additional information about the subject or object in the sentence.""
}",['participal_phrases'],[],['participal_phrases'],-1,[]
243,[2 6],Women everywhere should be furious.,Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any participal or infinitive phrases built on verbs.""
}",[],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to be furious' functions as an adverbial, telling us why women should be furious.""
}",['inifinitive_phrases'],"{
    ""Properties"": [""participal phrases""],
    ""Explanation"": ""The phrase 'should be furious' is a participal phrase where 'be furious' functions as an adjective phrase headed by the participle 'furious'.""
}",['participal_phrases'],[],['inifinitive_phrases'],-1,[]
244,[2],"Why not, one could say, since the Church is ready to bless nearly everything on the earth?",Phrases_built_on_verbs,[],['inifinitive_phrases'],[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being ready to bless nearly everything on the earth' is a participal phrase modifying the subject 'the Church'.""
}",['participal_phrases'],"{
  ""Properties"": [
    ""participal phrases""
  ],
  ""Explanation"": ""The participal phrase 'ready to bless nearly everything on the earth' modifies the noun 'Church'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'ready to bless nearly everything' is a participal phrase modifying the noun 'Church'.""
}",['participal_phrases'],[],['participal_phrases'],-1,[]
245,[2],"I am sure there are many many others, too, who think alike, but whom I do not know.",Phrases_built_on_verbs,[],[],[],"```json
{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participal phrase 'who think alike' modifies the pronoun 'others'.""
}
```",['participal_phrases'],"{
    ""Properties"": [
        ""participal phrases""
    ],
    ""Explanation"": ""The participal phrase 'who think alike' is used in the example text.""
}",['participal_phrases'],timeout,[],[],['participal_phrases'],-1,[]
247,[13  2],"“But it is extremely dangerous as the head of the Catholic Church — you know, the last appeal — that this is the kind of behavior that is going to be mimicked around the world by bishops, [who will say] ‘Well if the Pope is not going to intervene and impose zero tolerance, why should I?’”",Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'going to be mimicked' is a participial phrase modifying the noun 'behavior'. It describes the kind of behavior being referred to.""
}",['participal_phrases'],"``` 
{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The use of 'going to be mimicked' is a participal phrase that expresses the future action of bishops mimicking the behavior of the head of the Catholic Church.""
}
```",['participal_phrases'],"{
  ""Properties"": [""participial phrases""],
  ""Explanation"": ""The phrase 'going to be mimicked' is a participial phrase modifying the noun 'behavior'.""
}",['participal_phrases'],[],['participal_phrases'],-1,[]
249,[2],"Although the claims are intriguing, it is important to remember that after virtually every terror attack and mass shooting, friends and neighbors express shock that the culprit would be capable of carrying out such horrors, with some outright denying it to be possible.",Phrases_built_on_verbs,[],"['inifinitive_phrases', 'participal_phrases']",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participal phrase 'carrying out such horrors'.""
}",['participal_phrases'],"```json
{
  ""Properties"": [""participal phrases"", ""infinitive phrases""],
  ""Explanation"": ""The example text contains participal phrases ('having boiled the water') and infinitive phrases ('to remember', 'to be capable', 'to carrying out').""
}
```","['participal_phrases', 'inifinitive_phrases']","{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains participal phrases such as 'carrying out such horrors' and 'outright denying it to be possible'. These phrases describe actions and contribute to the overall meaning of the sentence.""
}",['participal_phrases'],[],['participal_phrases'],-1,[]
253,[3 8],Either that or they can go whine to the New York Times some more because the Jewish community won't let them burn crosses on their lawn.,Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participal phrase 'burn crosses on their lawn' modifies the pronoun 'them' and acts as an adjective describing the action that the Jewish community won't let them do.""
}",['participal_phrases'],"```json
{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'let them burn crosses on their lawn' is a participle phrase ('burn crosses') modifying the noun 'them'.""
}
```",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'they can go whine' is a participal phrase, expressing the action of 'whine' as an adjective phrase.""
}",['participal_phrases'],[],['participal_phrases'],-1,[]
258,[3 7],"The American Medical Association (AMA) should seriously consider changing their names since they are about as anti-American as it comes in their new demands for gun confiscation measures, which include guns and ammunition confiscation, as well as universal gun registration.",Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [
    ""participial phrases""
  ],
  ""Explanation"": ""The participial phrase 'including guns and ammunition confiscation, as well as universal gun registration' is used to modify the noun 'demands'.""
}",['participal_phrases'],"```json
{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participal phrase 'including guns and ammunition confiscation' modifies the noun 'demands' and provides more detail about the types of demands being made.""
}
```",['participal_phrases'],"```json
{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participial phrase 'including guns and ammunition confiscation' modifies 'demands' and serves as an adjective to provide more information about the nature of the demands.""
}
```",['participal_phrases'],[],['participal_phrases'],-1,[]
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [
    ""participal phrases"",
    ""inifinitive phrases""
  ],
  ""Explanation"": ""The example text includes participal phrases 'pardoned drug dealers' and 'locked up ranchers' and infinitive phrases 'to send a letter.'""
}","['participal_phrases', 'inifinitive_phrases']","``` 
{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participial phrase 'pardoned drug dealers and locked up ranchers'""
}
```",['participal_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to send a letter' is used to explain the action of 'requires' in the sentence."" 
}",['inifinitive_phrases'],[],"['participal_phrases', 'inifinitive_phrases']",-1,[]
265,[3],"No Catholic, whether or not he consults a priest, can declare for himself that his marriage in the Church was invalid, especially when—indeed because—he lacks canonical proof of invalidity.",Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'whether or not he consults a priest' is a participial phrase describing the action of a Catholic. It functions as an adjective phrase modifying 'Catholic'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example text contains a participial phrase 'when—indeed because—he lacks canonical proof of invalidity.'""
}",['participal_phrases'],timeout,[],[],['participal_phrases'],-1,[]
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The example text contains an infinitive phrase 'to say' which functions as an adverbial infinitive directing the interpretation of the action 'could not consecrate'.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""participal phrases"", ""infinitive phrases""],
  ""Explanation"": ""The example text contains participal phrases ('consecrate a brothel', 'ordained for hunting or for legitimate self-defense') and infinitive phrases ('to consecrate a brothel', 'to bless a concentration camp').""
}","['participal_phrases', 'inifinitive_phrases']","{
  ""Properties"": [
    ""participal phrases""
  ],
  ""Explanation"": ""The example text contains a participal phrase 'not explicitly ordained for hunting or for legitimate self-defense' modifying the noun 'weapons.'""
}",['participal_phrases'],[],['inifinitive_phrases'],-1,[]
275,[3],"You believe any woman who goes against a Republican and you don't believe any woman who goes against a Democrat.""",Phrases_built_on_verbs,[],[],[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'goes against a Republican' is a participial phrase, using the present participle form of the verb 'go' to describe the action of the woman.""
}",['participal_phrases'],"```json
{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'who goes against a Republican' is a participal phrase modifying 'woman'.""
}
```",['participal_phrases'],"```json
{
    ""Properties"": [""participal phrases""],
    ""Explanation"": ""The phrase 'goes against a Republican' and 'goes against a Democrat' are participial phrases modifying the noun 'woman'.""
}
```",['participal_phrases'],[],['participal_phrases'],-1,[]
