sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1,gpt_props1,res2,gpt_props2,res3,gpt_props3,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Mood,['indicative'],['indicative'],['indicative'],"``` 
{
  ""Properties"": [
    ""indicative""
  ],
  ""Explanation"": ""The example text uses the indicative mood to express a simple statement of fact or opinion.""
}
```",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text expresses a simple statement of fact or opinion, thus using the indicative mood.""
}",['indicative'],"{
  ""Properties"": [""indicative"", ""subjunctive""],
  ""Explanation"": ""The text uses the indicative mood to express a simple statement of fact or opinion ('I have read...'). It also uses the subjunctive mood to express a hypothetical situation ('I only find mention...').""
}","['indicative', 'subjunctive']",['indicative'],['indicative'],1,[]
73,[0],"Meanwhile, according to a Breitbart report by Allum Bokhari, “By inserting negative search suggestions under the name of a candidate, search engines like Google can shift the opinions of undecided voters by up to 43.4 percent, according to new research by a team at the American Institute for Behavioral Research and Technology and reported exclusively by Breitbart News.”",Mood,['indicative'],['indicative'],['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text uses the indicative mood to express a simple statement of fact, presenting information as it is.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text expresses a simple statement of fact or opinion, without hypothetical or emotional elements.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text expresses a simple statement of fact or opinion, indicating that the information is being reported as true.""
}",['indicative'],['indicative'],['indicative'],1,[]
80,[1],"Also, as this is an unprecedented moment in papal history, perhaps the unprecedented step of recalling Benedict XVI to the Chair of St. Peter should also be considered sooner rather than later, before this crisis gets any more out-of-control than it already is.",Mood,['indicative'],['indicative'],['indicative'],"{
  ""Properties"": [""optative"", ""subjunctive""],
  ""Explanation"": ""The use of 'perhaps' expresses a wish or hope, indicating the use of optative mood. The phrase 'should also be considered' expresses a hypothetical or possible action, indicating the use of subjunctive mood.""
}","['optative', 'subjunctive']","{
  ""Properties"": [""optative"", ""subjunctive""],
  ""Explanation"": ""The text expresses a wish for an unprecedented step to be considered (optative) and discusses a hypothetical situation of recalling Benedict XVI to the Chair of St. Peter (subjunctive).""
}","['optative', 'subjunctive']","{
  ""Properties"": [""indicative"", ""subjunctive"", ""imperative""],
  ""Explanation"": ""The text contains indicative mood to express facts, subjunctive mood to express hypothetical situations, and imperative mood to give a command or directive.""
}","['indicative', 'subjunctive', 'imperative']",['indicative'],"['optative', 'subjunctive']",-1,[]
83,[1],"A dark, impenetrable and “irreversible” winter of persecution of the faithful by their own shepherds will fall.",Mood,['indicative'],['exclamatory'],[],"{
  ""Properties"": [""indicative"", ""exclamatory""],
  ""Explanation"": ""The example text expresses a simple statement of a fact or opinion and also conveys strong emotion, qualifying it as both indicative and exclamatory.""
}","['indicative', 'exclamatory']","{
  ""Properties"": [""indicative"", ""optative""],
  ""Explanation"": ""The text expresses a statement of fact (indicative) and also expresses a wish (optative) for the situation to be different.""
}","['indicative', 'optative']","{
  ""Properties"": [""exclamatory""],
  ""Explanation"": ""The example text contains an exclamation, expressing strong emotion and foreboding.""
}",['exclamatory'],['indicative'],"['indicative', 'exclamatory']",0,[]
117,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Mood,['indicative'],['indicative'],['indicative'],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains a directive or command, urging May to issue an official ban on Donald Trump from entering the UK.""
}",['imperative'],"{
  ""Properties"": [""imperative"", ""optative""],
  ""Explanation"": ""The text contains a directive urging May to issue an official ban on Donald Trump, which is an imperative mood. It also expresses a wish for the ban to be issued, indicating an optative mood.""
}","['imperative', 'optative']","{
  ""Properties"": [""subjunctive"", ""imperative""],
  ""Explanation"": ""The text contains a subjunctive mood expressing a hypothetical situation ('urging her to go further, and issue an official ban on Donald Trump'). It also contains an imperative mood with a command or directive ('urging her to go further').""
}","['subjunctive', 'imperative']",['indicative'],['imperative'],-1,[]
118,[1],"In any case, note well: the letter to me from the UK Home Office said that I was banned for saying that “[Islam] is a religion and is a belief system that mandates warfare against unbelievers…”",Mood,['indicative'],['indicative'],['indicative'],"```{
  ""Properties"": [""indicative"", ""subjunctive""],
  ""Explanation"": ""The example text contains both indicative mood, as it expresses a simple statement of fact, and subjunctive mood, as it expresses a hypothetical scenario.""
}```","['indicative', 'subjunctive']","```JSON
        {
            ""Properties"": [""indicative"", ""exclamatory""],
            ""Explanation"": ""The text contains a statement of fact ('the letter to me from the UK Home Office said...') and also expresses strong emotion ('note well:').""
        }
```","['indicative', 'exclamatory']","{
  ""Properties"": [""indicative"", ""exclamatory"", ""interrogative""],
  ""Explanation"": ""The example text contains indicative mood to make a simple statement of fact, exclamatory mood to express strong emotion, and interrogative mood to ask a question.""
}","['indicative', 'exclamatory', 'interrogative']",['indicative'],"['indicative', 'subjunctive']",0,[]
127,[1],"I have seen a veritable chorus of Catholics on social media declaring that if Paul VI is canonised, their loss of faith in the Church as an institution will be complete.",Mood,['indicative'],['indicative'],[],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text expresses a simple statement of fact or opinion, indicating the use of the indicative mood.""
}",['indicative'],"{
  ""Properties"": [
    ""indicative""
  ],
  ""Explanation"": ""The example text uses the indicative mood to express a simple statement of fact or opinion.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text expresses a simple statement of fact or opinion, therefore it uses the indicative mood.""
}",['indicative'],['indicative'],['indicative'],1,[]
143,[9 1 8],"Sagacious gun owners have always known that the ultimate goal of gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al., has always been gun confiscation.",Mood,['indicative'],['indicative'],['indicative'],"{
  ""Properties"": [
    ""indicative"",
    ""imperative""
  ],
  ""Explanation"": ""The text uses the indicative mood to express a simple statement of fact ('has always been gun confiscation'). It also uses the imperative mood to give a directive ('dont focus on me').""
}","['indicative', 'imperative']","{
  ""Properties"": [""indicative"", ""imperative""],
  ""Explanation"": ""The text expresses a simple statement of fact (indicative) and includes a directive or command (imperative) to Theresa May.""
}","['indicative', 'imperative']","{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text expresses a simple statement of fact or opinion about the ultimate goal of gun control extremists."" 
}",['indicative'],['indicative'],"['indicative', 'imperative']",0,[]
159,[1],This is a very real threat – one that is largely immune to attack from the air.,Mood,['indicative'],['indicative'],['indicative'],"``` 
{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text expresses a simple statement of fact about a threat, so it uses the indicative mood.""
}
```",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text uses the indicative mood to express a simple statement of fact.""
}",['indicative'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text expresses a simple statement of fact.""
}",['indicative'],['indicative'],['indicative'],1,[]
188,[1],They would be immediate targets should the US and South Korea attack the north.,Mood,['subjunctive'],['indicative'],['indicative'],"```json
        {
            ""Properties"": [""subjunctive""],
            ""Explanation"": ""The example text expresses a hypothetical or possible situation, using 'should' to indicate the subjunctive mood.""
        }
```",['subjunctive'],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'should' indicates the subjunctive mood expressing a hypothetical or possible situation.""
}",['subjunctive'],"{
  ""Properties"": [""subjunctive""],
  ""Explanation"": ""The use of 'should' indicates a hypothetical or possible situation, fitting the definition of the subjunctive mood.""
}",['subjunctive'],['indicative'],['subjunctive'],-1,[]
194,[9 1],"Think of this, the meekest man alive was sent to the face of the Pharaoh to tell him to obey or else.",Mood,['indicative'],['indicative'],['indicative'],"{
    ""Properties"": [""indicative"", ""imperative""],
    ""Explanation"": ""The example text uses the indicative mood to express a simple statement of fact ('the meekest man alive was sent') and the imperative mood to give a command ('to obey or else').""
}","['indicative', 'imperative']",timeout,[],"{
  ""Properties"": [""imperative"", ""indicative""],
  ""Explanation"": ""The text contains an imperative mood in the phrase 'to obey' and indicative mood in the phrase 'the meekest man alive was sent'.""
}","['imperative', 'indicative']",['indicative'],"['indicative', 'imperative']",0,[]
199,[1],"“When Kavanaugh is on the Supreme Court, undermining our #4thAmendment right against unreasonable searches and seizures, it will be too late for others to join me.”",Mood,['indicative'],['indicative'],['indicative'],"{
  ""Properties"": [""subjunctive"", ""imperative""],
  ""Explanation"": ""The use of 'when' in the sentence indicates a hypothetical situation, qualifying it as subjunctive. The statement also contains a directive or command, making it imperative.""
}","['subjunctive', 'imperative']","{
  ""Properties"": [
    ""subjunctive""
  ],
  ""Explanation"": ""The text expresses a hypothetical situation or possibility of Kavanaugh being on the Supreme Court and its consequences.""
}",['subjunctive'],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains an imperative command to join the speaker before Kavanaugh is confirmed to the Supreme Court.""
}",['imperative'],['indicative'],"['subjunctive', 'imperative']",-1,[]
202,[1],"A gird failure would almost immediately fling the United States into a state of panic, and it’s always good to be prepared just in case.",Mood,['indicative'],['indicative'],['indicative'],"```{
  ""Properties"": [""indicative"", ""subjunctive""],
  ""Explanation"": ""The text uses the indicative mood to express a simple statement of fact ('A grid failure would almost immediately fling the United States into a state of panic') and the subjunctive mood to express a hypothetical situation ('it's always good to be prepared just in case').""
}```","['indicative', 'subjunctive']","{
  ""Properties"": [
    ""indicative"",
    ""subjunctive""
  ],
  ""Explanation"": ""The text expresses a fact ('A gird failure would almost immediately fling the United States into a state of panic') using the indicative mood, and also discusses a hypothetical or possible situation ('it’s always good to be prepared just in case') using the subjunctive mood.""
}","['indicative', 'subjunctive']","{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains an imperative mood, as it includes a command or directive to be prepared.""
}",['imperative'],['indicative'],"['indicative', 'subjunctive']",0,[]
204,[1],"It has become a superdogma in the Catholic Church: if you don’t believe that Islam is a Religion of Peace, you will be ruthlessly harassed and silenced by the U.S. Conference of Catholic Bishops and the hierarchy elsewhere as well.",Mood,['indicative'],['indicative'],['indicative'],"```{
  ""Properties"": [""indicative"", ""exclamatory""],
  ""Explanation"": ""The text expresses a strong opinion and emotion, making statements of fact ('It has become a superdogma in the Catholic Church') as well as expressing strong emotion ('if you don’t believe that Islam is a Religion of Peace, you will be ruthlessly harassed and silenced')""
}```","['indicative', 'exclamatory']","{
  ""Properties"": [""indicative"", ""subjunctive""],
  ""Explanation"": ""The text contains both indicative mood in the simple statement of a fact ('It has become a superdogma in the Catholic Church') and subjunctive mood in expressing what is hypothetical or possible ('if you don’t believe that Islam is a Religion of Peace, you will be ruthlessly harassed and silenced by the U.S. Conference of Catholic Bishops and the hierarchy elsewhere as well').""
}","['indicative', 'subjunctive']","{
  ""Properties"": [""indicative"", ""subjunctive""],
  ""Explanation"": ""The text expresses a simple statement of fact ('It has become a superdogma in the Catholic Church') as well as a hypothetical scenario ('if you don’t believe that Islam is a Religion of Peace, you will be ruthlessly harassed and silenced').""
}","['indicative', 'subjunctive']",['indicative'],"['indicative', 'subjunctive']",0,[]
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Mood,['indicative'],['indicative'],['indicative'],"{
  ""Properties"": [""indicative"", ""imperative""],
  ""Explanation"": ""The text expresses a simple statement of fact ('he told reporters at Friday's news conference') using the indicative mood, and it also includes a command or directive ('I should be killed and I should die') using the imperative mood.""
}","['indicative', 'imperative']","{
  ""Properties"": [""indicative"", ""imperative""],
  ""Explanation"": ""The example text contains the indicative mood with the statement 'he told reporters' and the imperative mood with the command 'I should be killed and I should die.'""
}","['indicative', 'imperative']","{
  ""Properties"": [""indicative"", ""imperative""],
  ""Explanation"": ""The example text uses the indicative mood to express a simple statement of fact, and the imperative mood to give a command or directive.""
}","['indicative', 'imperative']",['indicative'],"['indicative', 'imperative']",0,[]
219,[1],"While Iran told the U.N. nuclear watchdog agency on Tuesday that it plans only to increase enrichment within limits set by 2015 deal, the announcement came with threats from a top Iranian official that the activities could be quickly expanded.",Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative']
241,[9 2],"After Farrakhan's speech Sunday, CNN anchor Jake Tapper, among a few others, began tweeting out a few quotes from it, and declared that Farrakhan was more dangerous than other ""alt-reich"" leaders because he “has a much larger following and elected officials meet with him openly.”",Mood,['indicative'],['indicative'],['indicative'],timeout,[],"{
  ""Properties"": [""indicative"", ""subjunctive"", ""exclamatory"", ""imperative""],
  ""Explanation"": ""The example text contains indicative mood in expressing a simple statement of fact, subjunctive mood in expressing a hypothetical situation, exclamatory mood in expressing strong emotion, and imperative mood in giving a directive.""
}","['indicative', 'subjunctive', 'exclamatory', 'imperative']","{
  ""Properties"": [""indicative"", ""interrogative""],
  ""Explanation"": ""The example text uses the indicative mood to express a simple statement of fact in the reporting of Farrakhan's speech. It also uses the interrogative mood to ask a question in the quoted text from CNN anchor Jake Tapper.""
}","['indicative', 'interrogative']",['indicative'],"['indicative', 'subjunctive', 'exclamatory', 'imperative']",0,[]
243,[2 6],Women everywhere should be furious.,Mood,['optative'],['indicative'],['indicative'],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains an imperative mood as it gives a command or directive, expressing the speaker's strong emotion.""
}",['imperative'],"{
  ""Properties"": [""imperative"", ""exclamatory""],
  ""Explanation"": ""The text contains an imperative command ('should be furious') and an exclamatory expression ('be furious').""
}","['imperative', 'exclamatory']","{
  ""Properties"": [""imperative"", ""indicative""],
  ""Explanation"": ""The text contains an imperative mood with the command 'should be furious'. It also contains an indicative mood with the verb 'should be' expressing a simple statement of fact or opinion.""
}","['imperative', 'indicative']",['indicative'],['imperative'],-1,[]
244,[2],"Why not, one could say, since the Church is ready to bless nearly everything on the earth?",Mood,['interrogative'],['interrogative'],['interrogative'],"```{
  ""Properties"": [""interrogative""],
  ""Explanation"": ""The example text contains an interrogative mood, as it is asking a question.""
}```",['interrogative'],"{
  ""Properties"": [
    ""subjunctive"",
    ""interrogative""
  ],
  ""Explanation"": ""The text contains a hypothetical or possible situation (subjunctive) and asks a question (interrogative)."" 
}","['subjunctive', 'interrogative']","{
  ""Properties"": [""subjunctive"", ""interrogative""],
  ""Explanation"": ""The example text contains a hypothetical or possible suggestion ('one could say') and asks a question ('Why not').""
}","['subjunctive', 'interrogative']",['interrogative'],"['subjunctive', 'interrogative']",0,[]
245,[2],"I am sure there are many many others, too, who think alike, but whom I do not know.",Mood,['indicative'],['indicative'],['subjunctive'],"{
  ""Properties"": [""indicative""],
  ""Explanation"": ""The example text expresses a simple statement of fact or opinion.""
}",['indicative'],"{
  ""Properties"": [""subjunctive"", ""imperative""],
  ""Explanation"": ""The text contains a subjunctive mood when discussing hypothetical or possible scenarios, and it also contains an imperative mood in the form of a directive or command.""
}","['subjunctive', 'imperative']","{
  ""Properties"": [""exclamatory""],
  ""Explanation"": ""The example text expresses strong emotion and uncertainty, making it an exclamatory statement.""
}",['exclamatory'],['indicative'],['indicative'],1,[]
247,[13  2],"“But it is extremely dangerous as the head of the Catholic Church — you know, the last appeal — that this is the kind of behavior that is going to be mimicked around the world by bishops, [who will say] ‘Well if the Pope is not going to intervene and impose zero tolerance, why should I?’”",Mood,['indicative'],['indicative'],['indicative'],"{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The text contains a command or directive, expressing a demand or suggestion.""
}",['imperative'],"```{
  ""Properties"": [""indicative"", ""subjunctive"", ""imperative""],
  ""Explanation"": ""The text contains indicative verbs expressing a simple statement of fact, subjunctive verbs expressing a hypothetical situation, and an imperative command.""
}```","['indicative', 'subjunctive', 'imperative']","```json
{
  ""Properties"": [""subjunctive"", ""interrogative""],
  ""Explanation"": ""The text contains a hypothetical scenario (subjunctive) and asks a question (interrogative).""
}
```","['subjunctive', 'interrogative']",['indicative'],['imperative'],-1,[]
249,[2],"Although the claims are intriguing, it is important to remember that after virtually every terror attack and mass shooting, friends and neighbors express shock that the culprit would be capable of carrying out such horrors, with some outright denying it to be possible.",Mood,['indicative'],['indicative'],['indicative'],"{
  ""Properties"": [""indicative"", ""subjunctive"", ""interrogative""],
  ""Explanation"": ""The text contains statements of fact ('it is important to remember'), hypothetical scenarios ('that the culprit would be capable'), and a question ('is it possible').""
}","['indicative', 'subjunctive', 'interrogative']","{
  ""Properties"": [
    ""indicative"",
    ""subjunctive""
  ],
  ""Explanation"": ""The example text contains both indicative mood to express simple statements of fact or opinion, and subjunctive mood to express what is hypothetical or possible.""
}","['indicative', 'subjunctive']","``` 
        {
            ""Properties"": [""indicative"", ""subjunctive""],
            ""Explanation"": ""The text contains statements of fact and opinions (indicative) as well as expressions of what is hypothetical or possible (subjunctive).""
        }
```","['indicative', 'subjunctive']",['indicative'],"['indicative', 'subjunctive']",0,[]
253,[3 8],Either that or they can go whine to the New York Times some more because the Jewish community won't let them burn crosses on their lawn.,Mood,['indicative'],['indicative'],['indicative'],"``` 
        {
            ""Properties"": [""imperative"", ""exclamatory""],
            ""Explanation"": ""The example text contains an imperative statement ('they can go whine') and an exclamatory expression ('whine to the New York Times').""
        }
```","['imperative', 'exclamatory']","{
  ""Properties"": [""imperative"", ""indicative""],
  ""Explanation"": ""The text contains an imperative command (go whine) and an indicative statement of fact (the Jewish community won't let them burn crosses on their lawn).""
}","['imperative', 'indicative']",timeout,[],['indicative'],"['imperative', 'exclamatory']",-1,[]
258,[3 7],"The American Medical Association (AMA) should seriously consider changing their names since they are about as anti-American as it comes in their new demands for gun confiscation measures, which include guns and ammunition confiscation, as well as universal gun registration.",Mood,['indicative'],['indicative'],['indicative'],"{
  ""Properties"": [""indicative"", ""imperative""],
  ""Explanation"": ""The text expresses a simple statement of fact or opinion about the American Medical Association, and also contains a directive or command to the AMA to consider changing their name.""
}","['indicative', 'imperative']","{
  ""Properties"": [""imperative""],
  ""Explanation"": ""The example text includes an imperative mood with the use of the word 'should' to convey a command or directive to the American Medical Association.""
}",['imperative'],"{
    ""Properties"": [
        ""indicative"",
        ""imperative""
    ],
    ""Explanation"": ""The text uses indicative mood to express a simple statement of fact or opinion, and imperative mood to give a directive or command.""
}","['indicative', 'imperative']",['indicative'],"['indicative', 'imperative']",0,[]
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Mood,['indicative'],['indicative'],['indicative'],timeout,[],"{
  ""Properties"": [""indicative"", ""imperative""],
  ""Explanation"": ""The text contains statements of fact and an imperative command.""
}","['indicative', 'imperative']","{
  ""Properties"": [""indicative"", ""imperative""],
  ""Explanation"": ""The text contains statements of fact and opinion ('Obama pardoned drug dealers', 'Trump pardons ranchers') and a directive ('locks up drug dealers').""
}","['indicative', 'imperative']",['indicative'],"['indicative', 'imperative']",0,[]
265,[3],"No Catholic, whether or not he consults a priest, can declare for himself that his marriage in the Church was invalid, especially when—indeed because—he lacks canonical proof of invalidity.",Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative']
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative']
275,[3],"You believe any woman who goes against a Republican and you don't believe any woman who goes against a Democrat.""",Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative']
282,[3 9],"And if Trumpism is not the future of the GOP, it is hard to see what a promising GOP agenda might look like.",Mood,['indicative'],['indicative'],['indicative'],,[],,[],,[],['indicative'],['indicative'],1,['indicative']
