sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1,gpt_props1,res2,gpt_props2,res3,gpt_props3,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority
117,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Tropes,[],['antonomasia'],['antonomasia'],"``` 
{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The term 'a senior Labour backbencher' is used as a substitute for Chris Bryant, using a recoverable association.""
}
```",['metonymy'],"{
  ""Properties"": [
    ""metonymy"",
    ""euphemism""
  ],
  ""Explanation"": ""Metonymy is used with 'May' representing the Prime Minister Theresa May. Euphemism is used with 'not conducive to the public good' instead of a more direct statement of his potential harm.""
}","['metonymy', 'euphemism']","``` 
{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The term 'May' is used to refer to Theresa May, the Prime Minister of the UK. This is a substitution that follows a recoverable association.""
}
```",['metonymy'],['antonomasia'],['metonymy'],-1,[]
118,[1],"In any case, note well: the letter to me from the UK Home Office said that I was banned for saying that “[Islam] is a religion and is a belief system that mandates warfare against unbelievers…”",Tropes,['synecdoche'],[],"['irony', 'metonymy', 'paradox']","{
  ""Properties"": [""irony"", ""paralepsis/praeteritio""],
  ""Explanation"": ""The speaker denies making a statement while simultaneously making it, creating irony and using paralepsis/praeteritio.""
}","['irony', 'paralepsis/praeteritio']","{
  ""Properties"": [""euphemism""],
  ""Explanation"": ""The use of the phrase 'note well' instead of 'pay attention' could be seen as a mild or polite substitution.""
}",['euphemism'],"```In any case, note well: the letter to me from the UK Home Office said that I was banned for saying that “[Islam] is a religion and is a belief system that mandates warfare against unbelievers…”```

{
  ""Properties"": [""metonymy"", ""euphemism""],
  ""Explanation"": ""The use of 'the letter' is a metonymy, representing the authority and decision of the UK Home Office. The phrase 'banned for saying' is a euphemism for the action taken against the speaker.""
}",[''],['synecdoche'],"['irony', 'paralepsis/praeteritio']",-1,[]
127,[1],"I have seen a veritable chorus of Catholics on social media declaring that if Paul VI is canonised, their loss of faith in the Church as an institution will be complete.",Tropes,"['synecdoche', 'metaphor']",['hyperbole'],"['hyperbole', 'metonymy', 'metaphor']","{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The term 'Catholics' is substituted with the term 'chorus' based on the association of a group of people singing in unison.""
}",['metonymy'],"{
  ""Properties"": [""metaphor"", ""hyperbole"", ""euphemism""],
  ""Explanation"": ""The use of 'veritable chorus' is a metaphor, 'loss of faith' is hyperbole, and 'canonised' is a euphemism for the process of being officially declared a saint.""
}","['metaphor', 'hyperbole', 'euphemism']","```{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'Paul VI' as a substitution for the Catholic Church or its leadership, based on a recoverable association.""
}```",['metonymy'],"['synecdoche', 'metaphor']",['metonymy'],-1,[]
143,[9 1 8],"Sagacious gun owners have always known that the ultimate goal of gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al., has always been gun confiscation.",Tropes,['antonomasia'],['antonomasia'],"['hyperbole', 'antonomasia']","{
  ""Properties"": [
    ""metonymy""
  ],
  ""Explanation"": ""The term 'gun control extremists' is used as a substitution for specific individuals such as Chuck Schumer, Nancy Pelosi, and Dianne Feinstein, based on their association with advocating for gun control."" 
}",['metonymy'],"{
  ""Properties"": [
    ""metonymy""
  ],
  ""Explanation"": ""The term 'gun owners' is used as a substitution to represent a specific group of individuals who own guns, demonstrating the use of metonymy.""
}",['metonymy'],"``` 
{
  ""Properties"": [""metonymy"", ""hyperbole""],
  ""Explanation"": ""The use of 'gun control extremists' is a metonymy for Chuck Schumer, Nancy Pelosi, Dianne Feinstein, and others who support gun control. The statement 'ultimate goal of gun control extremists...has always been gun confiscation' is an example of hyperbole.""
}
```","['metonymy', 'hyperbole']",['antonomasia'],['metonymy'],-1,[]
159,[1],This is a very real threat – one that is largely immune to attack from the air.,Tropes,['metaphor'],[],"['hyperbole', 'metaphor']","{
  ""Properties"": [""metaphor""],
  ""Explanation"": ""The phrase 'immune to attack' is a metaphor, bringing the term 'immune' from a biological context to describe the threat's resistance to air attacks""
}",['metaphor'],"{
  ""Properties"": [""metaphor"", ""euphemism""],
  ""Explanation"": ""The phrase 'largely immune to attack from the air' is a metaphor, as it brings a term from the 'immune' semantic field to describe the threat. Additionally, the phrase 'largely immune to attack from the air' is a euphemism for a threat that is difficult to defend against."" 
}","['metaphor', 'euphemism']","{
  ""Properties"": [""metaphor"", ""hyperbole""],
  ""Explanation"": ""The use of 'immune to attack from the air' is a metaphor to describe the seriousness of the threat. It is also a hyperbole as it exaggerates the extent to which the threat is immune to attack.""
}","['metaphor', 'hyperbole']",['metaphor'],['metaphor'],1,[]
188,[1],They would be immediate targets should the US and South Korea attack the north.,Tropes,[],[],['euphemism'],timeout,[],"{
    ""Properties"": [
        ""metonymy""
    ],
    ""Explanation"": ""The use of 'the north' to refer to North Korea is an example of metonymy, as it substitutes the name of a country with a term associated with it.""
}",['metonymy'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'the north' to represent North Korea is an example of metonymy, where a term is substituted with a related term based on a recoverable association.""
}",['metonymy'],[],['metonymy'],-1,[]
194,[9 1],"Think of this, the meekest man alive was sent to the face of the Pharaoh to tell him to obey or else.",Tropes,['metaphor'],['hyperbole'],"['hyperbole', 'euphemism']","{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The term 'Pharaoh' is used to represent the whole Egyptian ruling authority.""
}",['metonymy'],"{
  ""Properties"": [""antonomasia"", ""metaphor""],
  ""Explanation"": ""The phrase 'the meekest man alive' is an example of antonomasia, as it uses a descriptive label to characterize while renaming. The use of 'the face of the Pharaoh' is a metaphor, as it brings a term from an 'alien' semantic field to create a novel pairing that expresses a point trenchantly.""
}","['antonomasia', 'metaphor']","{
  ""Properties"": [""metonymy"", ""irony""],
  ""Explanation"": ""The use of 'the meekest man alive' is a metonymy, substituting 'the meekest man alive' for Moses. The irony is present in the contradiction between being meek and being sent to confront the Pharaoh.""
}","['metonymy', 'irony']",['metaphor'],['metonymy'],-1,[]
199,[1],"“When Kavanaugh is on the Supreme Court, undermining our #4thAmendment right against unreasonable searches and seizures, it will be too late for others to join me.”",Tropes,[],[],"['hyperbole', 'synecdoche']","{
  ""Properties"": [
    ""metonymy""
  ],
  ""Explanation"": ""The substitution of 'Kavanaugh' for the Supreme Court justice is chosen according to the recoverable association between Kavanaugh and his role on the Supreme Court.""
}",['metonymy'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'Kavanaugh' as a substitute for the Supreme Court, chosen according to the recoverable association of him being a current justice.""
}",['metonymy'],"```json
        {
          ""Properties"": [""metaphor"", ""euphemism""],
          ""Explanation"": ""The use of 'it will be too late for others to join me' is a metaphor to convey a sense of urgency, while the phrase 'undermining our #4thAmendment right' is a euphemism for potential violation of rights.""
        }
```","['metaphor', 'euphemism']",[],['metonymy'],-1,[]
202,[1],"A gird failure would almost immediately fling the United States into a state of panic, and it’s always good to be prepared just in case.",Tropes,['hyperbole'],[],['hyperbole'],"{
  ""Properties"": [""metaphor"", ""hyperbole""],
  ""Explanation"": ""The phrase 'a gird failure' is a metaphor, as it brings a term from an 'alien' semantic field (gird) to express a point trenchantly. The use of 'almost immediately fling the United States into a state of panic' is hyperbole, as it is an exaggerated statement not meant to be taken literally.""
}","['metaphor', 'hyperbole']","{
  ""Properties"": [""hyperbole""],
  ""Explanation"": ""The phrase 'fling the United States into a state of panic' is an exaggerated statement meant to emphasize the potential severity of a grid failure.""
}",['hyperbole'],"{
  ""Properties"": [""hyperbole""],
  ""Explanation"": ""The use of 'immediately fling the United States into a state of panic' is an exaggerated overstatement meant to emphasize the potential severity of the situation.""
}",['hyperbole'],['hyperbole'],['hyperbole'],1,[]
204,[1],"It has become a superdogma in the Catholic Church: if you don’t believe that Islam is a Religion of Peace, you will be ruthlessly harassed and silenced by the U.S. Conference of Catholic Bishops and the hierarchy elsewhere as well.",Tropes,['metaphor'],[],['hyperbole'],"{
  ""Properties"": [
    ""irony""
  ],
  ""Explanation"": ""The statement 'if you don’t believe that Islam is a Religion of Peace, you will be ruthlessly harassed and silenced by the U.S. Conference of Catholic Bishops and the hierarchy elsewhere as well' is ironic because it presents the Catholic Church, an organization associated with peace and goodwill, as being ruthless and silencing."" 
}",['irony'],"{
  ""Properties"": [""irony"", ""euphemism""],
  ""Explanation"": ""The text uses irony as it presents a contradictory statement about the Catholic Church's stance on Islam. It also uses euphemism by referring to the Catholic Church's strictness as 'ruthlessly harassed and silenced' instead of using more direct language."" 
}","['irony', 'euphemism']","{
  ""Properties"": [""metaphor"", ""hyperbole"", ""euphemism""],
  ""Explanation"": ""The use of 'superdogma' is a metaphor, exaggerating the importance of the belief. The phrase 'ruthlessly harassed and silenced' is hyperbolic. The term 'Religion of Peace' is a euphemism for Islam.""
}","['metaphor', 'hyperbole', 'euphemism']",['metaphor'],['irony'],-1,[]
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Tropes,[],[],['hyperbole'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The term 'reporters' is used to refer to the group of people present at the news conference, substituting their profession for their actual presence.""
}",['metonymy'],"```json
        {
          ""Properties"": [""metonymy""],
          ""Explanation"": ""The use of 'my door' is a substitution with a recoverable, specifiable principle, representing the whole concept of the person's home.""
        }
        ```",['metonymy'],"{
  ""Properties"": [
    ""metonymy""
  ],
  ""Explanation"": ""The use of 'Friday's news conference' instead of the specific location or event is a substitution based on a recoverable association.""
}",['metonymy'],[],['metonymy'],-1,[]
219,[1],"While Iran told the U.N. nuclear watchdog agency on Tuesday that it plans only to increase enrichment within limits set by 2015 deal, the announcement came with threats from a top Iranian official that the activities could be quickly expanded.",Tropes,['metonymy'],[],"['metonymy', 'synecdoche']",,[],,[],,[],['metonymy'],['metonymy'],1,['metonymy']
241,[9 2],"After Farrakhan's speech Sunday, CNN anchor Jake Tapper, among a few others, began tweeting out a few quotes from it, and declared that Farrakhan was more dangerous than other ""alt-reich"" leaders because he “has a much larger following and elected officials meet with him openly.”",Tropes,[],[],"['hyperbole', 'metonymy', 'synecdoche', 'metaphor']","{
  ""Properties"": [""metonymy"", ""hyperbole""],
  ""Explanation"": ""The use of 'alt-reich' as a substitution based on association is an example of metonymy. The statement about Farrakhan having a 'much larger following' is an overstatement and serves as a hyperbole.""
}","['metonymy', 'hyperbole']","``` 
{
  ""Properties"": [""metonymy"", ""irony"", ""hyperbole""],
  ""Explanation"": ""Metonymy is present in the use of 'alt-reich' as a substitution for 'alt-right' based on association. Irony is present in Jake Tapper's statement, as he is saying one thing but implying the opposite. Hyperbole is present in the statement about Farrakhan having a 'much larger following', which is an exaggerated overstatement.""
}
```","['metonymy', 'irony', 'hyperbole']","{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'alt-reich' as a substitution for 'alt-right' based on a recoverable association.""
}",['metonymy'],[],"['metonymy', 'hyperbole']",-1,[]
243,[2 6],Women everywhere should be furious.,Tropes,[],[],['hyperbole'],"``` 
{
  ""Properties"": [""synecdoche""],
  ""Explanation"": ""The use of 'women' to represent all women everywhere.""
}
```",['synecdoche'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The term 'women' is used to represent the broader concept of female gender, making it an example of metonymy.""
}",['metonymy'],"{
  ""Properties"": [""metaphor""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' uses the metaphor of 'women' representing the broader concept of gender inequality and injustice, expressing a strong emotion."" 
}",['metaphor'],[],['synecdoche'],-1,[]
244,[2],"Why not, one could say, since the Church is ready to bless nearly everything on the earth?",Tropes,"['synecdoche', 'metaphor']",['hyperbole'],"['irony', 'hyperbole']","{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'the Church' to represent the people within the Church, based on the association of the institution with its members.""
}",['metonymy'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'the Church' to represent the religious institution is an example of metonymy, as it substitutes a term chosen according to a recoverable association.""
}",['metonymy'],"{
  ""Properties"": [""euphemism"", ""rhetorical question""],
  ""Explanation"": ""The use of 'one could say' is a form of euphemism to soften the statement, and the question 'Why not' is a rhetorical question to emphasize the point.""
}","['euphemism', '']","['synecdoche', 'metaphor']",['metonymy'],-1,[]
245,[2],"I am sure there are many many others, too, who think alike, but whom I do not know.",Tropes,[],[],[],"{
  ""Properties"": [""none""],
  ""Explanation"": ""The example text does not contain any tropes or figurative language, it is a straightforward statement.""
}",['irony'],"{
  ""Properties"": [""euphemism""],
  ""Explanation"": ""The use of 'too' to soften the suggestion that there are other people who think alike but the speaker does not know them.""
}",['euphemism'],"{
  ""Properties"": [""hyperbole"", ""litotes""],
  ""Explanation"": ""The use of the phrase 'many many others' is an example of hyperbole, as it exaggerates the number of people who think alike. The phrase 'whom I do not know' is an example of litotes, as it understates the number of people the speaker does not know.""
}","['hyperbole', 'litotes']",[],['irony'],-1,[]
247,[13  2],"“But it is extremely dangerous as the head of the Catholic Church — you know, the last appeal — that this is the kind of behavior that is going to be mimicked around the world by bishops, [who will say] ‘Well if the Pope is not going to intervene and impose zero tolerance, why should I?’”",Tropes,['antonomasia'],[],"['hyperbole', 'metonymy']","``` 
{
  ""Properties"": [""synecdoche"", ""metonymy""],
  ""Explanation"": ""The use of 'the head of the Catholic Church' represents the whole institution, and 'bishops' is used as a substitute for the entire hierarchy of the Church.""
}
```","['synecdoche', 'metonymy']","``` 
{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The usage of 'the head of the Catholic Church' to refer to the Pope is a substitution based on a recoverable association.""
}
```",['metonymy'],"{
  ""Properties"": [
    ""metonymy""
  ],
  ""Explanation"": ""The use of 'the Pope' to refer to the head of the Catholic Church is a substitution based on a specifiable association.""
}",['metonymy'],['antonomasia'],['metonymy'],-1,[]
