sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,property_FT_Maj_gpt3.5,res_FT_Maj_gpt3.5_0.0_V3_2,property_FT_Maj_gpt3.5_0.0_V3_2
275,[3],"You believe any woman who goes against a Republican and you don't believe any woman who goes against a Democrat.""",Modifying_clauses,['adjective'],['adjective'],['adjective'],True,['adjective'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'. It compares women who go against a Republican to women who go against a Democrat.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""]
}",['comparitive'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence includes a relative clause 'who goes against a Republican' and 'who goes against a Democrat', making use of adjective clauses.""
}",['adjective'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt is just completely wrong. It's made a soup of the sentence and property definitions,['adjective'],,adjective,"{""Answer"": ""yes"", ""Explanation"": "" The sentence contains the phrase 'who goes against a Republican' and 'who goes against a Democrat', which are examples of adjective clauses, so the answer is 'yes'.""}",['adjective']
275,[3],"You believe any woman who goes against a Republican and you don't believe any woman who goes against a Democrat.""",Modifying_clauses,['adjective'],['adjective'],['adjective'],True,['adjective'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'. It compares women who go against a Republican to women who go against a Democrat.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""]
}",['comparitive'],"{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The sentence includes a relative clause 'who goes against a Republican' and 'who goes against a Democrat', making use of adjective clauses.""
}",['adjective'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'who'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt is just completely wrong. It's made a soup of the sentence and property definitions,['adjective'],,noun,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
311,[3],"The Vatican presents a choice: the world, or Christ.",Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'or', comparing 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The statement uses a comparative clause with the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],True,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or', which presents a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt misinterprets the property,[],,subordinate,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
311,[3],"The Vatican presents a choice: the world, or Christ.",Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'or', comparing 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The statement uses a comparative clause with the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],True,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or', which presents a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt misinterprets the property,[],,conditional,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
311,[3],"The Vatican presents a choice: the world, or Christ.",Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'or', comparing 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The statement uses a comparative clause with the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],True,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or', which presents a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt misinterprets the property,[],,comparitive,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
311,[3],"The Vatican presents a choice: the world, or Christ.",Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'or', comparing 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The statement uses a comparative clause with the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],True,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or', which presents a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt misinterprets the property,[],,adjective,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
311,[3],"The Vatican presents a choice: the world, or Christ.",Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause with the conjunction 'or', comparing 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The statement uses a comparative clause with the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],True,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or', which presents a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or' to present a choice between 'the world' and 'Christ'.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'or'.""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt misinterprets the property,[],,noun,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
319,[3],Itâ€™s not coming back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'than'.""
}",['comparitive'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with 'if' implied: 'If it's not coming back, then...'""
}",['conditional'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The clause 'It's not coming back' is a noun clause, used for indirect speech, paraphrasing, or incorporating detail.""
}",['noun'],False,"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' suggests a causal connection or subordination to a previous event or situation, indicating that something will not return as a result of something else.""
}",['subordinate'],1,['subordinate'],1.0,0.0,gpt misaligned between property it assigns and explanation it gives.,[],,subordinate,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
319,[3],Itâ€™s not coming back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'than'.""
}",['comparitive'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with 'if' implied: 'If it's not coming back, then...'""
}",['conditional'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The clause 'It's not coming back' is a noun clause, used for indirect speech, paraphrasing, or incorporating detail.""
}",['noun'],False,"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' suggests a causal connection or subordination to a previous event or situation, indicating that something will not return as a result of something else.""
}",['subordinate'],1,['subordinate'],1.0,0.0,gpt misaligned between property it assigns and explanation it gives.,[],,conditional,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
319,[3],Itâ€™s not coming back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'than'.""
}",['comparitive'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with 'if' implied: 'If it's not coming back, then...'""
}",['conditional'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The clause 'It's not coming back' is a noun clause, used for indirect speech, paraphrasing, or incorporating detail.""
}",['noun'],False,"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' suggests a causal connection or subordination to a previous event or situation, indicating that something will not return as a result of something else.""
}",['subordinate'],1,['subordinate'],1.0,0.0,gpt misaligned between property it assigns and explanation it gives.,[],,comparitive,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
319,[3],Itâ€™s not coming back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'than'.""
}",['comparitive'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with 'if' implied: 'If it's not coming back, then...'""
}",['conditional'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The clause 'It's not coming back' is a noun clause, used for indirect speech, paraphrasing, or incorporating detail.""
}",['noun'],False,"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' suggests a causal connection or subordination to a previous event or situation, indicating that something will not return as a result of something else.""
}",['subordinate'],1,['subordinate'],1.0,0.0,gpt misaligned between property it assigns and explanation it gives.,[],,adjective,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
319,[3],Itâ€™s not coming back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'than'.""
}",['comparitive'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with 'if' implied: 'If it's not coming back, then...'""
}",['conditional'],"{
  ""Properties"": [""noun""],
  ""Explanation"": ""The clause 'It's not coming back' is a noun clause, used for indirect speech, paraphrasing, or incorporating detail.""
}",['noun'],False,"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' does not contain any modifying clauses."" 
}",['subordinate'],"{
  ""Properties"": [""subordinate""],
  ""Explanation"": ""The statement 'It's not coming back' suggests a causal connection or subordination to a previous event or situation, indicating that something will not return as a result of something else.""
}",['subordinate'],1,['subordinate'],1.0,0.0,gpt misaligned between property it assigns and explanation it gives.,[],,noun,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
320,[ 3 16],There will be no turning back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The statement 'There will be no turning back' suggests a conditional clause with the implied condition 'if we take this action'.""
}",['conditional'],"{
  ""Properties"": [],
  ""Explanation"": ""The example does not contain any modifying clauses. It is a standalone sentence without any subordinating, conditional, comparative, adjective, or noun clauses.""
}",[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'will' and 'be' indicates a conditional clause suggesting a consequence depending on a particular condition, in this case, the absence of turning back.""
}",['conditional'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back' indicating a potential condition and its consequence.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,subordinate,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
320,[ 3 16],There will be no turning back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The statement 'There will be no turning back' suggests a conditional clause with the implied condition 'if we take this action'.""
}",['conditional'],"{
  ""Properties"": [],
  ""Explanation"": ""The example does not contain any modifying clauses. It is a standalone sentence without any subordinating, conditional, comparative, adjective, or noun clauses.""
}",[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'will' and 'be' indicates a conditional clause suggesting a consequence depending on a particular condition, in this case, the absence of turning back.""
}",['conditional'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back' indicating a potential condition and its consequence.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,conditional,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
320,[ 3 16],There will be no turning back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The statement 'There will be no turning back' suggests a conditional clause with the implied condition 'if we take this action'.""
}",['conditional'],"{
  ""Properties"": [],
  ""Explanation"": ""The example does not contain any modifying clauses. It is a standalone sentence without any subordinating, conditional, comparative, adjective, or noun clauses.""
}",[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'will' and 'be' indicates a conditional clause suggesting a consequence depending on a particular condition, in this case, the absence of turning back.""
}",['conditional'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back' indicating a potential condition and its consequence.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,comparitive,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
320,[ 3 16],There will be no turning back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The statement 'There will be no turning back' suggests a conditional clause with the implied condition 'if we take this action'.""
}",['conditional'],"{
  ""Properties"": [],
  ""Explanation"": ""The example does not contain any modifying clauses. It is a standalone sentence without any subordinating, conditional, comparative, adjective, or noun clauses.""
}",[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'will' and 'be' indicates a conditional clause suggesting a consequence depending on a particular condition, in this case, the absence of turning back.""
}",['conditional'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back' indicating a potential condition and its consequence.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,adjective,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
320,[ 3 16],There will be no turning back.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The statement 'There will be no turning back' suggests a conditional clause with the implied condition 'if we take this action'.""
}",['conditional'],"{
  ""Properties"": [],
  ""Explanation"": ""The example does not contain any modifying clauses. It is a standalone sentence without any subordinating, conditional, comparative, adjective, or noun clauses.""
}",[],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The use of 'will' and 'be' indicates a conditional clause suggesting a consequence depending on a particular condition, in this case, the absence of turning back.""
}",['conditional'],False,"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back', indicating a potential condition and its consequence.""
}",['conditional'],"{
  ""Properties"": [""conditional""],
  ""Explanation"": ""The sentence contains a conditional clause with the use of 'will be' and 'no turning back' indicating a potential condition and its consequence.""
}",['conditional'],1,['conditional'],1.0,0.0,gpt finding things which aren't there,[],,noun,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
363,[4 9],Murdering infidels thus doesnâ€™t contradict the spirit of Ramadan; it embodies it.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparitive clause using the conjunction 'as' to make a comparison between 'murdering infidels' and the spirit of Ramadan.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The use of 'as' in the clause 'it embodies it' creates a comparative relationship, suggesting that murdering infidels is equivalent to embodying the spirit of Ramadan.""
}",['comparitive'],"{
  ""Properties"": [""comparative""],
  ""Explanation"": ""The presence of 'it embodies it' indicates a comparative clause using the conjunction 'it.'"" 
}",['comparative'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'it embodies it.'""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'it embodies it.'""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'it embodies it.'""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt misinterprets the property,[],,subordinate,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
363,[4 9],Murdering infidels thus doesnâ€™t contradict the spirit of Ramadan; it embodies it.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparitive clause using the conjunction 'as' to make a comparison between 'murdering infidels' and the spirit of Ramadan.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The use of 'as' in the clause 'it embodies it' creates a comparative relationship, suggesting that murdering infidels is equivalent to embodying the spirit of Ramadan.""
}",['comparitive'],"{
  ""Properties"": [""comparative""],
  ""Explanation"": ""The presence of 'it embodies it' indicates a comparative clause using the conjunction 'it.'"" 
}",['comparative'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'it embodies it.'""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'it embodies it.'""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'it embodies it.'""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt misinterprets the property,[],,conditional,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
363,[4 9],Murdering infidels thus doesnâ€™t contradict the spirit of Ramadan; it embodies it.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparitive clause using the conjunction 'as' to make a comparison between 'murdering infidels' and the spirit of Ramadan.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The use of 'as' in the clause 'it embodies it' creates a comparative relationship, suggesting that murdering infidels is equivalent to embodying the spirit of Ramadan.""
}",['comparitive'],"{
  ""Properties"": [""comparative""],
  ""Explanation"": ""The presence of 'it embodies it' indicates a comparative clause using the conjunction 'it.'"" 
}",['comparative'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'it embodies it.'""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'it embodies it.'""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'it embodies it.'""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt misinterprets the property,[],,comparitive,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
363,[4 9],Murdering infidels thus doesnâ€™t contradict the spirit of Ramadan; it embodies it.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparitive clause using the conjunction 'as' to make a comparison between 'murdering infidels' and the spirit of Ramadan.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The use of 'as' in the clause 'it embodies it' creates a comparative relationship, suggesting that murdering infidels is equivalent to embodying the spirit of Ramadan.""
}",['comparitive'],"{
  ""Properties"": [""comparative""],
  ""Explanation"": ""The presence of 'it embodies it' indicates a comparative clause using the conjunction 'it.'"" 
}",['comparative'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'it embodies it.'""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'it embodies it.'""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'it embodies it.'""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt misinterprets the property,[],,adjective,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
363,[4 9],Murdering infidels thus doesnâ€™t contradict the spirit of Ramadan; it embodies it.,Modifying_clauses,[],[],[],True,[],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparitive clause using the conjunction 'as' to make a comparison between 'murdering infidels' and the spirit of Ramadan.""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The use of 'as' in the clause 'it embodies it' creates a comparative relationship, suggesting that murdering infidels is equivalent to embodying the spirit of Ramadan.""
}",['comparitive'],"{
  ""Properties"": [""comparative""],
  ""Explanation"": ""The presence of 'it embodies it' indicates a comparative clause using the conjunction 'it.'"" 
}",['comparative'],False,"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'it embodies it.'""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'it embodies it.'""
}",['comparitive'],"{
  ""Properties"": [""comparitive""],
  ""Explanation"": ""The sentence contains a comparative clause using the conjunction 'it embodies it.'""
}",['comparitive'],1,['comparitive'],1.0,0.0,gpt misinterprets the property,[],,noun,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
430,[4 9 9 6],This is clearly the testimony of an honest man who has only the good of the Church in his heartâ€”a modern-day Athanasius standing against something so much worse than Liberius.,Modifying_clauses,['adjective'],['adjective'],['adjective'],True,['adjective'],"{
  ""Properties"": [""adjective""]
}",['adjective'],"{
  ""Properties"": [""comparitive"", ""adjective""],
  ""Explanation"": ""The sentence contains a comparative clause ('so much worse than Liberius') and an adjective clause ('who has only the good of the Church in his heart').""
}","['comparitive', 'adjective']","{
  ""Properties"": [""adjective""],
  ""Explanation"": ""The example contains a relative clause ('who has only the good of the Church in his heart') using the relative pronoun 'who', which makes it an adjective clause modifying the noun 'man'.""
}",['adjective'],False,"{
  ""Properties"": [""comparitive"", ""adjective""]
}","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective""]
}","['comparitive', 'adjective']","{
  ""Properties"": [""comparitive"", ""adjective""]
}","['comparitive', 'adjective']",1,"['comparitive', 'adjective']",0.0,0.0,gpt doesn't provide explanation,"['adjective','noun']",,subordinate,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
